,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,939,976,617,678,943,1107,1573,1156,535,289,200000,201609,114.51108122874015,22.54732074125608,7
1,1418,1353,1075,1117,1398,1611,1644,1559,1164,731,320000,201610,114.51108122874015,22.54732074125608,7
2,1279,1188,954,835,864,1003,1283,972,743,428,250000,201611,114.51108122874015,22.54732074125608,7
3,1366,1314,1211,857,925,979,1344,1031,702,558,90000,201612,114.51108122874015,22.54732074125608,7
4,1369,1325,1130,828,820,1047,1396,965,727,457,90000,201701,114.51108122874015,22.54732074125608,7
5,1470,1314,1101,974,980,1114,1418,1011,767,531,190000,201702,114.51108122874015,22.54732074125608,7
6,2225,1944,1753,1651,1758,1845,1641,1782,1017,630,650000,201703,114.51108122874015,22.54732074125608,7
7,1286,1262,1018,903,1087,1012,1477,1111,680,495,250000,201704,114.51108122874015,22.54732074125608,7
8,1250,1272,959,901,1159,1194,1780,1282,696,448,-100,201705,114.51108122874015,22.54732074125608,7
9,1215,1282,900,899,1231,1376,2083,1453,712,402,-100,201706,114.51108122874015,22.54732074125608,7
10,1180,1292,842,898,1303,1558,2387,1624,729,356,60000,201707,114.51108122874015,22.54732074125608,7
11,1143,1138,848,696,863,1068,1467,1019,625,349,210000,201708,114.51108122874015,22.54732074125608,7
12,1038,1013,690,792,1104,1416,1923,1502,683,332,60000,201709,114.51108122874015,22.54732074125608,7
13,1160,1085,790,1027,1489,1810,1920,2003,1021,477,140000,201710,114.51108122874015,22.54732074125608,7
14,1118,1011,760,926,1000,1011,1174,1120,855,456,170000,201711,114.51108122874015,22.54732074125608,7
15,1300,1174,924,882,914,896,1163,929,658,461,150000,201712,114.51108122874015,22.54732074125608,7
16,1346,1262,1140,990,990,959,1382,982,864,623,200000,201801,114.51108122874015,22.54732074125608,7
17,1298,1178,940,857,882,997,1122,895,697,475,140000,201802,114.51108122874015,22.54732074125608,7
18,1256,1248,1157,947,1034,1060,1389,1018,908,655,150000,201803,114.51108122874015,22.54732074125608,7
19,1605,1414,1200,1147,1286,1322,1366,1377,1006,693,220000,201804,114.51108122874015,22.54732074125608,7
20,1429,1371,1239,869,975,1211,1747,1252,990,621,80000,201805,114.51108122874015,22.54732074125608,7
21,1310,1169,976,907,1040,1095,1485,1054,840,513,350000,201806,114.51108122874015,22.54732074125608,7
22,1183,1109,812,935,1178,1370,1666,1511,920,606,160000,201807,114.51108122874015,22.54732074125608,7
23,1151,1101,806,818,1012,1214,1579,1294,825,491,-100,201808,114.51108122874015,22.54732074125608,7
24,1119,1093,800,701,847,1059,1492,1077,730,377,200000,201809,114.51108122874015,22.54732074125608,7
25,1074,989,772,990,1555,1542,1492,1569,907,546,280000,201810,114.51108122874015,22.54732074125608,7
26,1244,1155,969,877,889,934,1243,955,806,434,160000,201811,114.51108122874015,22.54732074125608,7
27,946,861,551,615,637,716,857,633,489,271,140000,201812,114.51108122874015,22.54732074125608,7
28,1293,1150,951,897,1042,1004,1485,1059,782,492,220000,201901,114.51108122874015,22.54732074125608,7
29,1480,1372,1183,1120,1206,1288,1497,1303,1121,726,230000,201902,114.51108122874015,22.54732074125608,7
30,1531,1361,1149,1156,1354,1479,1683,1413,1086,643,450000,201903,114.51108122874015,22.54732074125608,7
31,1564,1485,1348,1732,2214,2612,2532,2755,2267,1513,180000,201904,114.51108122874015,22.54732074125608,7
32,1172,985,680,697,869,945,937,889,460,254,200000,201905,114.51108122874015,22.54732074125608,7
33,1055,1104,675,830,1438,1398,2306,1463,648,307,90000,201906,114.51108122874015,22.54732074125608,7
34,1132,1217,746,883,1469,1973,2501,2141,1016,473,140000,201907,114.51108122874015,22.54732074125608,7
35,1159,1173,781,889,1620,1955,2229,1765,918,427,230000,201908,114.51108122874015,22.54732074125608,7
36,1008,1022,693,1045,1626,1659,2251,1860,890,569,220000,201909,114.51108122874015,22.54732074125608,7
37,1403,1364,1157,1467,1707,1940,1963,2027,1602,1049,290000,201910,114.51108122874015,22.54732074125608,7
38,1696,1927,2336,2031,2068,2279,2735,2506,2585,1899,60000,201911,114.51108122874015,22.54732074125608,4
39,1695,2044,2650,2443,2788,2914,2780,2813,2827,2062,20000,201912,114.51108122874015,22.54732074125608,4
40,1635,1907,2317,2215,2281,2426,2566,2512,2299,1794,20000,202001,114.51108122874015,22.54732074125608,4
41,1729,1930,2314,2339,2477,2620,2577,2794,2808,2177,30000,202002,114.51108122874015,22.54732074125608,4
42,1513,1625,1859,1858,2073,2228,2042,2264,2181,1503,60000,202003,114.51108122874015,22.54732074125608,4
43,1765,1940,2280,2180,2410,2705,2576,2793,2983,2211,50000,202004,114.51108122874015,22.54732074125608,4
44,1768,2047,2435,2184,2351,2731,2481,2744,2685,2044,50000,202005,114.51108122874015,22.54732074125608,4
45,1800,1995,2278,2131,2505,2779,2330,2925,2692,1753,60000,202006,114.51108122874015,22.54732074125608,4
46,2148,2361,2586,2391,2795,3168,2631,3189,2807,1968,30000,202007,114.51108122874015,22.54732074125608,4
47,2064,2340,2543,2214,2703,3155,2733,3255,2711,1744,80000,202008,114.51108122874015,22.54732074125608,4
48,1782,1897,2023,1728,2433,2953,2572,3059,2644,1643,110000,202009,114.51108122874015,22.54732074125608,4
49,1586,1769,1858,1959,2611,2934,2708,3088,2471,1549,50000,202010,114.51108122874015,22.54732074125608,4
50,1739,1882,2113,2100,2475,2775,2625,2886,2341,1642,40000,202011,114.51108122874015,22.54732074125608,4
51,1545,1584,1707,1638,2068,2245,2063,2335,2010,1405,50000,202012,114.51108122874015,22.54732074125608,4
52,2049,2164,2482,2424,2625,2784,2898,2973,2671,2057,10000,202101,114.51108122874015,22.54732074125608,4
53,1693,1822,1998,1926,2240,2347,2419,2579,2311,1724,40000,202102,114.51108122874015,22.54732074125608,4
54,1642,1580,1675,1642,1975,2189,2060,2440,2451,1747,170000,202103,114.51108122874015,22.54732074125608,4
55,1670,1787,1941,1885,2241,2411,2139,2468,2388,1711,70000,202104,114.51108122874015,22.54732074125608,4
56,2237,2653,3315,2919,3209,3495,3467,3716,3793,2716,20000,202105,114.51108122874015,22.54732074125608,4
57,2084,2466,2852,2504,2803,3058,2800,3270,3044,2114,40000,202106,114.51108122874015,22.54732074125608,4
58,1694,1913,2284,1954,2237,2468,2051,2439,1876,1218,40000,202107,114.51108122874015,22.54732074125608,4
59,1678,1963,2349,2255,2555,2778,2384,2876,2508,1691,70000,202108,114.51108122874015,22.54732074125608,4
