,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,874,751,451,516,466,424,317,408,359,240,10000,201609,114.5115047612422,22.54732074125608,7
1,1475,1315,1019,1009,1209,1323,1418,1418,1082,708,190000,201610,114.5115047612422,22.54732074125608,7
2,1092,941,606,616,483,479,421,474,254,151,10000,201611,114.5115047612422,22.54732074125608,7
3,1085,925,553,492,354,385,340,305,233,140,20000,201612,114.5115047612422,22.54732074125608,7
4,1041,907,473,356,254,175,237,178,205,67,10000,201701,114.5115047612422,22.54732074125608,7
5,1338,1190,828,680,574,581,562,547,279,143,100000,201702,114.5115047612422,22.54732074125608,7
6,2192,1911,1678,1576,1653,1691,1477,1608,757,450,420000,201703,114.5115047612422,22.54732074125608,7
7,1114,983,646,589,459,446,444,424,330,197,80000,201704,114.5115047612422,22.54732074125608,7
8,1075,965,613,567,398,447,402,316,325,176,-100,201705,114.5115047612422,22.54732074125608,7
9,1036,947,581,545,337,449,361,208,321,155,-100,201706,114.5115047612422,22.54732074125608,7
10,998,930,549,523,277,451,320,101,317,134,140000,201707,114.5115047612422,22.54732074125608,7
11,978,908,534,528,325,406,337,298,261,104,10000,201708,114.5115047612422,22.54732074125608,7
12,995,886,574,559,526,593,446,467,317,190,10000,201709,114.5115047612422,22.54732074125608,7
13,1077,938,574,550,470,514,454,380,222,115,20000,201710,114.5115047612422,22.54732074125608,7
14,1064,956,552,482,368,398,382,296,184,117,20000,201711,114.5115047612422,22.54732074125608,7
15,1211,956,700,709,634,628,516,553,439,314,40000,201712,114.5115047612422,22.54732074125608,7
16,1012,898,725,689,577,571,638,515,543,415,110000,201801,114.5115047612422,22.54732074125608,7
17,1218,1091,757,714,643,663,500,585,515,292,30000,201802,114.5115047612422,22.54732074125608,7
18,1123,972,658,723,682,595,564,650,536,436,40000,201803,114.5115047612422,22.54732074125608,7
19,1567,1366,1060,1023,1075,1161,968,1152,680,489,230000,201804,114.5115047612422,22.54732074125608,7
20,1043,940,672,539,441,598,420,634,577,411,40000,201805,114.5115047612422,22.54732074125608,7
21,1049,863,646,660,626,675,632,672,563,349,50000,201806,114.5115047612422,22.54732074125608,7
22,1078,1093,801,662,657,714,646,719,509,388,20000,201807,114.5115047612422,22.54732074125608,7
23,1084,1085,755,628,608,618,607,601,496,336,-100,201808,114.5115047612422,22.54732074125608,7
24,1090,1078,709,595,560,523,569,484,484,284,10000,201809,114.5115047612422,22.54732074125608,7
25,1620,1600,1686,1114,1025,913,1669,879,938,680,30000,201810,114.5115047612422,22.54732074125608,7
26,1290,1210,829,885,604,693,506,610,646,388,30000,201811,114.5115047612422,22.54732074125608,7
27,840,655,404,478,364,325,320,315,325,199,10000,201812,114.5115047612422,22.54732074125608,7
28,1298,1187,828,779,780,763,824,672,614,371,50000,201901,114.5115047612422,22.54732074125608,7
29,1564,1386,1166,1110,1184,1279,1303,1296,1107,735,200000,201902,114.5115047612422,22.54732074125608,7
30,1545,1377,1160,1084,1089,1270,1217,1048,943,567,160000,201903,114.5115047612422,22.54732074125608,7
31,1481,1339,1134,1141,1178,1479,1222,1445,1454,974,220000,201904,114.5115047612422,22.54732074125608,7
32,1172,932,678,661,736,772,709,682,466,265,70000,201905,114.5115047612422,22.54732074125608,7
33,1087,959,664,690,706,682,617,606,521,269,60000,201906,114.5115047612422,22.54732074125608,7
34,1161,966,742,677,697,761,1027,874,690,443,290000,201907,114.5115047612422,22.54732074125608,7
35,1161,1061,746,690,825,903,898,881,675,383,130000,201908,114.5115047612422,22.54732074125608,7
36,1508,1463,1348,1156,1277,1338,1355,1388,979,743,30000,201909,114.5115047612422,22.54732074125608,7
37,1158,973,675,669,698,682,639,742,440,245,40000,201910,114.5115047612422,22.54732074125608,7
38,1219,1051,796,840,787,790,776,786,808,459,70000,201911,114.5115047612422,22.54732074125608,7
39,982,898,619,658,686,735,468,550,691,445,50000,201912,114.5115047612422,22.54732074125608,7
40,1038,1039,881,900,793,906,687,817,920,578,60000,202001,114.5115047612422,22.54732074125608,7
41,1365,1398,1298,1185,1183,1312,1333,1419,1444,1028,150000,202002,114.5115047612422,22.54732074125608,7
42,1285,1228,1075,1044,994,1104,980,979,1060,631,140000,202003,114.5115047612422,22.54732074125608,7
43,1358,1398,1187,1261,1355,1301,1147,1376,1436,1004,100000,202004,114.5115047612422,22.54732074125608,7
44,1451,1500,1525,1291,1388,1558,1497,1560,1644,1191,230000,202005,114.5115047612422,22.54732074125608,7
45,1293,1448,1381,1178,1264,1295,1252,1377,1437,926,150000,202006,114.5115047612422,22.54732074125608,7
46,1212,1302,950,990,981,1165,936,1124,1072,673,80000,202007,114.5115047612422,22.54732074125608,7
47,1143,1203,948,966,1100,1326,1061,1285,1368,887,90000,202008,114.5115047612422,22.54732074125608,7
48,1358,1323,1115,1063,1348,1573,1376,1578,1398,826,230000,202009,114.5115047612422,22.54732074125608,7
49,1283,1325,1221,1240,1469,1591,1659,1629,1761,528,170000,202010,114.5115047612422,22.54732074125608,7
50,1074,1009,610,720,672,834,577,774,776,590,30000,202011,114.5115047612422,22.54732074125608,7
51,1208,1126,864,857,976,1019,852,1040,903,634,90000,202012,114.5115047612422,22.54732074125608,7
52,1387,1388,1248,1426,1461,1535,1533,1634,1408,1130,80000,202101,114.5115047612422,22.54732074125608,7
53,1236,1151,868,892,920,985,726,1009,995,726,50000,202102,114.5115047612422,22.54732074125608,7
54,1453,1345,1236,1277,1482,1511,1479,1699,1428,1049,260000,202103,114.5115047612422,22.54732074125608,7
55,1384,1273,1068,1008,1080,1185,1167,1210,940,625,130000,202104,114.5115047612422,22.54732074125608,7
56,1136,877,700,584,730,772,677,868,700,488,60000,202105,114.5115047612422,22.54732074125608,7
57,1964,2213,2667,2384,2626,2934,2607,2917,2963,2075,70000,202106,114.5115047612422,22.54732074125608,4
58,1429,1459,1593,1584,1753,1833,1528,1949,1530,977,70000,202107,114.5115047612422,22.54732074125608,4
59,1542,1833,2093,2181,2612,2934,2749,3009,2824,1829,70000,202108,114.5115047612422,22.54732074125608,4
60,1533,1643,1780,1760,2191,2531,2363,2642,2570,1718,140000,202109,114.5115047612422,22.54732074125608,4
61,2000,2305,2814,2805,3288,3590,3343,3725,3588,2356,130000,202110,114.5115047612422,22.54732074125608,4
62,1713,2082,2638,2565,2799,3024,2775,3012,3058,2344,20000,202111,114.5115047612422,22.54732074125608,4
63,1449,1525,1670,1825,2012,2180,2083,2278,2501,1960,30000,202112,114.5115047612422,22.54732074125608,4
