,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,850,717,436,386,280,379,308,315,242,112,10000,201609,114.51277535874831,22.5475558389855,7
1,1552,1365,1118,1150,1368,1386,1560,1503,1219,775,330000,201610,114.51277535874831,22.5475558389855,7
2,1137,980,622,567,488,492,424,415,348,197,20000,201611,114.51277535874831,22.5475558389855,7
3,1133,985,602,548,360,422,362,366,370,206,40000,201612,114.51277535874831,22.5475558389855,7
4,1057,922,467,360,292,220,229,257,260,155,110000,201701,114.51277535874831,22.5475558389855,7
5,1322,1162,765,704,639,542,544,619,345,166,120000,201702,114.51277535874831,22.5475558389855,7
6,2215,1952,1722,1606,1688,1749,1516,1659,809,471,480000,201703,114.51277535874831,22.5475558389855,7
7,1175,1051,688,629,402,450,444,405,323,175,80000,201704,114.51277535874831,22.5475558389855,7
8,1101,977,616,582,389,462,413,357,329,167,-100,201705,114.51277535874831,22.5475558389855,7
9,1027,903,544,535,376,474,382,309,335,160,-100,201706,114.51277535874831,22.5475558389855,7
10,954,829,472,489,364,487,352,261,342,153,20000,201707,114.51277535874831,22.5475558389855,7
11,935,834,500,504,320,357,347,318,323,143,20000,201708,114.51277535874831,22.5475558389855,7
12,1013,883,596,554,662,591,504,635,388,231,20000,201709,114.51277535874831,22.5475558389855,7
13,1039,857,546,559,583,695,458,517,302,154,20000,201710,114.51277535874831,22.5475558389855,7
14,1006,849,532,553,519,745,413,683,354,205,40000,201711,114.51277535874831,22.5475558389855,7
15,1191,1009,685,641,535,534,475,436,280,167,50000,201712,114.51277535874831,22.5475558389855,7
16,989,821,495,507,475,512,397,441,296,229,90000,201801,114.51277535874831,22.5475558389855,7
17,1228,1083,711,641,540,466,465,511,292,168,60000,201802,114.51277535874831,22.5475558389855,7
18,1116,964,634,639,533,531,469,408,337,189,40000,201803,114.51277535874831,22.5475558389855,7
19,1581,1376,1067,973,978,1099,954,1024,518,268,510000,201804,114.51277535874831,22.5475558389855,7
20,995,842,523,521,361,318,337,271,254,184,80000,201805,114.51277535874831,22.5475558389855,7
21,1019,791,533,507,491,594,465,505,315,201,30000,201806,114.51277535874831,22.5475558389855,7
22,1062,918,555,474,399,457,449,495,296,141,10000,201807,114.51277535874831,22.5475558389855,7
23,1019,874,538,496,445,474,405,492,295,151,-100,201808,114.51277535874831,22.5475558389855,7
24,977,830,521,518,492,492,362,489,294,161,10000,201809,114.51277535874831,22.5475558389855,7
25,859,706,429,581,580,737,325,766,561,337,110000,201810,114.51277535874831,22.5475558389855,7
26,1224,1018,826,826,946,1047,1008,1125,619,327,260000,201811,114.51277535874831,22.5475558389855,7
27,863,680,414,305,200,231,231,201,181,109,20000,201812,114.51277535874831,22.5475558389855,7
28,1164,975,618,627,552,600,473,574,356,284,80000,201901,114.51277535874831,22.5475558389855,7
29,1996,1860,1744,1699,1870,2006,1956,2057,1845,1300,210000,201902,114.51277535874831,22.5475558389855,7
30,1472,1231,932,917,965,949,839,930,475,298,140000,201903,114.51277535874831,22.5475558389855,7
31,1293,1146,863,1056,1219,1130,805,1295,1039,788,80000,201904,114.51277535874831,22.5475558389855,7
32,1335,1126,905,947,1113,1225,1084,1236,1019,556,320000,201905,114.51277535874831,22.5475558389855,7
33,937,736,488,478,413,595,470,545,373,183,90000,201906,114.51277535874831,22.5475558389855,7
34,992,900,557,622,486,429,413,431,549,274,20000,201907,114.51277535874831,22.5475558389855,7
35,1182,1027,799,783,801,845,806,1009,591,361,170000,201908,114.51277535874831,22.5475558389855,7
36,1380,1313,1141,1115,1089,1250,1017,1145,932,697,60000,201909,114.51277535874831,22.5475558389855,7
37,1161,936,595,535,532,515,489,406,296,132,30000,201910,114.51277535874831,22.5475558389855,7
38,1195,1046,697,656,626,640,529,600,354,208,60000,201911,114.51277535874831,22.5475558389855,7
39,968,869,521,451,304,302,278,395,327,211,20000,201912,114.51277535874831,22.5475558389855,7
40,983,932,588,570,416,463,319,333,448,281,50000,202001,114.51277535874831,22.5475558389855,7
41,1192,1038,724,742,762,852,539,709,688,469,70000,202002,114.51277535874831,22.5475558389855,7
42,1144,1002,734,786,738,714,584,684,603,363,30000,202003,114.51277535874831,22.5475558389855,7
43,1249,1085,808,755,758,824,704,688,532,280,40000,202004,114.51277535874831,22.5475558389855,7
44,1212,1122,863,929,876,874,753,1021,952,661,60000,202005,114.51277535874831,22.5475558389855,7
45,948,890,504,631,589,616,339,502,709,412,30000,202006,114.51277535874831,22.5475558389855,7
46,3545,3557,3608,2661,2658,2878,3383,3026,2425,1713,10000,202007,114.51277535874831,22.5475558389855,7
47,997,959,518,535,572,426,354,436,593,371,110000,202008,114.51277535874831,22.5475558389855,7
48,1261,1086,786,730,839,887,703,905,573,310,380000,202009,114.51277535874831,22.5475558389855,7
49,1041,946,578,661,784,875,432,789,931,585,70000,202010,114.51277535874831,22.5475558389855,7
50,1031,918,514,383,404,315,320,251,386,238,100000,202011,114.51277535874831,22.5475558389855,7
51,1150,1043,678,650,569,541,499,561,442,296,60000,202012,114.51277535874831,22.5475558389855,7
52,1158,1015,616,748,762,666,405,564,670,526,40000,202101,114.51277535874831,22.5475558389855,7
53,1146,1022,696,615,507,586,465,465,530,350,70000,202102,114.51277535874831,22.5475558389855,7
54,1393,1176,888,907,976,1044,776,1060,761,499,150000,202103,114.51277535874831,22.5475558389855,7
55,1161,1056,746,689,610,582,522,581,583,337,30000,202104,114.51277535874831,22.5475558389855,7
56,1115,1040,751,701,601,684,432,532,721,490,220000,202105,114.51277535874831,22.5475558389855,7
57,1496,1613,2118,2218,2328,2720,2164,2648,2876,1941,420000,202106,114.51277535874831,22.5475558389855,4
58,1122,1068,1108,1160,1254,1406,1028,1402,1220,731,150000,202107,114.51277535874831,22.5475558389855,4
59,1288,1432,1683,1807,1912,2201,1600,2026,1899,1205,90000,202108,114.51277535874831,22.5475558389855,4
60,1495,1655,2070,1908,2186,2388,2054,2519,2401,1471,80000,202109,114.51277535874831,22.5475558389855,4
61,1988,2505,3252,3190,3530,3993,3479,3943,4309,3036,40000,202110,114.51277535874831,22.5475558389855,4
62,1555,1860,2360,2450,2646,2819,2428,2875,3022,2372,20000,202111,114.51277535874831,22.5475558389855,4
63,1537,1787,2230,2366,2483,2589,2306,2545,2597,2108,20000,202112,114.51277535874831,22.5475558389855,4
