,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,842,735,444,587,594,592,312,659,424,234,30000,201609,114.51256359249729,22.547790936714915,7
1,1467,1353,1112,1215,1492,1772,1497,1847,1366,941,290000,201610,114.51256359249729,22.547790936714915,7
2,1045,898,559,767,810,782,480,801,539,359,10000,201611,114.51256359249729,22.547790936714915,7
3,1154,1009,602,694,719,806,353,692,573,399,20000,201612,114.51256359249729,22.547790936714915,7
4,1101,1009,605,706,738,753,424,651,558,350,30000,201701,114.51256359249729,22.547790936714915,7
5,1331,1159,777,873,762,932,528,858,525,421,40000,201702,114.51256359249729,22.547790936714915,7
6,2217,1938,1706,1627,1702,1790,1502,1739,867,524,500000,201703,114.51256359249729,22.547790936714915,7
7,1177,1085,737,846,804,891,451,824,621,472,40000,201704,114.51256359249729,22.547790936714915,7
8,2888,2730,2684,2542,2772,2945,2760,2992,2562,1949,700000,201705,114.51256359249729,22.547790936714915,7
9,1926,1778,1582,1616,1774,1860,1535,1820,1574,1163,-100,201706,114.51256359249729,22.547790936714915,7
10,965,827,480,691,777,776,310,648,587,377,10000,201707,114.51256359249729,22.547790936714915,7
11,917,848,484,772,776,721,347,811,530,325,10000,201708,114.51256359249729,22.547790936714915,7
12,1002,844,534,588,581,668,426,593,379,223,10000,201709,114.51256359249729,22.547790936714915,7
13,1039,877,573,740,866,837,525,815,565,339,20000,201710,114.51256359249729,22.547790936714915,7
14,1049,919,599,751,858,871,604,809,585,359,30000,201711,114.51256359249729,22.547790936714915,7
15,1199,1039,720,898,898,937,549,835,651,489,30000,201712,114.51256359249729,22.547790936714915,7
16,1004,840,516,806,736,724,427,641,621,455,80000,201801,114.51256359249729,22.547790936714915,7
17,1241,1077,727,875,803,847,486,845,549,383,30000,201802,114.51256359249729,22.547790936714915,7
18,1205,1169,948,950,849,919,758,920,846,612,60000,201803,114.51256359249729,22.547790936714915,7
19,1616,1422,1159,1175,1251,1428,1075,1432,927,650,140000,201804,114.51256359249729,22.547790936714915,7
20,993,825,499,631,508,711,307,749,514,361,30000,201805,114.51256359249729,22.547790936714915,7
21,1003,800,545,648,643,814,454,760,487,313,30000,201806,114.51256359249729,22.547790936714915,7
22,1075,934,579,752,895,954,434,913,570,343,20000,201807,114.51256359249729,22.547790936714915,7
23,1025,873,540,680,702,755,376,711,493,291,-100,201808,114.51256359249729,22.547790936714915,7
24,975,813,502,608,509,556,318,509,417,240,10000,201809,114.51256359249729,22.547790936714915,7
25,938,842,611,838,830,803,695,879,770,517,130000,201810,114.51256359249729,22.547790936714915,7
26,1253,1085,901,1163,1254,1505,1105,1553,1072,734,190000,201811,114.51256359249729,22.547790936714915,7
27,859,700,426,568,547,598,277,554,429,287,10000,201812,114.51256359249729,22.547790936714915,7
28,1144,985,623,790,828,766,507,685,581,400,20000,201901,114.51256359249729,22.547790936714915,7
29,1900,1749,1571,1573,1718,1864,1801,1896,1633,1136,220000,201902,114.51256359249729,22.547790936714915,7
30,1480,1233,935,1019,1074,1226,863,1058,752,499,210000,201903,114.51256359249729,22.547790936714915,7
31,1629,1564,1458,1518,1642,1823,1500,1926,1577,1165,220000,201904,114.51256359249729,22.547790936714915,7
32,1252,1037,793,966,1162,1103,884,1025,812,427,90000,201905,114.51256359249729,22.547790936714915,7
33,954,738,500,704,756,861,522,754,536,266,20000,201906,114.51256359249729,22.547790936714915,7
34,989,948,633,875,930,992,489,1096,832,550,40000,201907,114.51256359249729,22.547790936714915,7
35,1092,891,627,844,1059,1182,618,1013,753,415,40000,201908,114.51256359249729,22.547790936714915,7
36,1022,892,667,689,722,869,564,774,668,409,80000,201909,114.51256359249729,22.547790936714915,7
37,1159,982,641,794,932,906,533,952,460,259,50000,201910,114.51256359249729,22.547790936714915,7
38,1407,1500,1283,1487,1417,1601,1111,1699,1403,1051,100000,201911,114.51256359249729,22.547790936714915,7
39,1090,1186,1075,1077,1203,1174,859,1116,872,640,20000,201912,114.51256359249729,22.547790936714915,7
40,1427,1562,1786,1651,1640,1711,1771,1590,1275,966,20000,202001,114.51256359249729,22.547790936714915,7
41,1598,1654,1868,1811,1940,2041,2073,2008,1869,1407,50000,202002,114.51256359249729,22.547790936714915,7
42,1545,1532,1601,1438,1630,1733,1850,1776,1764,1308,60000,202003,114.51256359249729,22.547790936714915,4
43,1744,1973,2155,2273,2456,2783,2275,2770,2415,2018,60000,202004,114.51256359249729,22.547790936714915,4
44,1743,1960,2324,2062,2191,2417,2372,2526,2218,1756,30000,202005,114.51256359249729,22.547790936714915,4
45,1734,1915,2021,1715,1782,1971,1962,1905,1615,1163,70000,202006,114.51256359249729,22.547790936714915,4
46,1882,2162,2361,2360,2476,2827,2370,2878,2731,1915,50000,202007,114.51256359249729,22.547790936714915,4
47,1320,1324,1062,1435,1734,1805,1217,1932,1561,1067,140000,202008,114.51256359249729,22.547790936714915,4
48,1435,1356,1245,1295,1477,1675,1251,1636,1482,958,150000,202009,114.51256359249729,22.547790936714915,4
49,1758,1974,2196,2188,2530,2742,2478,2693,2918,2014,100000,202010,114.51256359249729,22.547790936714915,4
50,1339,1429,1346,1598,1812,1847,1455,1791,1656,1288,120000,202011,114.51256359249729,22.547790936714915,4
51,1401,1437,1414,1593,1729,1755,1598,1876,1613,1168,60000,202012,114.51256359249729,22.547790936714915,4
52,1912,2094,2349,2466,2638,2555,2625,2538,2326,1883,20000,202101,114.51256359249729,22.547790936714915,4
53,1385,1443,1428,1752,1877,2098,1608,2073,1988,1477,70000,202102,114.51256359249729,22.547790936714915,4
54,1653,1646,1738,1845,2139,2354,2141,2486,2440,1855,190000,202103,114.51256359249729,22.547790936714915,4
55,1397,1480,1465,1640,1782,1887,1605,1938,1706,1269,230000,202104,114.51256359249729,22.547790936714915,4
56,1948,2230,2663,2781,3076,3251,2970,3264,3478,2404,110000,202105,114.51256359249729,22.547790936714915,4
57,1989,2325,2826,2382,2674,2943,2761,3023,2967,2086,50000,202106,114.51256359249729,22.547790936714915,4
58,2089,2210,2383,2061,2307,2577,2465,2636,2173,1412,50000,202107,114.51256359249729,22.547790936714915,4
59,2191,2556,2911,2436,2661,2940,2625,2893,2656,1766,30000,202108,114.51256359249729,22.547790936714915,4
60,1741,2042,2429,2284,2523,2789,2469,2869,2646,1789,50000,202109,114.51256359249729,22.547790936714915,4
61,2165,2710,3338,3185,3397,3764,3322,3825,3781,2723,30000,202110,114.51256359249729,22.547790936714915,4
62,1713,2111,2680,2764,3028,3131,2666,3168,3019,2423,20000,202111,114.51256359249729,22.547790936714915,4
63,1597,1860,2211,2269,2406,2472,2269,2505,2442,2021,20000,202112,114.51256359249729,22.547790936714915,4
