,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,883,825,478,455,417,414,379,356,319,157,40000,201609,114.51086946248915,22.54732074125608,7
1,1355,1269,1047,1123,1330,1470,1180,1498,1123,779,230000,201610,114.51086946248915,22.54732074125608,7
2,1160,1060,653,606,522,596,479,538,405,238,40000,201611,114.51086946248915,22.54732074125608,7
3,1235,1138,718,605,581,586,408,534,526,298,30000,201612,114.51086946248915,22.54732074125608,7
4,1060,1023,697,677,646,622,602,588,609,395,30000,201701,114.51086946248915,22.54732074125608,7
5,1207,1010,671,777,679,789,598,735,524,396,60000,201702,114.51086946248915,22.54732074125608,7
6,2201,1947,1742,1669,1739,1852,1618,1797,1023,653,640000,201703,114.51086946248915,22.54732074125608,7
7,1076,974,618,729,687,734,501,653,589,409,50000,201704,114.51086946248915,22.54732074125608,7
8,1044,969,590,706,676,689,478,636,598,405,-100,201705,114.51086946248915,22.54732074125608,7
9,1013,965,562,684,665,644,456,619,608,402,-100,201706,114.51086946248915,22.54732074125608,7
10,982,961,535,662,655,599,434,602,618,399,20000,201707,114.51086946248915,22.54732074125608,7
11,1051,1005,591,684,657,581,399,695,535,339,30000,201708,114.51086946248915,22.54732074125608,7
12,1005,869,574,582,609,691,503,597,427,238,20000,201709,114.51086946248915,22.54732074125608,7
13,1227,1112,893,1090,1450,1601,1439,1589,830,485,160000,201710,114.51086946248915,22.54732074125608,7
14,1145,1070,763,692,693,801,785,769,595,364,190000,201711,114.51086946248915,22.54732074125608,7
15,1213,1035,721,764,761,830,577,772,604,397,70000,201712,114.51086946248915,22.54732074125608,7
16,1069,982,637,703,651,657,587,582,603,426,60000,201801,114.51086946248915,22.54732074125608,7
17,1191,1025,671,788,759,794,589,822,620,383,20000,201802,114.51086946248915,22.54732074125608,7
18,1215,1109,840,847,852,786,767,830,765,492,30000,201803,114.51086946248915,22.54732074125608,7
19,1574,1376,1115,1117,1211,1360,1162,1341,853,557,190000,201804,114.51086946248915,22.54732074125608,7
20,1026,848,570,560,463,636,353,605,490,325,60000,201805,114.51086946248915,22.54732074125608,7
21,1021,823,555,620,596,720,509,713,451,274,20000,201806,114.51086946248915,22.54732074125608,7
22,1019,893,560,640,758,796,641,736,473,254,40000,201807,114.51086946248915,22.54732074125608,7
23,1027,939,552,585,604,635,493,609,407,226,-100,201808,114.51086946248915,22.54732074125608,7
24,1036,985,545,530,451,474,345,482,342,198,20000,201809,114.51086946248915,22.54732074125608,7
25,1018,973,703,808,769,941,951,1016,790,500,210000,201810,114.51086946248915,22.54732074125608,7
26,1283,1161,775,840,707,876,613,825,639,473,30000,201811,114.51086946248915,22.54732074125608,7
27,876,760,403,596,516,521,353,541,388,286,20000,201812,114.51086946248915,22.54732074125608,7
28,1229,1127,724,714,679,653,554,622,543,339,60000,201901,114.51086946248915,22.54732074125608,7
29,1407,1263,945,947,949,1001,951,1005,872,559,60000,201902,114.51086946248915,22.54732074125608,7
30,1472,1242,944,975,1032,1106,927,1018,714,448,240000,201903,114.51086946248915,22.54732074125608,7
31,1983,2054,2098,2181,2334,2519,2311,2703,2556,1888,80000,201904,114.51086946248915,22.54732074125608,7
32,1158,958,696,738,833,832,672,736,516,285,40000,201905,114.51086946248915,22.54732074125608,7
33,1069,981,614,609,638,724,537,616,470,212,30000,201906,114.51086946248915,22.54732074125608,7
34,1047,965,635,651,734,793,580,850,594,335,50000,201907,114.51086946248915,22.54732074125608,7
35,1210,1099,783,774,916,1042,808,1075,770,440,120000,201908,114.51086946248915,22.54732074125608,7
