,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,1004,977,665,771,1279,1438,1663,1395,704,335,120000,201609,114.51277535874831,22.548496229903165,7
1,1424,1345,1053,1086,1713,1706,1922,2014,1118,568,240000,201610,114.51277535874831,22.548496229903165,7
2,1163,1040,790,814,969,1014,1306,1120,713,421,260000,201611,114.51277535874831,22.548496229903165,7
3,1280,1173,1041,1086,1196,1268,1389,1381,1058,780,160000,201612,114.51277535874831,22.548496229903165,7
4,1183,1078,810,740,792,897,1130,1052,772,463,300000,201701,114.51277535874831,22.548496229903165,7
5,1354,1187,956,920,1150,1102,1384,1134,824,479,170000,201702,114.51277535874831,22.548496229903165,7
6,2206,1944,1706,1616,1734,1810,1605,1763,887,520,600000,201703,114.51277535874831,22.548496229903165,7
7,1251,1165,941,999,1290,1177,1343,1277,909,685,210000,201704,114.51277535874831,22.548496229903165,7
8,1220,1175,887,978,1350,1491,1613,1460,898,589,-100,201705,114.51277535874831,22.548496229903165,7
9,1190,1186,834,957,1410,1805,1883,1643,887,493,-100,201706,114.51277535874831,22.548496229903165,7
10,1160,1197,781,937,1471,2119,2153,1826,876,398,150000,201707,114.51277535874831,22.548496229903165,7
11,1099,1072,786,1114,1573,2105,1705,1949,1195,659,160000,201708,114.51277535874831,22.548496229903165,7
12,1035,1012,660,657,1141,1250,1838,1146,570,247,70000,201709,114.51277535874831,22.548496229903165,7
13,1120,1042,716,708,926,1295,1691,1219,561,244,250000,201710,114.51277535874831,22.548496229903165,7
14,1134,1060,740,840,1003,1078,1561,1162,677,341,250000,201711,114.51277535874831,22.548496229903165,7
15,1250,1093,884,997,1024,981,1060,1079,824,518,130000,201712,114.51277535874831,22.548496229903165,7
16,1138,989,794,784,893,938,1155,929,684,491,210000,201801,114.51277535874831,22.548496229903165,7
17,1245,1076,851,930,1015,1054,954,1040,760,497,220000,201802,114.51277535874831,22.548496229903165,7
18,1118,1065,910,946,981,985,1270,1132,885,611,190000,201803,114.51277535874831,22.548496229903165,7
19,1596,1387,1124,1119,1281,1385,1216,1403,1090,668,300000,201804,114.51277535874831,22.548496229903165,7
20,1254,1158,999,1195,1419,1626,1481,1771,1423,985,260000,201805,114.51277535874831,22.548496229903165,7
21,1106,1061,741,912,1342,1472,1501,1322,767,439,370000,201806,114.51277535874831,22.548496229903165,7
22,1097,1082,628,751,1278,1626,2089,1913,727,293,250000,201807,114.51277535874831,22.548496229903165,7
23,1092,1075,647,722,1120,1486,1914,1605,621,264,-100,201808,114.51277535874831,22.548496229903165,7
24,1087,1068,666,693,963,1346,1739,1298,515,235,210000,201809,114.51277535874831,22.548496229903165,7
25,1103,1127,747,787,952,1017,1505,1039,605,370,330000,201810,114.51277535874831,22.548496229903165,7
26,1215,1105,856,901,990,1079,1181,1149,839,448,200000,201811,114.51277535874831,22.548496229903165,7
27,938,856,630,690,731,825,809,842,639,373,140000,201812,114.51277535874831,22.548496229903165,7
28,1279,1137,940,864,988,961,1248,1054,740,478,220000,201901,114.51277535874831,22.548496229903165,7
29,1469,1355,1179,1184,1225,1373,1432,1428,1279,886,220000,201902,114.51277535874831,22.548496229903165,7
30,1516,1326,1079,1084,1285,1282,1424,1313,903,522,520000,201903,114.51277535874831,22.548496229903165,7
31,1552,1583,1435,2073,2533,2842,2440,2862,2406,1577,190000,201904,114.51277535874831,22.548496229903165,7
32,1233,1162,866,1001,1366,1703,1648,1653,889,484,350000,201905,114.51277535874831,22.548496229903165,7
33,1019,1036,645,782,1197,1638,1747,1629,636,286,90000,201906,114.51277535874831,22.548496229903165,7
34,1147,1223,848,869,1188,1434,2190,1784,862,433,260000,201907,114.51277535874831,22.548496229903165,7
35,1182,1159,814,880,1144,1307,1753,1565,677,322,230000,201908,114.51277535874831,22.548496229903165,7
36,1065,1117,823,1053,1345,1753,2091,1586,898,537,140000,201909,114.51277535874831,22.548496229903165,7
37,1229,1097,759,772,1032,1172,1366,1348,588,293,350000,201910,114.51277535874831,22.548496229903165,7
38,1224,1102,830,906,1124,1216,1481,1075,611,310,270000,201911,114.51277535874831,22.548496229903165,7
39,1027,936,753,704,694,762,1086,869,544,291,130000,201912,114.51277535874831,22.548496229903165,7
40,1040,952,801,668,674,670,966,663,522,312,160000,202001,114.51277535874831,22.548496229903165,7
41,1265,1104,898,819,866,1015,1116,1019,698,415,250000,202002,114.51277535874831,22.548496229903165,7
42,1184,1107,909,840,981,958,1136,1035,651,403,100000,202003,114.51277535874831,22.548496229903165,7
43,1274,1132,887,910,1044,1081,1186,1095,680,373,160000,202004,114.51277535874831,22.548496229903165,7
44,1308,1220,1118,1374,1597,1780,1515,1835,1573,1045,200000,202005,114.51277535874831,22.548496229903165,7
45,1719,1691,1547,1205,1045,1497,1529,1172,1452,875,80000,202006,114.51277535874831,22.548496229903165,7
46,2232,2708,3406,3328,3643,4030,3408,4067,4404,2738,160000,202007,114.51277535874831,22.548496229903165,4
47,2140,2529,3085,2861,3250,3686,3316,3747,4171,2395,170000,202008,114.51277535874831,22.548496229903165,4
48,1849,2153,2512,2360,2736,3165,2780,3236,4194,2574,490000,202009,114.51277535874831,22.548496229903165,4
49,2182,2650,3194,3106,3433,3633,3382,3824,4454,2848,110000,202010,114.51277535874831,22.548496229903165,4
50,2202,2673,3266,3336,3688,3852,3682,3931,4502,3118,30000,202011,114.51277535874831,22.548496229903165,4
51,1849,2088,2520,2604,2857,3100,2968,3127,3745,2660,60000,202012,114.51277535874831,22.548496229903165,4
52,2192,2541,3058,3170,3447,3650,3536,3617,4207,3071,20000,202101,114.51277535874831,22.548496229903165,4
53,1838,2139,2643,2873,3106,3232,3076,3394,4034,2939,30000,202102,114.51277535874831,22.548496229903165,4
54,1832,1911,2226,2379,2629,2955,2683,3161,4056,2890,230000,202103,114.51277535874831,22.548496229903165,4
55,1710,1885,2242,2277,2464,2632,2287,2717,2826,2102,90000,202104,114.51277535874831,22.548496229903165,4
56,1072,868,721,666,698,742,613,714,620,396,30000,202105,114.51277535874831,22.548496229903165,4
57,1679,1806,2037,1900,2118,2320,2018,2407,2485,1628,260000,202106,114.51277535874831,22.548496229903165,4
58,1547,1600,1698,1611,1789,2000,1835,2062,1797,1149,200000,202107,114.51277535874831,22.548496229903165,4
59,1427,1489,1555,1540,1862,2069,1787,2131,1904,1160,120000,202108,114.51277535874831,22.548496229903165,4
60,1587,1579,1642,1606,2012,2299,2064,2471,2306,1421,190000,202109,114.51277535874831,22.548496229903165,4
61,1610,1832,1961,2016,2524,2822,2466,3035,2787,1794,130000,202110,114.51277535874831,22.548496229903165,4
62,1768,2036,2455,2246,2390,2497,2524,2587,2756,2063,30000,202111,114.51277535874831,22.548496229903165,4
63,1692,1864,2180,1970,2073,2183,2372,2252,2368,1832,30000,202112,114.51277535874831,22.548496229903165,4
