,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,1176,1184,945,960,1439,1409,1345,1653,893,513,90000,201609,114.51277535874831,22.54802603444433,7
1,1525,1419,1286,1366,1878,2111,1862,2256,1521,903,310000,201610,114.51277535874831,22.54802603444433,7
2,1215,1101,953,980,1113,1200,1223,1297,1083,679,200000,201611,114.51277535874831,22.54802603444433,7
3,1256,1114,875,1047,1183,1389,1010,1524,1146,801,130000,201612,114.51277535874831,22.54802603444433,7
4,1050,997,557,856,887,1168,411,1123,908,604,30000,201701,114.51277535874831,22.54802603444433,7
5,1327,1203,982,1163,1296,1333,1127,1404,1045,720,110000,201702,114.51277535874831,22.54802603444433,7
6,2222,1967,1784,1695,1792,1903,1622,1813,1009,588,600000,201703,114.51277535874831,22.54802603444433,7
7,1348,1242,1086,1156,1220,1328,1190,1487,1102,830,200000,201704,114.51277535874831,22.54802603444433,7
8,1390,1329,1138,1150,1372,1654,1458,1757,1150,794,-100,201705,114.51277535874831,22.54802603444433,7
9,1433,1417,1190,1144,1524,1981,1727,2027,1198,759,-100,201706,114.51277535874831,22.54802603444433,7
10,1476,1505,1243,1139,1676,2308,1996,2298,1247,724,160000,201707,114.51277535874831,22.54802603444433,7
11,1287,1250,1065,1069,1516,1695,1579,1575,1224,716,260000,201708,114.51277535874831,22.54802603444433,7
12,1112,1063,788,947,1356,1681,1346,1700,935,497,50000,201709,114.51277535874831,22.54802603444433,7
13,1140,1014,690,931,1316,1792,863,1758,879,449,190000,201710,114.51277535874831,22.54802603444433,7
14,1081,973,673,1047,1487,1792,1037,1940,1024,564,90000,201711,114.51277535874831,22.54802603444433,7
15,1279,1087,852,1008,1059,1194,745,1290,981,666,40000,201712,114.51277535874831,22.54802603444433,7
16,1091,954,674,953,1010,1154,677,1168,907,683,130000,201801,114.51277535874831,22.54802603444433,7
17,1301,1138,888,1009,1097,1079,858,1099,919,602,60000,201802,114.51277535874831,22.54802603444433,7
18,1168,1062,774,990,1080,1209,626,1213,1030,697,90000,201803,114.51277535874831,22.54802603444433,7
19,1578,1399,1095,1201,1274,1383,1014,1406,1124,735,110000,201804,114.51277535874831,22.54802603444433,7
20,1392,1374,1210,1140,1327,1467,1474,1641,1418,878,90000,201805,114.51277535874831,22.54802603444433,7
21,1203,1135,927,981,1324,1422,1236,1429,1053,646,290000,201806,114.51277535874831,22.54802603444433,7
22,1147,1073,737,935,1441,2075,1121,2237,1019,507,190000,201807,114.51277535874831,22.54802603444433,7
23,1164,1095,795,964,1371,1795,1188,1942,1055,544,-100,201808,114.51277535874831,22.54802603444433,7
24,1182,1118,853,993,1301,1515,1255,1648,1092,581,120000,201809,114.51277535874831,22.54802603444433,7
25,1061,1055,718,1159,1766,1812,1315,1895,1195,749,200000,201810,114.51277535874831,22.54802603444433,7
26,1228,1110,853,1123,1349,1342,946,1566,1209,704,110000,201811,114.51277535874831,22.54802603444433,7
27,970,848,630,726,729,890,775,806,765,440,160000,201812,114.51277535874831,22.54802603444433,7
28,1234,1079,868,1085,1228,1384,1031,1445,1131,811,250000,201901,114.51277535874831,22.54802603444433,7
29,1676,1569,1443,1505,1664,1831,1593,1902,1666,1176,450000,201902,114.51277535874831,22.54802603444433,7
30,1492,1283,1057,1257,1450,1649,1297,1661,1298,909,320000,201903,114.51277535874831,22.54802603444433,7
31,1413,1375,1105,1414,1773,2064,1671,2150,1649,1121,360000,201904,114.51277535874831,22.54802603444433,7
32,1358,1253,1019,1153,1434,1600,1375,1561,1153,631,260000,201905,114.51277535874831,22.54802603444433,7
33,1281,1253,966,1113,1578,1638,1605,1852,1061,611,250000,201906,114.51277535874831,22.54802603444433,7
34,1213,1163,824,1287,1954,2233,1212,2320,1492,830,230000,201907,114.51277535874831,22.54802603444433,7
35,1236,1173,866,1047,1777,2109,1286,2063,1163,596,180000,201908,114.51277535874831,22.54802603444433,7
36,1272,1332,1045,1061,1768,1775,1697,1944,1050,659,290000,201909,114.51277535874831,22.54802603444433,7
37,1227,1047,698,843,1186,1404,724,1411,743,382,110000,201910,114.51277535874831,22.54802603444433,7
38,1346,1255,1173,1815,1981,1928,1214,1930,1872,1329,160000,201911,114.51277535874831,22.54802603444433,7
39,1056,1072,959,1313,1275,1433,842,1360,1150,821,20000,201912,114.51277535874831,22.54802603444433,7
40,1218,1188,1225,1675,1719,1838,1187,1769,1560,1150,90000,202001,114.51277535874831,22.54802603444433,7
41,1303,1228,1029,1545,1698,1922,906,1879,1669,1240,130000,202002,114.51277535874831,22.54802603444433,7
42,1402,1455,1476,1656,1797,1830,1455,1918,1689,1213,60000,202003,114.51277535874831,22.54802603444433,7
43,1703,1787,2022,2227,2512,2644,2163,2745,2530,1962,30000,202004,114.51277535874831,22.54802603444433,7
44,1423,1457,1428,1870,1959,2153,1334,2335,2050,1423,170000,202005,114.51277535874831,22.54802603444433,7
45,1109,1099,959,1610,1649,1707,738,1688,1553,1036,50000,202006,114.51277535874831,22.54802603444433,7
46,2733,3290,3683,3078,3414,3638,3711,3711,3232,2264,30000,202007,114.51277535874831,22.54802603444433,4
47,2752,3248,3842,3262,3457,3897,3829,3941,4097,2798,100000,202008,114.51277535874831,22.54802603444433,4
48,1882,2060,2368,2128,2448,2770,2566,2917,3449,2392,210000,202009,114.51277535874831,22.54802603444433,4
49,2197,2629,3182,2942,3180,3510,3353,3605,4155,2834,90000,202010,114.51277535874831,22.54802603444433,4
50,2018,2342,2775,2513,2668,2924,2814,2970,2832,2247,20000,202011,114.51277535874831,22.54802603444433,4
51,1907,2168,2433,2243,2444,2620,2641,2665,2661,2006,30000,202012,114.51277535874831,22.54802603444433,4
52,2139,2493,2942,2970,3160,3333,3168,3308,3418,2747,40000,202101,114.51277535874831,22.54802603444433,4
53,2023,2343,2742,2637,2858,2975,2969,3074,3054,2463,20000,202102,114.51277535874831,22.54802603444433,4
54,1782,1836,2122,2196,2504,2733,2521,2867,3437,2625,110000,202103,114.51277535874831,22.54802603444433,4
55,1950,2282,2810,2402,2606,2844,2933,2809,2607,2046,10000,202104,114.51277535874831,22.54802603444433,4
56,1075,882,738,749,845,934,669,900,704,473,30000,202105,114.51277535874831,22.54802603444433,4
57,1684,1792,2110,2095,2361,2604,2041,2615,2615,1852,100000,202106,114.51277535874831,22.54802603444433,4
58,1661,1729,1964,2263,2470,2595,2151,2693,2323,1580,120000,202107,114.51277535874831,22.54802603444433,4
59,1595,1802,1966,1921,2110,2430,2037,2302,2243,1472,70000,202108,114.51277535874831,22.54802603444433,4
60,1644,1731,1941,1981,2320,2631,2167,2742,2612,1860,80000,202109,114.51277535874831,22.54802603444433,4
61,1869,2182,2590,2767,3027,3336,2763,3414,3230,2367,70000,202110,114.51277535874831,22.54802603444433,4
62,1654,1910,2299,2503,2623,2819,2338,2886,2839,2166,30000,202111,114.51277535874831,22.54802603444433,4
63,1548,1759,2068,2046,2185,2272,2157,2241,2219,1841,20000,202112,114.51277535874831,22.54802603444433,4
