,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,1128,1227,970,1084,1616,2017,1734,2048,1121,639,80000,201609,114.51108122874015,22.5475558389855,7
1,1383,1242,976,1226,1567,1865,1689,1877,1287,783,220000,201610,114.51108122874015,22.5475558389855,7
2,1290,1201,1114,955,1062,1222,1506,1308,1100,662,210000,201611,114.51108122874015,22.5475558389855,7
3,1293,1223,969,917,1239,1314,1456,1278,1028,580,310000,201612,114.51108122874015,22.5475558389855,7
4,1157,1125,833,918,1211,1334,1426,1224,790,492,190000,201701,114.51108122874015,22.5475558389855,7
5,1401,1266,1083,1131,1166,1359,1370,1276,1047,801,280000,201702,114.51108122874015,22.5475558389855,7
6,2232,1960,1741,1668,1785,1870,1683,1847,1066,637,770000,201703,114.51108122874015,22.5475558389855,7
7,1275,1225,977,1139,1436,1661,1497,1560,1125,730,230000,201704,114.51108122874015,22.5475558389855,7
8,1273,1265,994,1185,1752,1863,1777,1963,1180,722,-100,201705,114.51108122874015,22.5475558389855,7
9,1272,1305,1011,1231,2068,2066,2057,2366,1235,714,-100,201706,114.51108122874015,22.5475558389855,7
10,1271,1346,1028,1277,2385,2269,2338,2769,1290,707,140000,201707,114.51108122874015,22.5475558389855,7
11,1188,1190,1005,1132,1642,1612,1714,1994,1241,750,90000,201708,114.51108122874015,22.5475558389855,7
12,1101,1112,830,1002,1524,1787,2133,1903,1053,587,70000,201709,114.51108122874015,22.5475558389855,7
13,1183,1109,782,872,1256,1213,1797,1428,664,387,310000,201710,114.51108122874015,22.5475558389855,7
14,1133,1065,753,757,1083,1121,1494,1142,593,318,270000,201711,114.51108122874015,22.5475558389855,7
15,1265,1094,902,951,1027,1171,1074,1152,941,615,190000,201712,114.51108122874015,22.5475558389855,7
16,1175,1050,903,961,935,965,1234,1011,922,628,210000,201801,114.51108122874015,22.5475558389855,7
17,1263,1147,929,1010,1077,1247,1025,1277,1005,648,110000,201802,114.51108122874015,22.5475558389855,7
18,1256,1255,1179,1336,1414,1557,1588,1586,1353,1023,170000,201803,114.51108122874015,22.5475558389855,7
19,1567,1383,1129,1179,1293,1460,1198,1480,1031,702,200000,201804,114.51108122874015,22.5475558389855,7
20,1287,1271,1088,1117,1484,1918,1876,1854,1212,756,110000,201805,114.51108122874015,22.5475558389855,7
21,1261,1218,993,1012,1403,1706,1876,1879,1096,632,340000,201806,114.51108122874015,22.5475558389855,7
22,1104,1114,700,941,1723,2026,2064,1857,801,380,90000,201807,114.51108122874015,22.5475558389855,7
23,1145,1096,789,899,1401,1614,1771,1593,814,417,-100,201808,114.51108122874015,22.5475558389855,7
24,1187,1079,879,858,1079,1203,1479,1329,828,454,190000,201809,114.51108122874015,22.5475558389855,7
25,1060,1070,822,840,919,1049,1543,1055,669,398,230000,201810,114.51108122874015,22.5475558389855,7
