,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,869,783,437,439,379,376,314,345,221,159,20000,201609,114.51065769623814,22.547085643526664,7
1,1468,1429,1190,1163,1366,1518,1494,1548,1224,838,230000,201610,114.51065769623814,22.547085643526664,7
2,1228,1132,835,740,669,735,701,706,456,307,30000,201611,114.51065769623814,22.547085643526664,7
3,1381,1334,1091,782,816,839,863,793,548,423,30000,201612,114.51065769623814,22.547085643526664,7
4,1316,1234,942,825,712,828,858,713,552,414,40000,201701,114.51065769623814,22.547085643526664,7
5,1406,1250,970,956,884,1008,937,849,596,458,80000,201702,114.51065769623814,22.547085643526664,7
6,1308,1172,924,901,897,919,860,849,594,468,-100,201703,114.51065769623814,22.547085643526664,7
7,1211,1095,879,847,911,830,783,849,592,478,50000,201704,114.51065769623814,22.547085643526664,7
8,2362,2184,2138,2073,2355,2505,2003,2589,2010,1497,770000,201705,114.51065769623814,22.547085643526664,7
9,1877,1742,1670,1544,1677,1785,1539,1852,1401,1051,-100,201706,114.51065769623814,22.547085643526664,7
10,1393,1301,1202,1016,1000,1065,1076,1116,792,606,70000,201707,114.51065769623814,22.547085643526664,7
11,2049,2125,2018,1687,1743,2128,1912,2124,1729,1273,70000,201708,114.51065769623814,22.547085643526664,7
12,1241,1255,1066,949,908,1063,1160,1103,725,501,110000,201709,114.51065769623814,22.547085643526664,7
13,1313,1271,1039,1126,1302,1287,1408,1502,874,606,300000,201710,114.51065769623814,22.547085643526664,7
14,1384,1361,1135,990,1044,961,1375,1014,801,478,160000,201711,114.51065769623814,22.547085643526664,7
15,1280,1164,835,887,903,935,801,916,627,434,60000,201712,114.51065769623814,22.547085643526664,7
16,1244,1059,875,942,804,784,932,796,673,454,160000,201801,114.51065769623814,22.547085643526664,7
17,1249,1065,806,881,881,992,746,859,660,431,30000,201802,114.51065769623814,22.547085643526664,7
18,1166,1036,829,907,913,902,764,999,714,542,40000,201803,114.51065769623814,22.547085643526664,7
19,1559,1353,1085,1144,1262,1311,1129,1329,853,604,250000,201804,114.51065769623814,22.547085643526664,7
20,1317,1252,1021,863,839,1058,970,1030,805,533,120000,201805,114.51065769623814,22.547085643526664,7
21,1142,1013,758,816,877,890,769,843,603,375,70000,201806,114.51065769623814,22.547085643526664,7
22,1365,1246,1039,1032,1098,1193,1071,1194,932,651,170000,201807,114.51065769623814,22.547085643526664,7
23,1241,1157,887,824,832,931,890,922,646,428,-100,201808,114.51065769623814,22.547085643526664,7
24,1117,1069,736,616,567,670,709,651,360,205,50000,201809,114.51065769623814,22.547085643526664,7
25,1147,1170,930,859,798,833,1041,786,631,449,180000,201810,114.51065769623814,22.547085643526664,7
26,1242,1131,874,869,801,879,769,848,641,431,20000,201811,114.51065769623814,22.547085643526664,7
27,929,826,497,692,624,636,446,602,414,294,20000,201812,114.51065769623814,22.547085643526664,7
28,1374,1230,1023,848,861,819,968,801,586,383,130000,201901,114.51065769623814,22.547085643526664,7
29,1374,1324,1104,1070,1103,1148,1044,1199,887,648,40000,201902,114.51065769623814,22.547085643526664,7
30,1547,1332,1095,1083,1187,1260,1201,1177,806,486,240000,201903,114.51065769623814,22.547085643526664,7
31,1816,1787,1809,1870,2263,2294,2203,2701,2377,1813,160000,201904,114.51065769623814,22.547085643526664,7
32,1187,1035,765,796,874,902,719,830,509,291,30000,201905,114.51065769623814,22.547085643526664,7
33,1104,1080,738,784,965,965,982,901,504,292,180000,201906,114.51065769623814,22.547085643526664,7
34,1153,1221,897,771,850,1084,1168,1145,640,395,270000,201907,114.51065769623814,22.547085643526664,7
35,1301,1276,1022,974,1224,1392,1361,1337,958,545,210000,201908,114.51065769623814,22.547085643526664,7
36,1268,1303,1065,1091,1233,1178,1277,1403,853,620,170000,201909,114.51065769623814,22.547085643526664,7
37,1865,2298,2803,2708,3074,3335,3031,3400,3535,2501,50000,201910,114.51065769623814,22.547085643526664,4
38,2076,2560,3204,3018,3298,3608,3750,3817,4001,3085,20000,201911,114.51065769623814,22.547085643526664,4
39,1475,1747,2384,2580,2701,2879,2455,2900,3094,2295,30000,201912,114.51065769623814,22.547085643526664,4
40,1587,1876,2244,2368,2447,2525,2292,2548,2442,1933,10000,202001,114.51065769623814,22.547085643526664,4
41,1719,1860,2136,2253,2403,2604,2354,2641,2746,2162,30000,202002,114.51065769623814,22.547085643526664,4
42,1487,1552,1734,1806,2003,2067,1794,2183,2066,1545,50000,202003,114.51065769623814,22.547085643526664,4
43,1744,1916,2242,2076,2290,2513,2365,2572,2454,1864,30000,202004,114.51065769623814,22.547085643526664,4
44,1968,2254,2671,2617,3005,3257,2685,3289,3185,2280,90000,202005,114.51065769623814,22.547085643526664,4
45,1877,2029,2241,2122,2547,2945,2537,2990,2713,1724,150000,202006,114.51065769623814,22.547085643526664,4
46,1300,1253,1134,1138,1445,1573,1277,1644,1084,585,100000,202007,114.51065769623814,22.547085643526664,4
47,1888,1999,2090,1935,2567,2982,2641,3200,2545,1605,70000,202008,114.51065769623814,22.547085643526664,4
48,1692,1787,1858,1742,2345,2782,2420,2919,2556,1575,110000,202009,114.51065769623814,22.547085643526664,4
49,1365,1441,1453,1702,2456,2626,2142,2679,2292,1422,60000,202010,114.51065769623814,22.547085643526664,4
50,1754,1865,2151,2157,2490,2660,2402,2746,2486,1775,40000,202011,114.51065769623814,22.547085643526664,4
51,1539,1553,1705,1718,2031,2168,1994,2241,2062,1503,50000,202012,114.51065769623814,22.547085643526664,4
52,1862,1952,2192,2423,2521,2680,2624,2759,2582,2080,10000,202101,114.51065769623814,22.547085643526664,4
53,1804,1891,2188,1893,2111,2269,2365,2371,2273,1719,30000,202102,114.51065769623814,22.547085643526664,4
54,1611,1557,1595,1752,2053,2254,2102,2456,2590,1965,170000,202103,114.51065769623814,22.547085643526664,4
55,1842,2004,2276,2175,2445,2590,2395,2701,2645,1953,30000,202104,114.51065769623814,22.547085643526664,4
56,2350,2747,3381,2884,3104,3457,3427,3541,3585,2635,20000,202105,114.51065769623814,22.547085643526664,4
57,1778,1999,2443,2214,2595,2891,2539,2996,2861,1920,60000,202106,114.51065769623814,22.547085643526664,4
58,1984,2210,2530,2197,2557,2795,2703,2907,2393,1689,30000,202107,114.51065769623814,22.547085643526664,4
59,1592,1806,2171,2287,2638,2874,2136,2958,2824,1936,70000,202108,114.51065769623814,22.547085643526664,4
60,1728,1805,2013,1906,2262,2644,2319,2769,2705,1864,70000,202109,114.51065769623814,22.547085643526664,4
61,2009,2234,2505,2345,2730,3086,2801,3187,2768,1894,50000,202110,114.51065769623814,22.547085643526664,4
62,1771,1980,2336,2130,2466,2584,2463,2696,2464,1769,20000,202111,114.51065769623814,22.547085643526664,4
