,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,918,863,530,570,603,617,342,539,421,245,20000,201609,114.51235182624627,22.54802603444433,7
1,1531,1411,1110,1176,1396,1396,1598,1445,1256,725,490000,201610,114.51235182624627,22.54802603444433,7
2,1106,961,627,643,624,584,480,542,485,295,20000,201611,114.51235182624627,22.54802603444433,7
3,1141,1002,611,602,492,633,419,592,470,303,20000,201612,114.51235182624627,22.54802603444433,7
4,1040,934,487,417,298,339,240,292,310,179,20000,201701,114.51235182624627,22.54802603444433,7
5,1288,1070,738,772,742,693,546,699,477,279,120000,201702,114.51235182624627,22.54802603444433,7
6,2196,1915,1676,1579,1636,1681,1469,1600,767,449,450000,201703,114.51235182624627,22.54802603444433,7
7,1070,912,596,693,566,612,486,670,546,347,30000,201704,114.51235182624627,22.54802603444433,7
8,1096,939,628,722,610,755,451,730,613,379,-100,201705,114.51235182624627,22.54802603444433,7
9,1122,967,660,751,655,899,417,790,681,411,-100,201706,114.51235182624627,22.54802603444433,7
10,1148,995,692,781,700,1043,383,850,749,443,50000,201707,114.51235182624627,22.54802603444433,7
11,916,796,458,569,619,657,357,561,553,291,10000,201708,114.51235182624627,22.54802603444433,7
12,1157,1045,838,719,835,915,702,846,591,360,70000,201709,114.51235182624627,22.54802603444433,7
13,1147,1007,717,902,1027,1078,965,1063,529,334,100000,201710,114.51235182624627,22.54802603444433,7
14,1103,995,662,872,1034,1177,830,1125,436,259,60000,201711,114.51235182624627,22.54802603444433,7
15,1301,1176,716,674,582,605,501,576,471,290,70000,201712,114.51235182624627,22.54802603444433,7
16,1014,882,562,575,508,539,460,516,404,320,130000,201801,114.51235182624627,22.54802603444433,7
17,1199,1127,756,838,743,672,530,635,550,302,10000,201802,114.51235182624627,22.54802603444433,7
18,1316,1242,1113,1256,1375,1433,1288,1500,975,643,100000,201803,114.51235182624627,22.54802603444433,7
19,1550,1351,1040,1006,1012,1118,941,1073,630,399,360000,201804,114.51235182624627,22.54802603444433,7
20,1008,909,555,730,680,665,362,725,644,470,10000,201805,114.51235182624627,22.54802603444433,7
21,1029,934,614,743,751,855,509,799,580,378,30000,201806,114.51235182624627,22.54802603444433,7
22,1032,897,594,585,547,769,436,735,404,274,30000,201807,114.51235182624627,22.54802603444433,7
23,1103,999,636,621,585,701,426,673,421,264,-100,201808,114.51235182624627,22.54802603444433,7
24,1174,1101,678,658,624,633,417,611,439,254,10000,201809,114.51235182624627,22.54802603444433,7
25,1296,1321,979,829,703,704,932,651,637,479,150000,201810,114.51235182624627,22.54802603444433,7
26,1124,969,619,669,594,526,450,605,573,301,40000,201811,114.51235182624627,22.54802603444433,7
27,874,719,424,469,370,350,294,341,365,212,10000,201812,114.51235182624627,22.54802603444433,7
28,1211,1065,704,730,648,721,497,664,560,344,40000,201901,114.51235182624627,22.54802603444433,7
29,1631,1476,1252,1211,1318,1404,1368,1434,1212,813,270000,201902,114.51235182624627,22.54802603444433,7
30,1472,1283,990,966,1017,1114,876,1034,678,439,160000,201903,114.51235182624627,22.54802603444433,7
31,1334,1162,835,966,1085,1244,774,1193,1004,589,90000,201904,114.51235182624627,22.54802603444433,7
32,1171,1059,720,752,796,864,610,817,566,331,40000,201905,114.51235182624627,22.54802603444433,7
33,1115,969,666,759,809,907,613,926,549,307,30000,201906,114.51235182624627,22.54802603444433,7
34,1034,952,655,656,721,757,588,625,525,319,50000,201907,114.51235182624627,22.54802603444433,7
35,1147,1052,699,752,759,864,649,872,601,341,30000,201908,114.51235182624627,22.54802603444433,7
36,1580,1608,1404,1288,1348,1435,1251,1457,1033,775,20000,201909,114.51235182624627,22.54802603444433,7
37,1174,1011,651,610,619,651,507,544,354,172,40000,201910,114.51235182624627,22.54802603444433,7
38,1205,1068,722,808,779,695,585,722,680,405,40000,201911,114.51235182624627,22.54802603444433,7
39,1009,935,585,586,402,562,297,409,455,269,20000,201912,114.51235182624627,22.54802603444433,7
40,1052,1001,673,678,560,551,376,562,545,352,30000,202001,114.51235182624627,22.54802603444433,7
41,1251,1091,738,731,689,722,560,618,456,315,30000,202002,114.51235182624627,22.54802603444433,7
42,1283,1170,924,961,953,893,709,932,787,548,40000,202003,114.51235182624627,22.54802603444433,7
43,1265,1197,919,1045,1001,1061,738,1145,1169,766,50000,202004,114.51235182624627,22.54802603444433,7
