,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,944,839,467,499,470,523,320,501,484,331,20000,201609,114.51129299499118,22.54802603444433,7
1,1381,1237,930,1043,924,973,1012,786,781,405,90000,201610,114.51129299499118,22.54802603444433,7
2,1057,848,532,703,640,695,460,620,547,373,10000,201611,114.51129299499118,22.54802603444433,7
3,1086,938,520,644,511,514,367,504,440,278,10000,201612,114.51129299499118,22.54802603444433,7
4,1039,872,443,496,386,356,264,377,359,259,10000,201701,114.51129299499118,22.54802603444433,7
5,1330,1133,740,709,759,679,571,697,509,314,170000,201702,114.51129299499118,22.54802603444433,7
6,1213,1031,651,673,637,598,519,584,451,281,-100,201703,114.51129299499118,22.54802603444433,7
7,1097,929,563,637,516,517,467,471,394,248,30000,201704,114.51129299499118,22.54802603444433,7
8,2495,2383,2404,2351,2642,2940,2156,3016,2366,1931,740000,201705,114.51129299499118,22.54802603444433,7
9,1796,1670,1501,1479,1536,1749,1270,1727,1412,1101,-100,201706,114.51129299499118,22.54802603444433,7
10,1098,958,599,608,431,558,385,439,459,271,30000,201707,114.51129299499118,22.54802603444433,7
11,943,775,475,499,404,463,354,380,387,238,20000,201708,114.51129299499118,22.54802603444433,7
12,1005,855,585,743,893,934,451,932,684,449,30000,201709,114.51129299499118,22.54802603444433,7
13,1093,945,583,673,699,901,508,746,513,300,20000,201710,114.51129299499118,22.54802603444433,7
14,1085,892,532,635,634,834,397,786,419,270,30000,201711,114.51129299499118,22.54802603444433,7
15,1190,984,648,637,558,559,513,519,354,206,80000,201712,114.51129299499118,22.54802603444433,7
16,1028,871,518,558,525,597,434,571,434,317,90000,201801,114.51129299499118,22.54802603444433,7
17,1159,939,637,592,551,559,507,541,393,236,10000,201802,114.51129299499118,22.54802603444433,7
18,1126,983,641,592,541,621,530,551,409,260,30000,201803,114.51129299499118,22.54802603444433,7
19,1534,1308,1027,961,1001,1095,934,1004,622,380,260000,201804,114.51129299499118,22.54802603444433,7
20,1007,813,497,545,482,449,337,429,353,225,20000,201805,114.51129299499118,22.54802603444433,7
21,985,784,531,530,571,624,487,566,386,254,20000,201806,114.51129299499118,22.54802603444433,7
22,985,809,495,533,533,631,434,634,357,191,30000,201807,114.51129299499118,22.54802603444433,7
