,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,1173,1108,866,863,929,1151,664,1109,671,429,70000,201609,114.51362242375238,22.54826113217375,7
1,1233,1018,654,833,927,866,897,989,643,304,120000,201610,114.51362242375238,22.54826113217375,7
2,1078,1029,630,801,803,893,492,927,604,368,20000,201611,114.51362242375238,22.54826113217375,7
3,1192,1058,835,1135,1228,1448,751,1398,1055,617,20000,201612,114.51362242375238,22.54826113217375,7
4,976,872,459,497,409,424,231,414,397,236,10000,201701,114.51362242375238,22.54826113217375,7
5,1215,1022,704,951,1006,914,540,1023,728,442,70000,201702,114.51362242375238,22.54826113217375,7
6,1133,970,655,928,899,939,491,995,731,454,-100,201703,114.51362242375238,22.54826113217375,7
7,1052,918,607,906,792,964,442,968,735,467,30000,201704,114.51362242375238,22.54826113217375,7
8,2129,1921,1663,1495,1583,1685,1633,1568,911,487,730000,201705,114.51362242375238,22.54826113217375,7
9,1527,1329,1050,1135,1307,1543,980,1379,807,424,-100,201706,114.51362242375238,22.54826113217375,7
10,926,738,437,776,1031,1401,327,1191,704,362,10000,201707,114.51362242375238,22.54826113217375,7
11,1438,1396,1298,1533,1902,2020,1510,2151,1760,994,130000,201708,114.51362242375238,22.54826113217375,7
12,990,864,546,704,960,1066,492,1038,561,305,20000,201709,114.51362242375238,22.54826113217375,7
13,1041,835,534,659,759,947,465,756,399,228,30000,201710,114.51362242375238,22.54826113217375,7
14,1044,864,546,659,668,1019,410,1005,499,290,50000,201711,114.51362242375238,22.54826113217375,7
15,1340,1219,781,796,783,970,473,889,758,478,140000,201712,114.51362242375238,22.54826113217375,7
16,1038,912,521,677,634,769,395,765,616,445,50000,201801,114.51362242375238,22.54826113217375,7
17,1246,1165,746,959,934,924,488,966,892,577,30000,201802,114.51362242375238,22.54826113217375,7
18,1095,956,616,780,815,835,497,743,734,476,20000,201803,114.51362242375238,22.54826113217375,7
19,1579,1378,1044,1139,1163,1308,961,1276,844,562,220000,201804,114.51362242375238,22.54826113217375,7
20,1129,1099,679,1046,1100,1193,396,1144,1014,751,50000,201805,114.51362242375238,22.54826113217375,7
21,1059,897,657,976,978,1143,557,1324,990,654,60000,201806,114.51362242375238,22.54826113217375,7
22,1106,1043,551,769,896,1150,398,1077,613,353,10000,201807,114.51362242375238,22.54826113217375,7
23,1064,1013,525,766,875,963,356,948,636,376,-100,201808,114.51362242375238,22.54826113217375,7
24,1023,983,499,763,854,776,314,819,660,400,10000,201809,114.51362242375238,22.54826113217375,7
25,1074,1141,680,901,850,992,433,966,859,523,70000,201810,114.51362242375238,22.54826113217375,7
26,1282,1319,727,970,890,951,404,1005,761,546,20000,201811,114.51362242375238,22.54826113217375,7
27,830,701,371,864,811,711,268,858,623,476,10000,201812,114.51362242375238,22.54826113217375,7
28,1414,1346,1246,1409,1508,1777,1433,1779,1411,840,160000,201901,114.51362242375238,22.54826113217375,7
29,1654,1511,1338,1412,1499,1576,1484,1620,1586,1069,230000,201902,114.51362242375238,22.54826113217375,7
30,1456,1215,881,1175,1222,1468,854,1436,1135,895,120000,201903,114.51362242375238,22.54826113217375,7
31,1476,1472,1226,1624,1767,1903,1181,2204,1961,1474,130000,201904,114.51362242375238,22.54826113217375,7
32,1273,1132,654,1005,1127,1189,592,1183,1035,634,80000,201905,114.51362242375238,22.54826113217375,7
33,1051,945,648,932,1097,1246,564,1095,821,450,30000,201906,114.51362242375238,22.54826113217375,7
34,1026,964,551,1043,1293,1305,397,1069,925,527,10000,201907,114.51362242375238,22.54826113217375,7
35,1176,1096,690,864,1064,1250,581,1344,850,456,40000,201908,114.51362242375238,22.54826113217375,7
36,1572,1635,1409,1335,1517,1756,1199,1765,1253,872,50000,201909,114.51362242375238,22.54826113217375,7
37,1185,1101,680,844,968,1001,516,835,680,332,20000,201910,114.51362242375238,22.54826113217375,7
38,1225,1114,723,1048,1073,1011,515,1166,1007,660,50000,201911,114.51362242375238,22.54826113217375,7
39,1155,1173,1464,1514,1406,1417,1283,1438,1390,937,40000,201912,114.51362242375238,22.54826113217375,7
40,1204,1290,1611,1638,1739,1632,1582,1626,1458,1093,80000,202001,114.51362242375238,22.54826113217375,7
41,1359,1330,1414,1528,1612,1772,1391,1704,1593,1176,170000,202002,114.51362242375238,22.54826113217375,7
42,1512,1526,1564,1405,1661,1806,1719,1776,1844,1303,130000,202003,114.51362242375238,22.54826113217375,7
43,1703,1747,2039,2110,2327,2731,2078,2854,2772,2090,50000,202004,114.51362242375238,22.54826113217375,4
44,1664,1837,2136,2216,2256,2553,2164,2528,2555,1900,80000,202005,114.51362242375238,22.54826113217375,4
45,1778,2068,2456,2288,2404,2631,2333,2679,2447,1638,70000,202006,114.51362242375238,22.54826113217375,4
46,2158,2615,3054,2674,2943,3194,3017,3254,3014,2160,80000,202007,114.51362242375238,22.54826113217375,4
47,2071,2397,2890,2746,2949,3210,2856,3363,3350,2347,170000,202008,114.51362242375238,22.54826113217375,4
48,1761,1965,2370,2235,2562,2929,2526,3080,3679,2571,270000,202009,114.51362242375238,22.54826113217375,4
49,1696,1976,2375,2267,2470,2663,2453,2725,2911,2112,40000,202010,114.51362242375238,22.54826113217375,4
50,2028,2430,2932,2925,3050,3276,3066,3277,3240,2685,30000,202011,114.51362242375238,22.54826113217375,4
51,1743,1876,2167,2303,2455,2584,2307,2612,2669,2154,40000,202012,114.51362242375238,22.54826113217375,4
52,1945,2177,2550,2844,2863,2955,2733,3004,3081,2542,10000,202101,114.51362242375238,22.54826113217375,4
53,1797,1997,2352,2590,2743,2957,2527,2984,3000,2475,40000,202102,114.51362242375238,22.54826113217375,4
54,1647,1652,1833,1898,2109,2305,2116,2421,2674,2029,160000,202103,114.51362242375238,22.54826113217375,4
55,1854,2013,2489,2640,2909,3217,2595,3170,3159,2443,30000,202104,114.51362242375238,22.54826113217375,4
56,2095,2458,2871,2859,3034,3370,2819,3371,3275,2407,40000,202105,114.51362242375238,22.54826113217375,4
57,1566,1747,2125,2251,2316,2620,2080,2656,2501,1683,80000,202106,114.51362242375238,22.54826113217375,4
58,1312,1286,1452,1834,1971,2063,1349,2107,1852,1325,200000,202107,114.51362242375238,22.54826113217375,4
59,1227,1283,1295,1629,1749,1832,1227,1955,1472,1045,130000,202108,114.51362242375238,22.54826113217375,4
60,1366,1356,1238,1746,2324,2664,2163,2914,2450,1474,200000,202109,114.51362242375238,22.54826113217375,4
61,1446,1555,1598,2198,3000,3380,2769,3471,3003,1965,110000,202110,114.51362242375238,22.54826113217375,4
62,1332,1489,1649,1918,2259,2480,2124,2504,2263,1688,40000,202111,114.51362242375238,22.54826113217375,4
63,1307,1282,1421,1770,1973,2021,1722,2031,1981,1539,50000,202112,114.51362242375238,22.54826113217375,4
