,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,873,830,479,457,403,478,303,451,374,203,20000,201609,114.51044592998711,22.547085643526664,7
1,1592,1516,1255,1293,1512,1661,1698,1762,1390,954,380000,201610,114.51044592998711,22.547085643526664,7
2,1097,977,625,675,581,571,465,504,403,274,10000,201611,114.51044592998711,22.547085643526664,7
3,1230,1130,675,644,495,546,405,485,577,332,30000,201612,114.51044592998711,22.547085643526664,7
4,1138,1080,834,657,639,605,605,615,675,448,30000,201701,114.51044592998711,22.547085643526664,7
5,1264,1127,743,757,774,741,568,817,617,438,90000,201702,114.51044592998711,22.547085643526664,7
6,1177,1038,682,751,687,748,531,725,631,419,-100,201703,114.51044592998711,22.547085643526664,7
7,1091,950,621,745,600,756,495,634,646,400,40000,201704,114.51044592998711,22.547085643526664,7
8,1068,945,619,744,644,753,458,637,680,388,-100,201705,114.51044592998711,22.547085643526664,7
9,1046,940,618,743,688,750,421,640,715,376,-100,201706,114.51044592998711,22.547085643526664,7
10,1024,936,617,742,733,747,385,644,750,364,20000,201707,114.51044592998711,22.547085643526664,7
11,960,855,528,617,633,552,379,731,609,304,10000,201708,114.51044592998711,22.547085643526664,7
12,1022,922,603,762,680,761,502,717,661,437,10000,201709,114.51044592998711,22.547085643526664,7
13,1090,901,641,649,756,853,670,737,632,365,50000,201710,114.51044592998711,22.547085643526664,7
14,1271,1159,959,1121,1120,1394,1290,1364,1082,675,170000,201711,114.51044592998711,22.547085643526664,7
15,1238,1122,784,726,713,755,621,697,605,380,50000,201712,114.51044592998711,22.547085643526664,7
16,1040,861,606,598,628,689,546,662,558,429,60000,201801,114.51044592998711,22.547085643526664,7
17,1204,1029,772,760,702,684,576,809,680,414,40000,201802,114.51044592998711,22.547085643526664,7
18,1124,1078,720,800,649,684,527,793,680,491,50000,201803,114.51044592998711,22.547085643526664,7
19,1589,1390,1129,1068,1137,1332,1191,1271,909,550,290000,201804,114.51044592998711,22.547085643526664,7
20,1060,934,593,651,564,606,369,555,525,340,50000,201805,114.51044592998711,22.547085643526664,7
21,1039,869,587,586,604,726,536,751,492,308,50000,201806,114.51044592998711,22.547085643526664,7
22,1008,888,569,578,696,738,523,729,472,239,30000,201807,114.51044592998711,22.547085643526664,7
23,1013,918,551,545,579,593,450,591,389,208,-100,201808,114.51044592998711,22.547085643526664,7
24,1019,948,534,512,463,449,377,453,307,178,20000,201809,114.51044592998711,22.547085643526664,7
25,1090,951,780,828,777,790,721,811,874,688,110000,201810,114.51044592998711,22.547085643526664,7
26,1197,1032,772,737,729,805,576,801,675,538,60000,201811,114.51044592998711,22.547085643526664,7
27,876,801,446,571,459,511,378,501,491,316,20000,201812,114.51044592998711,22.547085643526664,7
28,1281,1157,738,772,666,752,542,714,602,429,100000,201901,114.51044592998711,22.547085643526664,7
29,1328,1196,898,873,830,918,719,876,788,535,50000,201902,114.51044592998711,22.547085643526664,7
30,1489,1248,949,988,1036,1086,906,1061,682,485,190000,201903,114.51044592998711,22.547085643526664,7
31,2451,2526,2800,2418,2566,2806,3257,3055,2790,2196,20000,201904,114.51044592998711,22.547085643526664,7
32,1157,942,627,661,730,743,645,718,496,301,30000,201905,114.51044592998711,22.547085643526664,7
33,1064,955,614,588,579,719,531,751,487,295,60000,201906,114.51044592998711,22.547085643526664,7
34,998,889,639,717,785,766,636,709,665,408,70000,201907,114.51044592998711,22.547085643526664,7
35,1211,1070,815,912,1086,1221,885,1248,889,515,80000,201908,114.51044592998711,22.547085643526664,7
36,990,958,640,835,839,1009,507,804,734,467,50000,201909,114.51044592998711,22.547085643526664,7
37,1702,2005,2286,2471,2756,3020,2534,3110,3372,2357,120000,201910,114.51044592998711,22.547085643526664,4
38,2138,2574,3242,3377,3698,3977,3721,4105,4500,3537,20000,201911,114.51044592998711,22.547085643526664,4
39,1608,2008,2661,2490,2733,2892,2767,2782,2829,2104,20000,201912,114.51044592998711,22.547085643526664,4
40,1613,1837,2226,2354,2452,2529,2318,2470,2307,1832,10000,202001,114.51044592998711,22.547085643526664,4
41,1717,1880,2202,2201,2391,2625,2407,2634,2569,2038,30000,202002,114.51044592998711,22.547085643526664,4
42,1485,1545,1733,1836,1928,2130,1828,2066,2004,1424,50000,202003,114.51044592998711,22.547085643526664,4
43,1417,1442,1540,1506,1700,1781,1655,1818,1476,1046,90000,202004,114.51044592998711,22.547085643526664,4
44,1834,2134,2498,2495,2792,3055,2534,3078,2952,2125,60000,202005,114.51044592998711,22.547085643526664,4
45,1791,2190,2427,2451,2621,2833,2158,2948,2579,1681,70000,202006,114.51044592998711,22.547085643526664,4
46,1995,2188,2367,2206,2633,2967,2781,3096,2534,1675,90000,202007,114.51044592998711,22.547085643526664,4
47,1834,1980,2064,1933,2413,2755,2478,2890,2415,1593,70000,202008,114.51044592998711,22.547085643526664,4
48,1448,1468,1403,1700,2136,2470,2091,2551,2144,1447,190000,202009,114.51044592998711,22.547085643526664,4
49,1143,1221,1229,1954,2027,2143,2015,2853,1941,1300,40000,202010,114.51044592998711,22.547085643526664,4
50,1618,1744,1920,2217,2395,2571,2305,2642,2372,1792,60000,202011,114.51044592998711,22.547085643526664,4
51,1416,1409,1448,1701,1841,1957,1807,2077,1945,1400,60000,202012,114.51044592998711,22.547085643526664,4
