,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,871,779,454,410,304,428,314,317,178,99,10000,201609,114.51319889125034,22.548496229903165,7
1,1175,1063,728,761,735,689,896,617,504,229,50000,201610,114.51319889125034,22.548496229903165,7
2,1088,988,588,559,482,477,400,397,183,105,10000,201611,114.51319889125034,22.548496229903165,7
3,1091,946,633,624,438,505,400,369,195,140,20000,201612,114.51319889125034,22.548496229903165,7
4,969,842,431,356,287,218,242,207,146,75,20000,201701,114.51319889125034,22.548496229903165,7
5,1218,1021,668,646,636,609,527,554,216,125,70000,201702,114.51319889125034,22.548496229903165,7
6,2221,1949,1713,1637,1734,1794,1540,1714,874,505,550000,201703,114.51319889125034,22.548496229903165,7
7,1060,918,580,573,434,456,417,395,214,128,60000,201704,114.51319889125034,22.548496229903165,7
8,1017,854,527,538,411,434,374,359,199,114,-100,201705,114.51319889125034,22.548496229903165,7
9,974,791,474,504,388,412,331,324,184,100,-100,201706,114.51319889125034,22.548496229903165,7
10,932,728,421,470,365,390,288,289,170,86,20000,201707,114.51319889125034,22.548496229903165,7
11,1113,891,698,745,864,926,767,995,588,257,40000,201708,114.51319889125034,22.548496229903165,7
12,1022,884,577,538,557,560,467,547,272,185,20000,201709,114.51319889125034,22.548496229903165,7
13,1040,837,543,525,517,529,455,408,177,103,40000,201710,114.51319889125034,22.548496229903165,7
14,1039,842,529,476,409,451,368,380,161,92,30000,201711,114.51319889125034,22.548496229903165,7
15,1219,1109,686,776,756,811,509,732,522,373,100000,201712,114.51319889125034,22.548496229903165,7
16,1038,826,548,828,730,700,466,691,633,461,30000,201801,114.51319889125034,22.548496229903165,7
17,1155,950,639,741,709,794,501,689,573,357,20000,201802,114.51319889125034,22.548496229903165,7
18,1060,975,629,804,788,747,488,751,603,463,30000,201803,114.51319889125034,22.548496229903165,7
19,1555,1337,1034,1067,1123,1201,956,1198,741,540,260000,201804,114.51319889125034,22.548496229903165,7
20,1058,959,591,763,786,908,416,843,801,571,30000,201805,114.51319889125034,22.548496229903165,7
21,1032,873,575,873,808,851,468,848,759,501,20000,201806,114.51319889125034,22.548496229903165,7
22,1074,901,568,893,931,1054,535,915,732,544,10000,201807,114.51319889125034,22.548496229903165,7
23,1097,1010,637,858,839,925,516,832,686,478,-100,201808,114.51319889125034,22.548496229903165,7
24,1121,1120,706,823,748,796,497,749,641,412,20000,201809,114.51319889125034,22.548496229903165,7
25,1421,1611,1249,1288,1155,1094,1209,1046,921,688,40000,201810,114.51319889125034,22.548496229903165,7
26,1201,1093,675,880,796,794,453,736,564,386,20000,201811,114.51319889125034,22.548496229903165,7
27,857,762,431,602,495,543,285,454,429,259,10000,201812,114.51319889125034,22.548496229903165,7
28,1241,1092,840,1098,1101,1199,701,1107,990,648,50000,201901,114.51319889125034,22.548496229903165,7
29,1534,1428,1197,1311,1366,1512,1265,1465,1407,956,150000,201902,114.51319889125034,22.548496229903165,7
30,1540,1305,1031,1142,1197,1390,903,1236,948,631,160000,201903,114.51319889125034,22.548496229903165,7
31,1918,1942,1868,1859,1916,2181,1942,2202,2228,1569,170000,201904,114.51319889125034,22.548496229903165,7
32,1170,1034,708,963,998,978,589,941,712,495,40000,201905,114.51319889125034,22.548496229903165,7
33,1024,913,596,825,855,855,475,827,537,360,20000,201906,114.51319889125034,22.548496229903165,7
34,1021,1077,736,992,1041,1235,644,1184,893,644,110000,201907,114.51319889125034,22.548496229903165,7
35,1181,1068,748,982,1118,1272,772,1151,793,476,60000,201908,114.51319889125034,22.548496229903165,7
36,1378,1380,1170,1366,1424,1503,1079,1529,1180,881,90000,201909,114.51319889125034,22.548496229903165,7
37,1171,1005,619,835,879,932,530,879,507,325,30000,201910,114.51319889125034,22.548496229903165,7
38,1231,1070,692,885,868,907,584,898,620,426,40000,201911,114.51319889125034,22.548496229903165,7
39,1072,990,619,727,765,729,348,640,512,347,30000,201912,114.51319889125034,22.548496229903165,7
40,1059,1002,671,769,688,748,450,678,607,402,20000,202001,114.51319889125034,22.548496229903165,7
41,1235,1086,730,891,804,853,551,931,719,484,60000,202002,114.51319889125034,22.548496229903165,7
42,1252,1159,832,905,906,1021,648,995,716,489,20000,202003,114.51319889125034,22.548496229903165,7
43,1281,1137,822,932,980,1000,692,951,625,393,30000,202004,114.51319889125034,22.548496229903165,7
44,1588,1553,1396,1241,1152,1525,1374,1324,1296,920,120000,202005,114.51319889125034,22.548496229903165,7
45,1673,1933,2263,2226,2257,2564,2238,2590,2602,1620,130000,202006,114.51319889125034,22.548496229903165,4
46,1618,1828,2082,1901,2012,2232,1937,2241,1796,1064,140000,202007,114.51319889125034,22.548496229903165,4
