,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,905,842,516,743,1083,1578,414,1608,796,399,30000,201609,114.51214005999526,22.54802603444433,7
1,1512,1389,1072,1199,1549,1719,1538,1710,1264,747,450000,201610,114.51214005999526,22.54802603444433,7
2,1161,1017,646,726,706,846,411,850,833,492,40000,201611,114.51214005999526,22.54802603444433,7
3,1144,990,620,775,805,791,400,849,779,439,30000,201612,114.51214005999526,22.54802603444433,7
4,1028,959,495,726,822,809,279,859,646,413,20000,201701,114.51214005999526,22.54802603444433,7
5,1297,1078,753,914,1054,1111,584,1177,835,537,140000,201702,114.51214005999526,22.54802603444433,7
6,2195,1907,1666,1589,1658,1746,1458,1685,862,500,480000,201703,114.51214005999526,22.54802603444433,7
7,1079,956,655,992,1027,1200,597,1075,940,581,40000,201704,114.51214005999526,22.54802603444433,7
8,1124,1012,708,1047,1277,1357,613,1411,1025,601,-100,201705,114.51214005999526,22.54802603444433,7
9,1170,1068,761,1103,1528,1514,629,1748,1110,622,-100,201706,114.51214005999526,22.54802603444433,7
10,1216,1124,814,1159,1779,1671,646,2085,1195,643,60000,201707,114.51214005999526,22.54802603444433,7
11,952,869,527,885,1255,1298,494,1645,980,518,30000,201708,114.51214005999526,22.54802603444433,7
12,1031,912,631,683,964,1060,486,1236,584,312,20000,201709,114.51214005999526,22.54802603444433,7
13,1126,1012,680,1051,1350,1459,944,1497,769,445,90000,201710,114.51214005999526,22.54802603444433,7
14,1143,1132,733,1222,1581,1655,1247,1699,515,307,30000,201711,114.51214005999526,22.54802603444433,7
15,1318,1218,777,930,910,1067,573,1038,743,509,70000,201712,114.51214005999526,22.54802603444433,7
16,1060,880,535,877,812,885,402,918,726,553,50000,201801,114.51214005999526,22.54802603444433,7
17,1212,1176,794,1050,1029,1129,671,1211,958,741,30000,201802,114.51214005999526,22.54802603444433,7
18,1366,1363,1235,1353,1495,1777,1419,1729,1414,891,100000,201803,114.51214005999526,22.54802603444433,7
19,1596,1411,1133,1267,1331,1530,1107,1440,1103,765,180000,201804,114.51214005999526,22.54802603444433,7
20,1082,1015,704,1162,1317,1451,475,1217,1005,703,30000,201805,114.51214005999526,22.54802603444433,7
