,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
31,1266,1106,830,1293,1591,1880,966,1902,1531,953,220000,201904,114.51298712499931,22.5475558389855,7
32,1566,1287,1051,1339,1622,1712,1477,1666,1409,775,400000,201905,114.51298712499931,22.5475558389855,7
33,944,793,517,1058,1618,1633,747,1721,1028,622,40000,201906,114.51298712499931,22.5475558389855,7
34,1108,1053,815,1434,1777,2182,1068,2386,1715,1187,100000,201907,114.51298712499931,22.5475558389855,7
35,1064,966,631,1159,1873,2212,1085,2109,1229,637,80000,201908,114.51298712499931,22.5475558389855,7
36,1490,1500,1300,1364,2006,2128,1383,2256,1260,834,80000,201909,114.51298712499931,22.5475558389855,7
37,1155,1000,678,910,1173,1300,692,1522,694,382,70000,201910,114.51298712499931,22.5475558389855,7
38,1222,1055,766,945,1174,1334,750,1285,907,500,90000,201911,114.51298712499931,22.5475558389855,7
39,980,891,605,729,964,1019,463,937,706,413,50000,201912,114.51298712499931,22.5475558389855,7
40,1000,932,667,851,889,1018,559,1092,876,542,40000,202001,114.51298712499931,22.5475558389855,7
41,1207,1079,786,1010,1081,1129,704,1336,1111,726,100000,202002,114.51298712499931,22.5475558389855,7
42,1227,1135,887,945,1124,1282,849,1311,1024,638,100000,202003,114.51298712499931,22.5475558389855,7
43,1245,1105,825,927,1153,1177,743,1257,817,502,60000,202004,114.51298712499931,22.5475558389855,7
44,1224,1125,925,1032,1177,1481,896,1326,1181,738,160000,202005,114.51298712499931,22.5475558389855,7
45,953,905,548,734,1280,1593,550,1510,1002,489,50000,202006,114.51298712499931,22.5475558389855,7
46,1627,1506,1361,1169,1451,1624,1407,1656,1153,672,240000,202007,114.51298712499931,22.5475558389855,7
47,1018,964,570,706,1058,1592,599,1440,983,465,90000,202008,114.51298712499931,22.5475558389855,7
48,1262,1089,793,785,1179,1273,854,1308,651,312,470000,202009,114.51298712499931,22.5475558389855,7
49,1034,944,582,791,1165,1540,669,1592,955,497,70000,202010,114.51298712499931,22.5475558389855,7
50,1059,942,526,777,837,1132,400,1137,654,411,40000,202011,114.51298712499931,22.5475558389855,7
51,1175,1060,721,845,1001,1066,558,1159,740,437,70000,202012,114.51298712499931,22.5475558389855,7
52,1186,1063,667,890,834,1022,466,1126,762,571,30000,202101,114.51298712499931,22.5475558389855,7
53,1155,1059,761,837,932,988,527,1014,829,548,90000,202102,114.51298712499931,22.5475558389855,7
54,1403,1198,889,965,1071,1143,791,1253,908,581,180000,202103,114.51298712499931,22.5475558389855,7
55,1183,1123,813,883,920,1026,563,965,854,573,40000,202104,114.51298712499931,22.5475558389855,7
56,1176,1150,825,959,934,1031,544,1204,1341,814,70000,202105,114.51298712499931,22.5475558389855,7
57,1590,1744,2114,2206,2442,2730,2186,2744,2928,2001,200000,202106,114.51298712499931,22.5475558389855,4
58,1138,1075,1270,1303,1424,1576,1293,1555,1435,844,220000,202107,114.51298712499931,22.5475558389855,4
59,1153,1265,1516,1344,1528,1595,1467,1636,1524,927,100000,202108,114.51298712499931,22.5475558389855,4
60,1395,1386,1524,1601,1818,2006,1542,1990,1911,1213,210000,202109,114.51298712499931,22.5475558389855,4
61,1985,2489,3185,2902,3272,3502,3408,3635,3618,2553,100000,202110,114.51298712499931,22.5475558389855,4
62,1492,1770,2280,2409,2571,2765,2341,2766,2935,2293,20000,202111,114.51298712499931,22.5475558389855,4
63,1573,1847,2316,2340,2444,2576,2438,2557,2562,2056,20000,202112,114.51298712499931,22.5475558389855,4
