,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
44,1971,2325,2710,2617,2801,3138,2789,3169,2957,2164,40000,202005,114.51044592998711,22.54732074125608,4
45,1467,1678,1713,1948,2297,2447,2221,2693,2436,1518,210000,202006,114.51044592998711,22.54732074125608,4
46,1417,1607,1627,1849,2352,2702,2505,2859,2638,1632,160000,202007,114.51044592998711,22.54732074125608,4
47,1185,1120,919,1480,1932,2049,1359,2259,1787,999,190000,202008,114.51044592998711,22.54732074125608,4
48,1297,1218,1038,1318,1723,2043,1545,2255,1721,990,330000,202009,114.51044592998711,22.54732074125608,4
49,1058,1052,951,1191,1591,2038,1701,2047,1654,793,120000,202010,114.51044592998711,22.54732074125608,4
50,1571,1658,1827,1854,2298,2458,2416,2576,2534,1768,90000,202011,114.51044592998711,22.54732074125608,4
51,1472,1517,1665,1661,1944,2092,2131,2211,2238,1545,80000,202012,114.51044592998711,22.54732074125608,4
52,1573,1591,1750,1865,2229,2419,2428,2523,2632,1913,50000,202101,114.51044592998711,22.54732074125608,4
53,1481,1504,1691,1716,1896,2137,2034,2206,2370,1739,60000,202102,114.51044592998711,22.54732074125608,4
54,1543,1480,1533,1608,1949,2194,2069,2381,2778,1933,170000,202103,114.51044592998711,22.54732074125608,4
55,1712,1884,2135,2242,2570,2693,2535,2920,3007,2192,60000,202104,114.51044592998711,22.54732074125608,4
56,1335,1203,1065,1018,1149,1306,1115,1267,1019,651,120000,202105,114.51044592998711,22.54732074125608,4
57,1401,1549,1689,1807,2285,2589,2240,2675,2623,1613,170000,202106,114.51044592998711,22.54732074125608,4
58,1447,1472,1462,1832,1853,1955,1247,1810,1381,888,80000,202107,114.51044592998711,22.54732074125608,4
59,1624,1697,2127,2181,2205,2731,2140,2520,2383,1630,100000,202108,114.51044592998711,22.54732074125608,4
60,1489,1553,1612,1691,2109,2435,1947,2444,2518,1796,100000,202109,114.51044592998711,22.54732074125608,4
61,1890,2091,2376,2366,2662,3014,2643,3056,2831,2015,90000,202110,114.51044592998711,22.54732074125608,4
62,1407,1575,1890,2021,2185,2296,2080,2439,2519,1817,70000,202111,114.51044592998711,22.54732074125608,4
63,1636,1880,2259,2043,2109,2213,2440,2296,2552,1983,30000,202112,114.51044592998711,22.54732074125608,4
