,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,935,939,608,611,932,1324,1553,1229,640,297,270000,201609,114.51129299499118,22.54732074125608,7
1,1423,1338,1098,1174,1503,1659,1782,1721,1203,746,330000,201610,114.51129299499118,22.54732074125608,7
2,1176,1047,771,772,826,858,971,843,598,330,160000,201611,114.51129299499118,22.54732074125608,7
3,1200,1062,801,712,714,769,752,766,651,383,30000,201612,114.51129299499118,22.54732074125608,7
4,1151,1128,838,766,804,868,796,805,645,466,50000,201701,114.51129299499118,22.54732074125608,7
5,1414,1273,1067,995,1041,1001,1133,1080,743,531,150000,201702,114.51129299499118,22.54732074125608,7
6,2202,1928,1705,1605,1697,1781,1610,1746,921,567,580000,201703,114.51129299499118,22.54732074125608,7
7,1254,1234,976,987,1042,1311,1498,1143,791,489,190000,201704,114.51129299499118,22.54732074125608,7
8,1219,1231,923,976,1213,1387,1678,1359,788,457,-100,201705,114.51129299499118,22.54732074125608,7
9,1184,1229,871,966,1384,1463,1858,1575,785,425,-100,201706,114.51129299499118,22.54732074125608,7
10,1149,1227,819,956,1555,1540,2038,1791,783,393,60000,201707,114.51129299499118,22.54732074125608,7
11,1098,1096,801,844,1165,1113,1517,1349,810,428,100000,201708,114.51129299499118,22.54732074125608,7
12,1023,945,651,708,976,998,906,1077,534,281,100000,201709,114.51129299499118,22.54732074125608,7
13,1121,985,658,722,902,920,774,968,448,265,90000,201710,114.51129299499118,22.54732074125608,7
14,1075,989,633,604,555,708,451,717,370,198,40000,201711,114.51129299499118,22.54732074125608,7
15,1384,1186,1001,903,849,1004,1098,977,660,468,160000,201712,114.51129299499118,22.54732074125608,7
16,1159,1082,864,780,757,932,1017,951,694,533,210000,201801,114.51129299499118,22.54732074125608,7
17,1469,1437,1272,985,985,1022,1313,1139,884,635,70000,201802,114.51129299499118,22.54732074125608,7
18,1448,1477,1340,1233,1208,1285,1381,1298,1131,847,40000,201803,114.51129299499118,22.54732074125608,7
19,1663,1534,1379,1250,1331,1489,1547,1440,1146,752,230000,201804,114.51129299499118,22.54732074125608,7
20,1455,1472,1305,1084,1193,1194,1504,1106,886,579,80000,201805,114.51129299499118,22.54732074125608,7
21,1394,1424,1257,966,1110,1256,1684,1364,944,657,160000,201806,114.51129299499118,22.54732074125608,7
22,1113,1163,777,757,1188,1450,1512,1368,614,291,200000,201807,114.51129299499118,22.54732074125608,7
23,1092,1097,717,694,994,1142,1205,1124,544,281,-100,201808,114.51129299499118,22.54732074125608,7
24,1072,1031,657,632,801,834,898,880,474,272,120000,201809,114.51129299499118,22.54732074125608,7
25,924,826,505,585,595,686,462,663,623,410,50000,201810,114.51129299499118,22.54732074125608,7
26,1344,1230,1141,1053,1178,1256,1515,1365,960,629,170000,201811,114.51129299499118,22.54732074125608,7
27,979,916,643,684,861,977,1293,981,629,379,130000,201812,114.51129299499118,22.54732074125608,7
28,1195,1037,764,741,754,927,839,909,671,412,110000,201901,114.51129299499118,22.54732074125608,7
29,1487,1355,1147,1135,1223,1296,1358,1328,1178,755,210000,201902,114.51129299499118,22.54732074125608,7
30,1569,1393,1174,1148,1250,1318,1371,1413,944,697,390000,201903,114.51129299499118,22.54732074125608,7
31,1913,2026,2041,1715,2198,2229,2908,2457,1930,1256,60000,201904,114.51129299499118,22.54732074125608,7
32,1157,956,682,673,880,950,1015,985,485,280,270000,201905,114.51129299499118,22.54732074125608,7
33,1068,1086,720,774,1241,1660,1732,1635,716,299,140000,201906,114.51129299499118,22.54732074125608,7
34,1083,1082,736,829,1282,1386,1366,1162,698,328,190000,201907,114.51129299499118,22.54732074125608,7
35,1184,1133,764,758,1128,1355,1459,1516,665,294,290000,201908,114.51129299499118,22.54732074125608,7
36,1001,959,649,977,1213,1540,1542,1555,897,543,210000,201909,114.51129299499118,22.54732074125608,7
37,1224,1108,811,774,1119,1283,1325,1137,792,399,200000,201910,114.51129299499118,22.54732074125608,7
38,1712,1920,2230,1480,1598,1757,2438,1741,1578,1160,60000,201911,114.51129299499118,22.54732074125608,4
39,1632,2024,2346,1602,1432,1596,2434,1797,1750,1233,30000,201912,114.51129299499118,22.54732074125608,4
40,1527,1753,2053,1393,1463,1461,2170,1423,1472,1015,70000,202001,114.51129299499118,22.54732074125608,4
41,1769,1985,2352,1775,1930,2078,2643,2049,2181,1538,40000,202002,114.51129299499118,22.54732074125608,4
42,1446,1519,1703,1378,1520,1533,1814,1623,1539,981,90000,202003,114.51129299499118,22.54732074125608,4
43,1673,1837,2036,1602,1837,1959,2310,2094,2171,1634,40000,202004,114.51129299499118,22.54732074125608,4
44,1842,2121,2472,1952,2021,2203,2587,2369,2352,1699,20000,202005,114.51129299499118,22.54732074125608,4
45,2000,2197,2429,1995,2033,2290,2450,2255,2197,1514,50000,202006,114.51129299499118,22.54732074125608,4
46,2039,2316,2553,1915,2017,2195,2628,2325,2194,1501,30000,202007,114.51129299499118,22.54732074125608,4
47,2085,2306,2472,1824,2164,2403,2814,2475,2062,1456,60000,202008,114.51129299499118,22.54732074125608,4
48,1708,1805,1902,1506,1801,2103,2399,2262,1978,1330,110000,202009,114.51129299499118,22.54732074125608,4
49,1747,1965,2229,1703,2145,2428,2594,2431,1732,1322,70000,202010,114.51129299499118,22.54732074125608,4
50,1524,1772,1827,1455,1807,1936,2488,2079,1635,1146,40000,202011,114.51129299499118,22.54732074125608,4
51,1494,1564,1652,1414,1560,1648,2078,1809,1547,1069,70000,202012,114.51129299499118,22.54732074125608,4
52,2044,2288,2582,2022,2347,2532,2896,2586,2232,1729,0,202101,114.51129299499118,22.54732074125608,4
53,1550,1652,1736,1450,1589,1785,2285,1809,1753,1224,60000,202102,114.51129299499118,22.54732074125608,4
54,1696,1661,1779,1576,1931,2170,2162,2200,2170,1602,170000,202103,114.51129299499118,22.54732074125608,4
55,1681,1782,1867,1605,1936,2185,2366,2377,2037,1396,110000,202104,114.51129299499118,22.54732074125608,4
56,1092,925,819,682,752,877,821,784,613,400,50000,202105,114.51129299499118,22.54732074125608,4
57,2355,2611,3124,2605,2833,3184,3048,3227,3094,2171,40000,202106,114.51129299499118,22.54732074125608,4
58,1926,2130,2594,2098,2111,2452,2304,2379,1845,1281,20000,202107,114.51129299499118,22.54732074125608,4
59,1799,2134,2523,2152,2589,2891,2516,2897,2582,1721,50000,202108,114.51129299499118,22.54732074125608,4
60,1688,1772,1870,1739,2316,2607,2505,2771,2544,1723,190000,202109,114.51129299499118,22.54732074125608,4
61,1859,2195,2406,2541,3027,3449,3006,3505,3212,2068,170000,202110,114.51129299499118,22.54732074125608,4
62,1484,1729,1964,2254,2582,2756,2304,2836,2747,2056,30000,202111,114.51129299499118,22.54732074125608,4
63,1379,1444,1603,1712,1939,2027,1787,2131,2134,1661,60000,202112,114.51129299499118,22.54732074125608,4
