,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,999,1005,702,939,1374,1455,1859,1503,878,538,80000,201609,114.51192829374423,22.54802603444433,7
1,1402,1247,895,912,1253,1540,1694,1520,1046,614,450000,201610,114.51192829374423,22.54802603444433,7
2,1235,1120,990,881,910,966,1216,1019,977,626,130000,201611,114.51192829374423,22.54802603444433,7
3,1308,1183,999,800,966,1080,1431,1051,790,565,160000,201612,114.51192829374423,22.54802603444433,7
4,1200,1163,909,697,819,1013,1547,917,623,395,240000,201701,114.51192829374423,22.54802603444433,7
5,1402,1264,1096,1236,1458,1696,1801,1645,1095,641,330000,201702,114.51192829374423,22.54802603444433,7
6,2178,1923,1694,1611,1718,1785,1603,1721,914,547,580000,201703,114.51192829374423,22.54802603444433,7
7,1253,1155,976,775,1016,997,1379,1053,746,556,250000,201704,114.51192829374423,22.54802603444433,7
8,2756,2631,2612,2344,2652,2833,2595,2887,2300,1770,720000,201705,114.51192829374423,22.54802603444433,7
9,2034,2014,1832,1709,2035,2270,2641,2269,1646,1159,-100,201706,114.51192829374423,22.54802603444433,7
10,1312,1397,1052,1075,1418,1707,2688,1651,993,549,150000,201707,114.51192829374423,22.54802603444433,7
11,1118,1126,822,704,1045,1227,1842,1143,697,391,210000,201708,114.51192829374423,22.54802603444433,7
12,1059,1047,753,922,1386,1835,2042,1729,927,535,60000,201709,114.51192829374423,22.54802603444433,7
13,1296,1229,1041,1173,1715,2025,2282,2194,1318,720,230000,201710,114.51192829374423,22.54802603444433,7
14,1219,1248,949,1110,1673,1756,2300,1817,956,504,60000,201711,114.51192829374423,22.54802603444433,7
15,1370,1238,1034,869,1022,987,1418,969,697,491,150000,201712,114.51192829374423,22.54802603444433,7
16,1469,1434,1273,1008,995,984,1505,940,847,641,60000,201801,114.51192829374423,22.54802603444433,7
17,1340,1265,1056,883,921,1040,1228,909,709,475,90000,201802,114.51192829374423,22.54802603444433,7
18,1381,1337,1262,1405,1505,1603,1680,1656,1320,1056,140000,201803,114.51192829374423,22.54802603444433,7
19,1675,1515,1277,1163,1254,1303,1441,1370,909,675,210000,201804,114.51192829374423,22.54802603444433,7
20,1559,1542,1372,864,959,1287,1931,1444,1028,713,80000,201805,114.51192829374423,22.54802603444433,7
21,1416,1291,1088,921,1113,1277,1756,1208,896,606,320000,201806,114.51192829374423,22.54802603444433,7
22,1436,1481,1264,1166,1724,1844,2412,1967,1404,879,210000,201807,114.51192829374423,22.54802603444433,7
23,1349,1387,1111,965,1348,1533,2099,1585,1092,645,-100,201808,114.51192829374423,22.54802603444433,7
24,1263,1293,958,764,973,1222,1787,1204,780,412,230000,201809,114.51192829374423,22.54802603444433,7
25,1201,1142,888,956,1366,1283,1353,1361,784,495,390000,201810,114.51192829374423,22.54802603444433,7
26,1292,1179,976,847,862,1012,1369,936,730,431,210000,201811,114.51192829374423,22.54802603444433,7
27,1002,945,708,690,635,675,903,595,565,334,80000,201812,114.51192829374423,22.54802603444433,7
28,1405,1300,1053,966,1223,1097,1661,1099,862,579,270000,201901,114.51192829374423,22.54802603444433,7
29,1537,1419,1220,1163,1254,1416,1408,1424,1174,771,180000,201902,114.51192829374423,22.54802603444433,7
30,1550,1393,1158,1183,1396,1555,1797,1429,1075,605,520000,201903,114.51192829374423,22.54802603444433,7
31,1377,1298,1038,1075,1198,1576,1804,1408,1127,584,480000,201904,114.51192829374423,22.54802603444433,7
32,1224,1130,838,829,1069,1151,1378,1076,624,353,290000,201905,114.51192829374423,22.54802603444433,7
33,1129,1247,843,1288,1956,2115,2688,2316,1203,675,90000,201906,114.51192829374423,22.54802603444433,7
34,1164,1207,830,849,1296,1586,2264,1887,898,480,290000,201907,114.51192829374423,22.54802603444433,7
35,1141,1168,746,903,1626,1927,2345,1741,818,371,210000,201908,114.51192829374423,22.54802603444433,7
36,1083,1130,822,1382,1898,1952,2222,2153,1211,798,90000,201909,114.51192829374423,22.54802603444433,7
