,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,1164,1208,919,932,1647,2080,2771,2145,1000,520,80000,201609,114.51298712499931,22.54802603444433,7
1,1504,1443,1223,1337,1932,2395,2584,2387,1513,884,410000,201610,114.51298712499931,22.54802603444433,7
2,1278,1199,1093,993,1100,1328,1676,1433,1184,695,150000,201611,114.51298712499931,22.54802603444433,7
3,1427,1387,1377,1414,1665,1886,2084,1978,1753,1179,110000,201612,114.51298712499931,22.54802603444433,7
4,1338,1278,1194,1120,1355,1474,1679,1378,1115,791,100000,201701,114.51298712499931,22.54802603444433,7
5,1508,1392,1283,1386,1646,1915,2114,1978,1447,1115,290000,201702,114.51298712499931,22.54802603444433,7
6,1516,1454,1356,1463,1656,1960,2197,1973,1573,1196,-100,201703,114.51298712499931,22.54802603444433,7
7,1524,1516,1429,1540,1666,2006,2280,1969,1700,1278,150000,201704,114.51298712499931,22.54802603444433,7
8,1474,1522,1323,1476,1963,2167,2737,2305,1588,1103,-100,201705,114.51298712499931,22.54802603444433,7
9,1425,1528,1217,1412,2261,2329,3194,2641,1476,929,-100,201706,114.51298712499931,22.54802603444433,7
10,1376,1535,1111,1348,2559,2491,3652,2977,1365,755,180000,201707,114.51298712499931,22.54802603444433,7
11,1322,1369,1195,1585,2324,2448,2940,2851,1912,1173,90000,201708,114.51298712499931,22.54802603444433,7
12,1154,1127,864,855,1243,1575,2078,1671,774,393,60000,201709,114.51298712499931,22.54802603444433,7
13,1241,1178,919,998,1525,1516,1978,1714,888,512,290000,201710,114.51298712499931,22.54802603444433,7
14,1253,1156,1032,1089,1577,1741,1818,1753,1012,616,190000,201711,114.51298712499931,22.54802603444433,7
15,1469,1378,1262,1268,1446,1636,1831,1641,1312,938,160000,201712,114.51298712499931,22.54802603444433,7
16,1349,1353,1326,1151,1205,1248,1733,1280,1122,754,110000,201801,114.51298712499931,22.54802603444433,7
17,1487,1409,1371,1209,1328,1499,1778,1605,1216,838,80000,201802,114.51298712499931,22.54802603444433,7
18,1340,1391,1344,1153,1297,1434,1800,1346,1204,850,110000,201803,114.51298712499931,22.54802603444433,7
19,1655,1487,1292,1338,1501,1751,1639,1816,1428,1003,490000,201804,114.51298712499931,22.54802603444433,7
20,1552,1641,1530,1339,1747,2172,2669,2126,1537,1036,120000,201805,114.51298712499931,22.54802603444433,7
21,1404,1467,1278,1141,1555,1921,2630,2188,1385,830,240000,201806,114.51298712499931,22.54802603444433,7
22,1204,1160,927,1223,1835,2201,2507,2363,1237,719,100000,201807,114.51298712499931,22.54802603444433,7
23,1206,1204,949,1077,1561,1771,2315,1922,1041,579,-100,201808,114.51298712499931,22.54802603444433,7
24,1208,1248,971,932,1287,1342,2123,1482,846,440,90000,201809,114.51298712499931,22.54802603444433,7
25,1176,1211,1047,1154,1383,1538,1623,1598,1082,735,190000,201810,114.51298712499931,22.54802603444433,7
26,1463,1401,1354,1379,1640,1864,1913,1963,1555,1174,170000,201811,114.51298712499931,22.54802603444433,7
27,1343,1310,1311,1355,1535,1668,1824,1692,1254,999,70000,201812,114.51298712499931,22.54802603444433,7
28,1713,1606,1621,1513,1583,1770,2034,1719,1574,1258,60000,201901,114.51298712499931,22.54802603444433,7
29,1839,1687,1585,1610,1760,1901,1763,2017,1785,1337,240000,201902,114.51298712499931,22.54802603444433,7
30,1757,1664,1612,1414,1697,1903,2038,1976,1691,1417,200000,201903,114.51298712499931,22.54802603444433,7
31,1801,1829,1872,2024,2569,2703,2740,3116,2446,1814,180000,201904,114.51298712499931,22.54802603444433,7
32,1670,1680,1646,1603,1984,2057,2419,2233,1723,1134,160000,201905,114.51298712499931,22.54802603444433,7
33,1540,1713,1477,1537,2170,2375,2824,2389,1482,857,160000,201906,114.51298712499931,22.54802603444433,7
34,1759,1804,1612,1928,2619,3003,3126,3138,2080,1339,380000,201907,114.51298712499931,22.54802603444433,7
35,1402,1517,1287,1247,2073,2511,2843,2559,1444,772,150000,201908,114.51298712499931,22.54802603444433,7
36,1186,1353,1053,1250,1913,2187,3003,2509,1222,683,170000,201909,114.51298712499931,22.54802603444433,7
37,1308,1220,969,1154,1777,1955,2213,2015,1101,568,140000,201910,114.51298712499931,22.54802603444433,7
38,1703,1840,2222,1905,2066,2339,2512,2501,2155,1564,70000,201911,114.51298712499931,22.54802603444433,7
39,1403,1576,1923,1665,1768,1816,1916,1773,1467,1013,60000,201912,114.51298712499931,22.54802603444433,7
40,1482,1652,2049,1971,2069,2081,2193,2163,1755,1394,60000,202001,114.51298712499931,22.54802603444433,7
41,1638,1712,1962,2044,2129,2266,2206,2387,2158,1681,40000,202002,114.51298712499931,22.54802603444433,7
42,1472,1606,1818,1611,1853,2000,2022,2084,1908,1296,90000,202003,114.51298712499931,22.54802603444433,7
43,2025,2312,2681,2399,2713,2952,2881,3017,2675,2149,10000,202004,114.51298712499931,22.54802603444433,7
44,1663,1800,2064,2007,2210,2536,2229,2472,2134,1601,50000,202005,114.51298712499931,22.54802603444433,7
45,1549,1779,2042,2004,2186,2374,1921,2355,2137,1368,50000,202006,114.51298712499931,22.54802603444433,7
46,2330,2784,3277,2736,3168,3251,3271,3521,2909,1976,50000,202007,114.51298712499931,22.54802603444433,4
47,2408,2863,3363,2869,3206,3469,3378,3560,3468,2392,120000,202008,114.51298712499931,22.54802603444433,4
48,1867,2090,2477,2079,2477,2818,2712,2964,3407,2328,340000,202009,114.51298712499931,22.54802603444433,4
49,2149,2587,3172,2773,3143,3366,3337,3457,3972,2777,50000,202010,114.51298712499931,22.54802603444433,4
