,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,1269,1275,1069,984,979,1088,1109,1122,771,534,70000,201609,114.51065769623814,22.5475558389855,7
1,1477,1385,1146,1114,1305,1332,1504,1288,1123,631,370000,201610,114.51065769623814,22.5475558389855,7
2,1392,1303,1123,800,733,762,951,750,585,404,40000,201611,114.51065769623814,22.5475558389855,7
3,1519,1445,1080,707,708,675,939,664,610,377,50000,201612,114.51065769623814,22.5475558389855,7
4,1448,1283,1129,760,651,614,858,603,476,398,30000,201701,114.51065769623814,22.5475558389855,7
5,1521,1452,1252,913,853,891,1152,855,602,509,60000,201702,114.51065769623814,22.5475558389855,7
6,2216,1963,1734,1603,1663,1758,1627,1694,885,560,540000,201703,114.51065769623814,22.5475558389855,7
7,1487,1351,1146,912,832,925,1112,793,683,486,120000,201704,114.51065769623814,22.5475558389855,7
8,1517,1428,1211,929,912,924,1222,919,713,517,-100,201705,114.51065769623814,22.5475558389855,7
9,1548,1505,1276,946,993,923,1333,1045,744,549,-100,201706,114.51065769623814,22.5475558389855,7
10,1579,1582,1342,964,1074,922,1444,1171,775,581,90000,201707,114.51065769623814,22.5475558389855,7
11,2171,2273,2147,1757,1823,2055,2396,2154,1748,1293,60000,201708,114.51065769623814,22.5475558389855,7
12,1201,1135,932,886,910,1019,1042,1096,771,535,100000,201709,114.51065769623814,22.5475558389855,7
13,1243,1052,833,700,713,692,897,678,383,262,90000,201710,114.51065769623814,22.5475558389855,7
14,1116,988,745,665,692,736,738,752,465,302,70000,201711,114.51065769623814,22.5475558389855,7
15,1447,1262,1074,811,777,896,1063,864,562,397,140000,201712,114.51065769623814,22.5475558389855,7
16,1311,1268,1066,803,658,701,1144,716,580,375,150000,201801,114.51065769623814,22.5475558389855,7
17,1395,1315,1141,868,830,930,1045,917,696,485,50000,201802,114.51065769623814,22.5475558389855,7
18,1419,1398,1296,1258,1279,1330,1342,1348,1100,878,70000,201803,114.51065769623814,22.5475558389855,7
19,1638,1492,1269,1152,1211,1307,1283,1245,761,535,340000,201804,114.51065769623814,22.5475558389855,7
20,1369,1368,1143,816,925,1070,1293,892,683,454,60000,201805,114.51065769623814,22.5475558389855,7
21,1276,1238,1040,767,863,941,1346,1037,651,412,230000,201806,114.51065769623814,22.5475558389855,7
22,1207,1230,966,765,854,927,1194,806,454,275,150000,201807,114.51065769623814,22.5475558389855,7
23,1137,1107,806,661,711,758,973,685,387,228,-100,201808,114.51065769623814,22.5475558389855,7
24,1067,985,646,558,569,589,752,564,320,182,30000,201809,114.51065769623814,22.5475558389855,7
25,944,839,644,661,538,604,630,587,531,379,120000,201810,114.51065769623814,22.5475558389855,7
26,1577,1553,1345,1014,1002,1065,1218,1008,748,631,50000,201811,114.51065769623814,22.5475558389855,7
27,1373,1317,1317,946,919,895,1164,951,638,543,50000,201812,114.51065769623814,22.5475558389855,7
28,1621,1553,1279,959,877,971,1297,927,823,514,90000,201901,114.51065769623814,22.5475558389855,7
29,1649,1512,1389,1277,1388,1474,1442,1579,1351,1005,170000,201902,114.51065769623814,22.5475558389855,7
30,1618,1467,1320,1052,1137,1242,1455,1211,868,663,370000,201903,114.51065769623814,22.5475558389855,7
31,1822,1773,1731,1403,1542,1712,1968,1785,1412,1062,130000,201904,114.51065769623814,22.5475558389855,7
32,1494,1416,1190,909,966,969,1280,1014,657,434,130000,201905,114.51065769623814,22.5475558389855,7
33,1579,1438,1409,978,1035,1154,1461,1162,764,478,100000,201906,114.51065769623814,22.5475558389855,7
34,1670,1526,1436,927,972,1135,1596,934,688,517,70000,201907,114.51065769623814,22.5475558389855,7
35,1525,1435,1239,970,1133,1293,1656,1468,1029,699,260000,201908,114.51065769623814,22.5475558389855,7
36,1429,1435,1279,1381,1521,1577,1718,1666,1233,925,100000,201909,114.51065769623814,22.5475558389855,7
37,1645,1722,1872,1603,1742,1877,2075,1908,1904,1196,130000,201910,114.51065769623814,22.5475558389855,4
38,1952,2304,3014,3106,3383,3670,3461,3867,4535,3397,50000,201911,114.51065769623814,22.5475558389855,4
39,1270,1404,2260,2273,2485,2476,2402,2431,2758,1718,170000,201912,114.51065769623814,22.5475558389855,4
40,1354,1418,1588,1519,1548,1589,1694,1532,1363,1017,30000,202001,114.51065769623814,22.5475558389855,4
41,1633,1753,1963,1691,1787,1942,2069,1945,1655,1288,50000,202002,114.51065769623814,22.5475558389855,4
42,1469,1517,1681,1880,2027,2125,1847,2114,2184,1366,100000,202003,114.51065769623814,22.5475558389855,4
43,1830,2033,2353,2377,2680,2863,2558,2996,3013,2266,40000,202004,114.51065769623814,22.5475558389855,4
44,1990,2324,2687,2527,2708,2939,2722,3050,2915,2094,40000,202005,114.51065769623814,22.5475558389855,4
45,1491,1689,1729,2013,2571,2899,2458,3101,2898,1836,150000,202006,114.51065769623814,22.5475558389855,4
46,1060,961,826,834,1050,1195,1040,1163,838,486,120000,202007,114.51065769623814,22.5475558389855,4
47,1361,1494,1374,1693,2541,2940,2317,3101,2439,1326,170000,202008,114.51065769623814,22.5475558389855,4
48,1370,1391,1178,1376,2387,2974,2534,3288,2385,1189,210000,202009,114.51065769623814,22.5475558389855,4
49,1160,1288,1085,1492,2601,3025,2751,3257,2253,1097,40000,202010,114.51065769623814,22.5475558389855,4
50,1452,1567,1647,2023,2754,3052,2888,3323,2703,1600,150000,202011,114.51065769623814,22.5475558389855,4
51,1385,1424,1482,1719,2188,2469,2360,2702,2478,1487,140000,202012,114.51065769623814,22.5475558389855,4
52,1476,1533,1618,1883,2302,2528,2545,2804,2730,1786,70000,202101,114.51065769623814,22.5475558389855,4
53,1356,1368,1547,1660,1949,2184,2132,2374,2528,1659,70000,202102,114.51065769623814,22.5475558389855,4
54,1496,1389,1404,1479,1850,2066,1963,2291,2574,1675,170000,202103,114.51065769623814,22.5475558389855,4
55,1629,1751,1940,1931,2278,2476,2372,2664,2900,2032,90000,202104,114.51065769623814,22.5475558389855,4
56,1320,1124,1002,955,1083,1202,1055,1217,980,601,80000,202105,114.51065769623814,22.5475558389855,4
57,1398,1494,1527,1633,2189,2572,2268,2829,2735,1598,180000,202106,114.51065769623814,22.5475558389855,4
58,1356,1337,1316,1409,1724,1975,1560,1975,1450,799,190000,202107,114.51065769623814,22.5475558389855,4
59,1515,1809,2184,1872,2060,2292,2149,2272,2317,1467,70000,202108,114.51065769623814,22.5475558389855,4
60,1532,1663,1832,1760,1899,2150,1726,2142,1865,1143,100000,202109,114.51065769623814,22.5475558389855,4
61,1928,2209,2572,2560,2807,3207,2839,3304,3166,2166,100000,202110,114.51065769623814,22.5475558389855,4
62,1743,1976,2368,2396,2551,2679,2370,2737,2740,2091,20000,202111,114.51065769623814,22.5475558389855,4
63,1651,1822,2260,2085,2243,2322,2313,2257,2179,1696,20000,202112,114.51065769623814,22.5475558389855,4
