,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
43,1291,1129,821,804,834,931,683,859,551,329,20000,202004,114.51256359249729,22.548496229903165,7
44,2156,2179,2006,1477,1610,1656,1879,1707,1533,964,50000,202005,114.51256359249729,22.548496229903165,7
45,995,932,556,1060,945,1035,342,1205,1115,871,40000,202006,114.51256359249729,22.548496229903165,7
46,1756,2016,2383,2242,2473,2735,2328,2589,2280,1118,90000,202007,114.51256359249729,22.548496229903165,4
47,2347,2874,3441,3254,3192,3665,3257,3542,2839,1535,70000,202008,114.51256359249729,22.548496229903165,4
48,1833,2014,2355,2326,2684,3073,2577,3137,3723,2249,590000,202009,114.51256359249729,22.548496229903165,4
49,2075,2429,2953,3051,3284,3597,3131,3633,3935,2488,160000,202010,114.51256359249729,22.548496229903165,4
50,2339,2700,3293,3489,3610,3852,3501,3904,4288,2965,40000,202011,114.51256359249729,22.548496229903165,4
51,1895,2146,2577,2723,2969,3144,2848,3222,3656,2595,40000,202012,114.51256359249729,22.548496229903165,4
52,2171,2388,2939,3248,3309,3487,3246,3642,3962,2885,50000,202101,114.51256359249729,22.548496229903165,4
53,2014,2288,2808,2901,3177,3381,3084,3484,3966,2913,40000,202102,114.51256359249729,22.548496229903165,4
54,1943,2048,2431,2383,2751,3095,2892,3216,4023,2725,430000,202103,114.51256359249729,22.548496229903165,4
55,1606,1714,2016,2124,2265,2429,2100,2597,2859,2014,270000,202104,114.51256359249729,22.548496229903165,4
56,1980,2199,2554,2544,2677,2970,2547,3032,3462,2448,70000,202105,114.51256359249729,22.548496229903165,4
57,1705,1872,2145,2116,2271,2615,2166,2683,2797,1824,190000,202106,114.51256359249729,22.548496229903165,4
58,1550,1655,1782,1694,1948,2126,1955,2141,1865,1160,240000,202107,114.51256359249729,22.548496229903165,4
59,1283,1442,1456,1593,2189,2614,2372,2648,2125,1185,90000,202108,114.51256359249729,22.548496229903165,4
60,1794,1810,1922,1790,2369,2663,2407,2844,2447,1509,210000,202109,114.51256359249729,22.548496229903165,4
61,1813,2084,2287,2025,2682,3076,2797,3237,2796,1766,110000,202110,114.51256359249729,22.548496229903165,4
62,1980,2358,2947,2740,2950,3151,3116,3191,3436,2582,30000,202111,114.51256359249729,22.548496229903165,4
63,1802,2126,2589,2602,2748,2904,2803,2994,3166,2561,20000,202112,114.51256359249729,22.548496229903165,4
