,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
51,1240,1225,1053,1275,1380,1595,1019,1511,1349,990,80000,202012,114.51277535874831,22.547790936714915,7
52,1622,1691,1759,2054,2158,2294,2093,2408,2036,1704,30000,202101,114.51277535874831,22.547790936714915,7
53,1203,1181,1018,1477,1565,1587,945,1775,1512,1269,80000,202102,114.51277535874831,22.547790936714915,7
54,1554,1496,1482,1635,1884,2099,1797,2201,2133,1687,270000,202103,114.51277535874831,22.547790936714915,7
55,1293,1259,1158,1391,1454,1581,1077,1714,1446,1087,190000,202104,114.51277535874831,22.547790936714915,7
56,1133,912,730,732,787,849,740,855,674,411,90000,202105,114.51277535874831,22.547790936714915,7
57,1944,2240,2715,2507,2695,3003,2632,3096,3036,2166,50000,202106,114.51277535874831,22.547790936714915,4
58,2649,3096,3502,3076,3236,3570,3342,3600,3357,2454,30000,202107,114.51277535874831,22.547790936714915,4
59,2137,2513,2898,2403,2454,2777,2711,2760,2345,1621,20000,202108,114.51277535874831,22.547790936714915,4
60,1587,1719,2009,1985,2337,2688,2300,2716,2681,1857,70000,202109,114.51277535874831,22.547790936714915,4
61,2173,2700,3468,3266,3516,3931,3605,3968,3874,2841,60000,202110,114.51277535874831,22.547790936714915,4
62,1729,2251,2964,2891,3052,3130,2960,3197,3214,2517,20000,202111,114.51277535874831,22.547790936714915,4
63,1618,1904,2390,2276,2420,2462,2511,2500,2379,1988,20000,202112,114.51277535874831,22.547790936714915,4
