,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,1283,1207,1027,1048,994,1115,900,1187,826,645,70000,201609,114.51192829374423,22.54732074125608,7
1,1586,1423,1074,1150,1355,1393,1690,1403,1202,754,430000,201610,114.51192829374423,22.54732074125608,7
2,1073,921,564,616,517,492,474,488,306,175,20000,201611,114.51192829374423,22.54732074125608,7
3,1078,924,576,541,407,400,376,390,304,145,20000,201612,114.51192829374423,22.54732074125608,7
4,1022,880,479,385,258,214,236,237,156,98,10000,201701,114.51192829374423,22.54732074125608,7
5,1341,1171,813,745,675,603,563,570,348,196,60000,201702,114.51192829374423,22.54732074125608,7
6,2187,1911,1671,1559,1606,1661,1435,1582,721,417,420000,201703,114.51192829374423,22.54732074125608,7
7,1110,985,657,658,508,494,459,445,353,189,40000,201704,114.51192829374423,22.54732074125608,7
8,1082,969,632,641,497,499,442,479,366,199,-100,201705,114.51192829374423,22.54732074125608,7
9,1054,953,607,624,486,504,425,513,380,209,-100,201706,114.51192829374423,22.54732074125608,7
10,1026,938,583,608,475,509,409,547,394,220,20000,201707,114.51192829374423,22.54732074125608,7
11,979,926,547,538,420,497,374,457,370,196,10000,201708,114.51192829374423,22.54732074125608,7
12,1062,980,688,661,704,724,581,700,446,299,30000,201709,114.51192829374423,22.54732074125608,7
13,1098,972,594,575,523,553,502,474,220,125,20000,201710,114.51192829374423,22.54732074125608,7
14,1071,954,569,516,400,521,422,487,234,126,40000,201711,114.51192829374423,22.54732074125608,7
15,1221,1089,699,716,639,627,497,636,466,312,70000,201712,114.51192829374423,22.54732074125608,7
16,1065,910,571,556,509,521,442,487,394,271,90000,201801,114.51192829374423,22.54732074125608,7
17,1171,932,645,801,777,760,530,622,626,367,20000,201802,114.51192829374423,22.54732074125608,7
18,1136,1021,688,754,688,755,491,746,466,371,20000,201803,114.51192829374423,22.54732074125608,7
19,1582,1399,1058,1069,1144,1168,956,1180,731,490,470000,201804,114.51192829374423,22.54732074125608,7
20,1087,1007,603,755,666,632,382,692,656,439,10000,201805,114.51192829374423,22.54732074125608,7
21,1061,898,570,811,816,786,486,706,579,381,30000,201806,114.51192829374423,22.54732074125608,7
22,1082,983,553,512,488,635,490,623,434,274,40000,201807,114.51192829374423,22.54732074125608,7
23,1031,923,538,504,489,615,445,589,404,243,-100,201808,114.51192829374423,22.54732074125608,7
24,980,863,523,497,491,595,400,556,374,213,20000,201809,114.51192829374423,22.54732074125608,7
25,911,805,460,407,345,419,340,377,365,219,110000,201810,114.51192829374423,22.54732074125608,7
26,1354,1300,1154,1286,965,972,641,954,874,487,40000,201811,114.51192829374423,22.54732074125608,7
27,857,682,392,521,480,410,247,511,434,270,20000,201812,114.51192829374423,22.54732074125608,7
28,1196,951,664,565,601,566,514,575,467,248,100000,201901,114.51192829374423,22.54732074125608,7
29,1741,1573,1424,1402,1548,1702,1583,1731,1485,1021,520000,201902,114.51192829374423,22.54732074125608,7
30,1511,1308,1007,1115,1090,1123,897,1062,840,477,110000,201903,114.51192829374423,22.54732074125608,7
31,1332,1217,911,1072,1167,1255,877,1322,1163,732,100000,201904,114.51192829374423,22.54732074125608,7
32,1342,1203,992,971,1147,1283,1047,1293,975,512,290000,201905,114.51192829374423,22.54732074125608,7
33,1116,998,723,930,1011,1089,632,888,772,432,40000,201906,114.51192829374423,22.54732074125608,7
34,966,806,492,515,532,588,438,599,439,246,20000,201907,114.51192829374423,22.54732074125608,7
35,1122,918,616,654,687,742,613,814,520,277,60000,201908,114.51192829374423,22.54732074125608,7
36,1524,1503,1365,1071,1206,1400,1251,1275,995,722,40000,201909,114.51192829374423,22.54732074125608,7
37,1175,970,611,565,606,670,533,673,404,225,50000,201910,114.51192829374423,22.54732074125608,7
38,1208,1038,698,703,725,699,580,585,530,277,90000,201911,114.51192829374423,22.54732074125608,7
39,959,880,496,457,411,339,320,317,333,187,20000,201912,114.51192829374423,22.54732074125608,7
40,966,877,535,478,417,416,357,369,426,239,30000,202001,114.51192829374423,22.54732074125608,7
41,1221,1062,704,708,620,678,560,658,541,371,60000,202002,114.51192829374423,22.54732074125608,7
42,1169,1045,747,756,717,812,620,743,636,395,40000,202003,114.51192829374423,22.54732074125608,7
43,1297,1091,855,948,1029,1051,819,1062,762,530,60000,202004,114.51192829374423,22.54732074125608,7
44,1241,1137,890,844,823,864,838,874,863,619,60000,202005,114.51192829374423,22.54732074125608,7
45,985,874,522,436,386,528,354,466,467,264,20000,202006,114.51192829374423,22.54732074125608,7
46,990,1041,605,566,477,562,511,524,595,351,40000,202007,114.51192829374423,22.54732074125608,7
47,1103,1070,560,399,380,515,426,463,450,236,40000,202008,114.51192829374423,22.54732074125608,7
48,1356,1288,907,811,901,966,796,1056,703,429,70000,202009,114.51192829374423,22.54732074125608,7
49,1081,1031,596,530,523,656,453,573,646,377,40000,202010,114.51192829374423,22.54732074125608,7
50,1073,985,506,478,390,446,328,431,405,244,40000,202011,114.51192829374423,22.54732074125608,7
51,1181,1072,668,626,597,567,521,579,426,245,40000,202012,114.51192829374423,22.54732074125608,7
52,1209,1086,639,582,508,648,437,627,562,385,60000,202101,114.51192829374423,22.54732074125608,7
53,1206,1118,713,610,564,638,480,559,508,337,60000,202102,114.51192829374423,22.54732074125608,7
54,1384,1199,871,930,968,984,789,988,766,525,50000,202103,114.51192829374423,22.54732074125608,7
55,1207,1098,772,781,780,943,546,814,822,538,50000,202104,114.51192829374423,22.54732074125608,7
56,2090,1922,1966,1913,2167,2177,2084,2436,2149,1518,60000,202105,114.51192829374423,22.54732074125608,4
57,1428,1533,2013,1959,2164,2408,2020,2361,2551,1687,140000,202106,114.51192829374423,22.54732074125608,4
58,1171,1135,1246,1205,1345,1450,1214,1429,1208,718,110000,202107,114.51192829374423,22.54732074125608,4
59,1533,1837,2248,2211,2527,2812,2477,2812,2936,1897,70000,202108,114.51192829374423,22.54732074125608,4
60,1569,1778,2320,2242,2547,2809,2520,2894,2681,1644,140000,202109,114.51192829374423,22.54732074125608,4
61,1912,2454,3219,3217,3553,4023,3491,4006,4232,2888,50000,202110,114.51192829374423,22.54732074125608,4
62,1584,1997,2662,2561,2742,2937,2762,2916,2989,2364,20000,202111,114.51192829374423,22.54732074125608,4
63,1512,1568,1670,1786,1904,2080,2042,2309,2648,2175,30000,202112,114.51192829374423,22.54732074125608,4
