,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,862,743,426,448,360,482,300,428,278,187,20000,201609,114.51341065750135,22.547790936714915,7
1,1319,1129,886,985,1120,1216,1167,1146,937,561,180000,201610,114.51341065750135,22.547790936714915,7
2,1085,982,632,598,484,458,416,379,206,98,10000,201611,114.51341065750135,22.547790936714915,7
3,1210,1077,840,985,1139,1196,1273,1224,534,207,50000,201612,114.51341065750135,22.547790936714915,7
4,988,885,451,388,275,194,231,203,124,69,0,201701,114.51341065750135,22.547790936714915,7
5,1310,1170,929,1044,1088,1162,1204,1049,357,174,70000,201702,114.51341065750135,22.547790936714915,7
6,1205,1090,800,876,769,808,829,662,348,173,-100,201703,114.51341065750135,22.547790936714915,7
7,1100,1011,671,708,450,455,455,275,340,173,20000,201704,114.51341065750135,22.547790936714915,7
8,1045,928,595,626,433,358,407,264,299,145,-100,201705,114.51341065750135,22.547790936714915,7
9,991,845,519,544,416,261,360,254,259,117,-100,201706,114.51341065750135,22.547790936714915,7
10,937,763,444,462,400,165,313,244,219,89,20000,201707,114.51341065750135,22.547790936714915,7
11,1802,1754,1592,1355,1348,1587,1406,1673,1269,1000,140000,201708,114.51341065750135,22.547790936714915,7
12,1007,858,568,554,515,566,445,603,322,218,10000,201709,114.51341065750135,22.547790936714915,7
13,1051,857,538,513,496,460,438,429,176,111,20000,201710,114.51341065750135,22.547790936714915,7
14,1021,864,497,495,442,425,377,395,188,115,30000,201711,114.51341065750135,22.547790936714915,7
15,1395,1283,864,691,515,491,505,408,230,111,50000,201712,114.51341065750135,22.547790936714915,7
16,1006,837,504,502,400,361,402,358,231,159,90000,201801,114.51341065750135,22.547790936714915,7
17,1132,971,633,546,466,543,491,497,288,187,50000,201802,114.51341065750135,22.547790936714915,7
18,1098,954,639,594,485,555,508,474,258,146,20000,201803,114.51341065750135,22.547790936714915,7
19,1570,1359,1049,985,1007,1076,953,968,485,272,300000,201804,114.51341065750135,22.547790936714915,7
20,1005,873,541,439,360,409,322,273,167,98,30000,201805,114.51341065750135,22.547790936714915,7
21,1064,924,613,543,488,541,491,509,313,212,20000,201806,114.51341065750135,22.547790936714915,7
22,1030,924,554,517,470,378,415,265,204,104,10000,201807,114.51341065750135,22.547790936714915,7
23,1007,864,520,477,414,366,369,294,172,96,-100,201808,114.51341065750135,22.547790936714915,7
24,985,804,487,437,358,354,323,323,141,89,10000,201809,114.51341065750135,22.547790936714915,7
25,907,832,501,514,320,431,352,356,145,92,90000,201810,114.51341065750135,22.547790936714915,7
26,1178,1061,662,484,434,454,417,366,333,168,50000,201811,114.51341065750135,22.547790936714915,7
27,840,656,406,327,247,282,274,206,200,112,50000,201812,114.51341065750135,22.547790936714915,7
28,1167,940,643,615,504,495,467,434,231,162,100000,201901,114.51341065750135,22.547790936714915,7
29,1769,1612,1522,1548,1681,1852,1639,1998,1797,1391,400000,201902,114.51341065750135,22.547790936714915,7
30,1507,1288,927,833,912,872,830,867,417,208,160000,201903,114.51341065750135,22.547790936714915,7
31,1671,1676,1435,1222,1200,1408,1417,1328,1251,896,90000,201904,114.51341065750135,22.547790936714915,7
32,1283,1182,864,770,833,834,846,980,649,347,90000,201905,114.51341065750135,22.547790936714915,7
33,1048,973,577,556,509,424,463,480,291,170,20000,201906,114.51341065750135,22.547790936714915,7
34,1039,942,615,641,422,619,594,458,212,129,10000,201907,114.51341065750135,22.547790936714915,7
35,1179,1100,685,544,601,675,569,540,308,180,40000,201908,114.51341065750135,22.547790936714915,7
36,1315,1235,1047,1052,975,927,935,1052,803,617,150000,201909,114.51341065750135,22.547790936714915,7
37,1140,951,606,546,511,559,504,468,241,111,30000,201910,114.51341065750135,22.547790936714915,7
38,1286,1218,872,754,588,643,597,540,335,199,50000,201911,114.51341065750135,22.547790936714915,7
39,971,990,567,422,264,357,311,304,301,165,20000,201912,114.51341065750135,22.547790936714915,7
40,995,1015,595,470,375,386,367,306,316,196,20000,202001,114.51341065750135,22.547790936714915,7
