,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,966,984,641,884,1270,1705,1590,1794,908,463,170000,201609,114.51192829374423,22.54826113217375,7
1,1327,1262,981,1082,1395,1624,1650,1606,1090,661,240000,201610,114.51192829374423,22.54826113217375,7
2,1192,1073,775,902,1036,1176,1012,1206,1027,578,190000,201611,114.51192829374423,22.54826113217375,7
3,1174,1061,793,938,1112,1172,874,1254,982,578,90000,201612,114.51192829374423,22.54826113217375,7
4,1127,1093,696,1070,1351,1447,1018,1581,1033,729,90000,201701,114.51192829374423,22.54826113217375,7
5,1333,1171,890,1136,1353,1466,1156,1487,1135,754,330000,201702,114.51192829374423,22.54826113217375,7
6,2202,1922,1692,1622,1684,1790,1598,1736,966,567,620000,201703,114.51192829374423,22.54826113217375,7
7,1196,1134,905,1092,1192,1377,1341,1322,1070,743,160000,201704,114.51192829374423,22.54826113217375,7
8,1232,1223,959,1162,1430,1539,1595,1667,1125,747,-100,201705,114.51192829374423,22.54826113217375,7
9,1268,1312,1013,1232,1669,1701,1849,2012,1180,751,-100,201706,114.51192829374423,22.54826113217375,7
10,1305,1402,1067,1303,1908,1863,2103,2358,1235,756,170000,201707,114.51192829374423,22.54826113217375,7
11,1101,1119,764,947,1549,1605,1713,1892,984,562,90000,201708,114.51192829374423,22.54826113217375,7
12,1006,908,609,774,1120,1262,819,1480,709,378,130000,201709,114.51192829374423,22.54826113217375,7
13,1191,1068,823,1208,1553,1785,1057,1904,1286,801,180000,201710,114.51192829374423,22.54826113217375,7
14,1111,1028,697,1140,1399,1713,956,1870,1200,720,130000,201711,114.51192829374423,22.54826113217375,7
15,1440,1319,1081,1091,1156,1337,1157,1386,1022,764,280000,201712,114.51192829374423,22.54826113217375,7
16,1256,1156,919,1132,1149,1226,903,1393,1225,883,170000,201801,114.51192829374423,22.54826113217375,7
