,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,871,795,459,508,552,461,440,531,309,155,30000,201609,114.51298712499931,22.548496229903165,7
1,1214,1120,884,796,777,932,1111,851,697,311,150000,201610,114.51298712499931,22.548496229903165,7
2,1089,990,604,586,486,528,413,450,298,144,20000,201611,114.51298712499931,22.548496229903165,7
3,1152,1047,791,798,675,752,682,635,508,263,10000,201612,114.51298712499931,22.548496229903165,7
4,965,869,471,429,302,400,219,253,286,183,10000,201701,114.51298712499931,22.548496229903165,7
5,1218,1032,668,725,610,694,583,612,331,219,60000,201702,114.51298712499931,22.548496229903165,7
6,2203,1922,1683,1608,1698,1764,1511,1696,833,483,570000,201703,114.51298712499931,22.548496229903165,7
7,1107,938,649,666,624,706,589,697,543,323,60000,201704,114.51298712499931,22.548496229903165,7
8,1050,878,592,601,606,632,532,718,476,280,-100,201705,114.51298712499931,22.548496229903165,7
9,993,818,535,536,588,558,476,739,410,237,-100,201706,114.51298712499931,22.548496229903165,7
10,937,759,479,472,571,485,420,761,344,195,30000,201707,114.51298712499931,22.548496229903165,7
11,1298,1147,1028,1009,1303,1253,1305,1480,911,514,90000,201708,114.51298712499931,22.548496229903165,7
12,988,835,544,550,429,587,480,552,289,193,20000,201709,114.51298712499931,22.548496229903165,7
13,1044,853,542,517,506,466,463,486,191,115,30000,201710,114.51298712499931,22.548496229903165,7
14,1047,858,546,475,408,404,376,337,199,124,40000,201711,114.51298712499931,22.548496229903165,7
15,1244,1116,738,651,594,641,578,657,449,256,140000,201712,114.51298712499931,22.548496229903165,7
16,1003,792,511,477,411,451,408,400,339,224,100000,201801,114.51298712499931,22.548496229903165,7
17,1161,980,699,660,633,641,598,574,514,275,40000,201802,114.51298712499931,22.548496229903165,7
18,1117,1006,680,641,650,618,622,598,439,288,40000,201803,114.51298712499931,22.548496229903165,7
19,1557,1350,1062,1009,1071,1147,1038,1126,664,412,430000,201804,114.51298712499931,22.548496229903165,7
20,1053,936,597,508,426,524,399,438,359,228,40000,201805,114.51298712499931,22.548496229903165,7
21,1048,921,629,611,591,600,626,631,417,250,50000,201806,114.51298712499931,22.548496229903165,7
22,1002,908,547,471,514,696,404,574,308,168,70000,201807,114.51298712499931,22.548496229903165,7
23,1035,984,567,481,442,537,365,436,277,160,-100,201808,114.51298712499931,22.548496229903165,7
24,1068,1061,588,492,371,378,327,299,246,153,30000,201809,114.51298712499931,22.548496229903165,7
25,997,1042,597,644,503,446,400,388,534,406,60000,201810,114.51298712499931,22.548496229903165,7
26,1219,1102,729,630,604,576,528,579,415,231,20000,201811,114.51298712499931,22.548496229903165,7
27,897,843,457,433,300,320,331,288,301,159,20000,201812,114.51298712499931,22.548496229903165,7
28,1200,1025,660,601,548,492,444,469,396,246,100000,201901,114.51298712499931,22.548496229903165,7
29,1549,1450,1166,1129,1134,1235,1249,1246,1194,842,170000,201902,114.51298712499931,22.548496229903165,7
30,1524,1292,956,897,925,952,827,866,515,286,160000,201903,114.51298712499931,22.548496229903165,7
31,2203,2353,2234,1863,1959,2356,2436,2442,2341,1664,70000,201904,114.51298712499931,22.548496229903165,7
32,1190,1091,753,677,795,861,756,813,578,310,170000,201905,114.51298712499931,22.548496229903165,7
33,1022,949,558,497,565,466,484,505,330,190,60000,201906,114.51298712499931,22.548496229903165,7
34,1005,966,583,504,433,530,422,434,407,214,30000,201907,114.51298712499931,22.548496229903165,7
35,1143,1049,654,617,655,698,544,570,408,230,40000,201908,114.51298712499931,22.548496229903165,7
36,1387,1396,1130,989,1078,969,980,1102,805,612,120000,201909,114.51298712499931,22.548496229903165,7
37,1166,1005,653,561,559,634,527,592,351,172,70000,201910,114.51298712499931,22.548496229903165,7
38,1205,1043,677,624,571,565,517,517,351,199,70000,201911,114.51298712499931,22.548496229903165,7
39,1033,937,509,422,318,344,285,280,264,147,20000,201912,114.51298712499931,22.548496229903165,7
40,1027,955,575,445,361,329,310,299,283,176,40000,202001,114.51298712499931,22.548496229903165,7
41,1237,1097,750,625,585,602,543,544,340,219,20000,202002,114.51298712499931,22.548496229903165,7
42,1221,1111,760,683,621,641,529,597,396,235,10000,202003,114.51298712499931,22.548496229903165,7
43,1301,1147,835,761,804,811,691,765,429,247,30000,202004,114.51298712499931,22.548496229903165,7
44,2443,2354,2194,1767,1775,1650,2319,1770,1636,1062,150000,202005,114.51298712499931,22.548496229903165,7
45,978,1039,859,1319,1450,1396,561,1470,1517,973,60000,202006,114.51298712499931,22.548496229903165,7
46,2167,2791,3509,3520,3643,4048,3468,4091,4270,2649,180000,202007,114.51298712499931,22.548496229903165,4
