,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,901,777,480,654,714,699,388,753,463,262,20000,201609,114.51362242375238,22.54802603444433,7
1,1317,1221,976,1006,1224,1310,1336,1190,968,486,180000,201610,114.51362242375238,22.54802603444433,7
2,1082,985,634,774,753,829,494,757,520,320,10000,201611,114.51362242375238,22.54802603444433,7
3,1341,1256,1040,1355,1644,1739,1623,1872,1319,789,140000,201612,114.51362242375238,22.54802603444433,7
4,1154,1156,812,758,668,755,924,805,513,351,60000,201701,114.51362242375238,22.54802603444433,7
5,1381,1249,1085,1251,1442,1574,1472,1510,1063,679,130000,201702,114.51362242375238,22.54802603444433,7
6,1284,1184,959,1176,1273,1257,1073,1243,925,651,-100,201703,114.51362242375238,22.54802603444433,7
7,1187,1119,833,1102,1104,940,675,976,787,623,50000,201704,114.51362242375238,22.54802603444433,7
8,2140,1802,1533,1487,1585,1683,1458,1651,994,594,790000,201705,114.51362242375238,22.54802603444433,7
9,1553,1331,1011,1124,1265,1333,995,1450,770,465,-100,201706,114.51362242375238,22.54802603444433,7
10,966,861,489,762,945,984,532,1250,546,336,20000,201707,114.51362242375238,22.54802603444433,7
11,1290,1203,1053,1292,1561,1922,1305,1984,1596,1000,130000,201708,114.51362242375238,22.54802603444433,7
12,1009,876,538,680,700,824,446,790,516,303,10000,201709,114.51362242375238,22.54802603444433,7
13,1111,973,653,775,862,984,864,1160,586,336,190000,201710,114.51362242375238,22.54802603444433,7
14,1176,1137,844,902,1054,1046,1232,1145,767,449,220000,201711,114.51362242375238,22.54802603444433,7
15,1449,1378,1110,1118,975,1047,861,1100,788,570,70000,201712,114.51362242375238,22.54802603444433,7
16,1199,1072,786,912,858,845,794,961,816,618,140000,201801,114.51362242375238,22.54802603444433,7
17,1264,1105,817,938,908,1075,743,1019,873,663,20000,201802,114.51362242375238,22.54802603444433,7
18,1072,1091,765,974,901,917,612,963,887,646,40000,201803,114.51362242375238,22.54802603444433,7
19,1683,1544,1368,1264,1368,1470,1494,1412,1208,790,160000,201804,114.51362242375238,22.54802603444433,7
20,1069,972,641,890,929,1018,365,920,912,568,40000,201805,114.51362242375238,22.54802603444433,7
21,1059,961,663,890,966,880,514,903,844,582,40000,201806,114.51362242375238,22.54802603444433,7
22,1171,1076,741,999,1150,1286,1019,1308,880,473,70000,201807,114.51362242375238,22.54802603444433,7
23,1085,954,630,823,875,1005,691,1026,716,407,-100,201808,114.51362242375238,22.54802603444433,7
24,999,833,520,648,600,725,363,745,552,341,30000,201809,114.51362242375238,22.54802603444433,7
25,1153,1139,903,938,1053,1315,1356,1308,907,610,320000,201810,114.51362242375238,22.54802603444433,7
26,1293,1320,1009,995,1042,1012,908,998,975,655,70000,201811,114.51362242375238,22.54802603444433,7
27,920,821,680,812,724,921,602,795,751,515,40000,201812,114.51362242375238,22.54802603444433,7
28,1235,1174,966,1146,1161,1157,893,1262,1058,788,80000,201901,114.51362242375238,22.54802603444433,7
29,1693,1593,1494,1502,1586,1766,1587,1772,1791,1253,680000,201902,114.51362242375238,22.54802603444433,7
30,1555,1409,1161,1291,1422,1371,1171,1502,1246,853,150000,201903,114.51362242375238,22.54802603444433,7
31,1841,1940,1837,1891,1926,2192,1872,2180,2191,1607,90000,201904,114.51362242375238,22.54802603444433,7
32,1328,1322,1015,1122,1177,1261,1034,1459,998,640,110000,201905,114.51362242375238,22.54802603444433,7
33,1070,1085,665,946,912,970,580,1096,801,490,30000,201906,114.51362242375238,22.54802603444433,7
34,1559,1711,1502,1517,1778,2313,1928,2375,1442,900,80000,201907,114.51362242375238,22.54802603444433,7
35,1246,1221,885,927,1270,1459,966,1307,919,533,170000,201908,114.51362242375238,22.54802603444433,7
36,883,839,571,852,979,1091,523,1029,919,556,60000,201909,114.51362242375238,22.54802603444433,7
37,1261,1091,810,880,1014,1245,1022,1305,771,433,180000,201910,114.51362242375238,22.54802603444433,7
38,1467,1608,1737,1586,1663,1870,1762,1715,1652,1095,50000,201911,114.51362242375238,22.54802603444433,7
39,1227,1346,1693,1530,1597,1699,1589,1696,1519,1025,40000,201912,114.51362242375238,22.54802603444433,7
