,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,1179,1184,942,1203,1306,1460,913,1445,1076,745,50000,201609,114.5115047612422,22.5475558389855,7
1,1540,1446,1277,1318,1500,1693,1653,1683,1233,782,250000,201610,114.5115047612422,22.5475558389855,7
2,1494,1491,1342,1194,1339,1392,1574,1374,1121,848,60000,201611,114.5115047612422,22.5475558389855,7
3,1407,1303,1102,959,993,1179,1133,1199,846,597,160000,201612,114.5115047612422,22.5475558389855,7
4,1387,1446,1224,911,896,993,1333,906,748,558,30000,201701,114.5115047612422,22.5475558389855,7
5,1489,1398,1222,1199,1221,1249,1288,1303,965,760,80000,201702,114.5115047612422,22.5475558389855,7
6,2211,1935,1729,1671,1776,1858,1616,1802,1006,620,580000,201703,114.5115047612422,22.5475558389855,7
7,1340,1268,1056,1043,1012,1183,1115,1204,801,576,140000,201704,114.5115047612422,22.5475558389855,7
8,1301,1284,1026,1073,1151,1387,1225,1388,897,618,-100,201705,114.5115047612422,22.5475558389855,7
9,1262,1301,997,1103,1291,1591,1335,1572,993,661,-100,201706,114.5115047612422,22.5475558389855,7
10,1224,1318,968,1133,1431,1796,1446,1757,1089,704,150000,201707,114.5115047612422,22.5475558389855,7
11,1155,1195,892,1033,1278,1249,1169,1241,880,583,60000,201708,114.5115047612422,22.5475558389855,7
12,1068,987,702,972,1191,1408,867,1346,866,532,70000,201709,114.5115047612422,22.5475558389855,7
13,1275,1186,981,984,1204,1399,1491,1368,863,527,280000,201710,114.5115047612422,22.5475558389855,7
14,1264,1221,1026,866,1023,1302,1633,1233,685,427,270000,201711,114.5115047612422,22.5475558389855,7
15,1525,1305,1254,1001,970,1113,1260,1053,815,618,60000,201712,114.5115047612422,22.5475558389855,7
16,1532,1639,1542,1056,1090,1268,1790,1293,939,771,30000,201801,114.5115047612422,22.5475558389855,7
17,1574,1498,1396,1093,1142,1102,1391,1186,981,721,40000,201802,114.5115047612422,22.5475558389855,7
18,1511,1573,1560,1409,1376,1466,1687,1542,1398,1066,40000,201803,114.5115047612422,22.5475558389855,7
19,1676,1540,1388,1223,1288,1466,1547,1395,1128,764,170000,201804,114.5115047612422,22.5475558389855,7
20,1584,1590,1550,1233,1373,1477,1587,1533,1175,783,50000,201805,114.5115047612422,22.5475558389855,7
21,1699,1587,1584,1239,1391,1561,1835,1653,1228,890,70000,201806,114.5115047612422,22.5475558389855,7
22,1603,1670,1571,1529,1797,2000,1679,2070,1455,974,70000,201807,114.5115047612422,22.5475558389855,7
23,1587,1662,1528,1303,1522,1646,1597,1694,1179,785,-100,201808,114.5115047612422,22.5475558389855,7
24,1572,1654,1485,1077,1247,1292,1515,1319,903,596,60000,201809,114.5115047612422,22.5475558389855,7
25,1437,1480,1477,1236,1323,1472,2103,1501,1186,875,60000,201810,114.5115047612422,22.5475558389855,7
26,1670,1746,1690,1583,1586,1640,1877,1787,1429,1098,50000,201811,114.5115047612422,22.5475558389855,7
27,1340,1301,1401,1033,1014,1089,1354,1120,929,763,50000,201812,114.5115047612422,22.5475558389855,7
28,1716,1743,1709,1387,1322,1632,1858,1638,1340,1113,30000,201901,114.5115047612422,22.5475558389855,7
29,1650,1593,1487,1351,1441,1586,1661,1572,1387,902,120000,201902,114.5115047612422,22.5475558389855,7
30,1781,1737,1738,1549,1719,1857,2123,2031,1699,1453,200000,201903,114.5115047612422,22.5475558389855,7
31,1826,1797,1844,1817,2080,2223,2238,2418,2138,1550,150000,201904,114.5115047612422,22.5475558389855,7
32,1382,1258,1039,830,973,1080,1118,977,594,377,140000,201905,114.5115047612422,22.5475558389855,7
33,1582,1655,1562,1485,1804,2235,2091,2221,1602,976,120000,201906,114.5115047612422,22.5475558389855,7
34,1908,1997,1870,1673,2136,2300,2938,2225,1512,944,270000,201907,114.5115047612422,22.5475558389855,7
