,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,1067,1108,783,1094,1858,1944,2226,2118,1087,644,60000,201609,114.51214005999526,22.547790936714915,7
1,1563,1448,1258,1335,1857,2032,2169,2246,1447,950,440000,201610,114.51214005999526,22.547790936714915,7
2,1226,1123,953,1057,1306,1364,1323,1502,1202,772,200000,201611,114.51214005999526,22.547790936714915,7
3,1277,1210,1003,1082,1228,1401,1550,1386,1167,806,170000,201612,114.51214005999526,22.547790936714915,7
4,1232,1157,867,912,1232,1237,1396,1461,1054,638,210000,201701,114.51214005999526,22.547790936714915,7
5,1435,1276,1100,1160,1442,1566,1724,1715,1241,827,370000,201702,114.51214005999526,22.547790936714915,7
6,2197,1923,1704,1607,1744,1807,1621,1752,943,560,620000,201703,114.51214005999526,22.547790936714915,7
7,1371,1346,1169,1255,1539,1651,1985,1709,1287,932,220000,201704,114.51214005999526,22.547790936714915,7
8,2789,2695,2686,2544,2833,3049,2658,3120,2619,2001,600000,201705,114.51214005999526,22.547790936714915,7
9,2036,2073,1858,2021,2603,2947,2816,2906,2138,1440,-100,201706,114.51214005999526,22.547790936714915,7
10,1283,1451,1030,1498,2373,2846,2975,2693,1658,879,110000,201707,114.51214005999526,22.547790936714915,7
11,1202,1257,1021,1273,1854,2165,2425,2290,1331,719,60000,201708,114.51214005999526,22.547790936714915,7
12,1064,999,709,912,1437,1719,1406,1824,929,459,60000,201709,114.51214005999526,22.547790936714915,7
13,1269,1196,953,1168,1581,1888,1676,1913,1273,700,180000,201710,114.51214005999526,22.547790936714915,7
14,1223,1248,968,1378,1799,2027,1806,2087,990,593,90000,201711,114.51214005999526,22.547790936714915,7
15,1517,1456,1277,1250,1337,1365,1622,1346,1149,846,130000,201712,114.51214005999526,22.547790936714915,7
16,1412,1283,1177,1183,1353,1388,1429,1345,1047,945,100000,201801,114.51214005999526,22.547790936714915,7
17,1615,1581,1450,1370,1422,1487,1757,1543,1185,893,50000,201802,114.51214005999526,22.547790936714915,7
18,1624,1660,1611,1471,1629,1792,1951,1855,1638,1193,60000,201803,114.51214005999526,22.547790936714915,7
19,1782,1624,1524,1335,1477,1757,1807,1760,1467,980,210000,201804,114.51214005999526,22.547790936714915,7
20,1470,1531,1374,1520,1722,2069,2305,2322,1591,1047,140000,201805,114.51214005999526,22.547790936714915,7
21,1364,1324,1079,1327,1779,2222,2179,2062,1287,896,270000,201806,114.51214005999526,22.547790936714915,7
22,1206,1200,859,1095,1826,2143,2558,2375,1209,636,110000,201807,114.51214005999526,22.547790936714915,7
23,1168,1152,844,1050,1576,1913,2104,2077,1072,593,-100,201808,114.51214005999526,22.547790936714915,7
24,1131,1105,829,1006,1327,1684,1650,1779,935,550,50000,201809,114.51214005999526,22.547790936714915,7
25,1131,1042,781,830,990,1172,948,1260,767,529,360000,201810,114.51214005999526,22.547790936714915,7
26,1378,1241,1186,1210,1499,1748,2033,1891,1528,981,260000,201811,114.51214005999526,22.547790936714915,7
