,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,1115,1065,752,586,482,576,633,525,386,230,30000,201609,114.51065769623814,22.547790936714915,7
1,1435,1315,1051,922,1016,1066,1391,990,890,528,270000,201610,114.51065769623814,22.547790936714915,7
2,1245,1144,815,663,560,651,603,604,527,322,10000,201611,114.51065769623814,22.547790936714915,7
3,1198,1113,756,574,549,583,594,569,432,311,10000,201612,114.51065769623814,22.547790936714915,7
4,1133,940,641,495,383,458,538,377,380,261,10000,201701,114.51065769623814,22.547790936714915,7
5,1407,1200,891,760,708,762,765,650,491,350,90000,201702,114.51065769623814,22.547790936714915,7
6,2208,1923,1696,1597,1688,1775,1499,1726,905,590,560000,201703,114.51065769623814,22.547790936714915,7
7,1377,1279,951,713,735,667,971,704,499,417,170000,201704,114.51065769623814,22.547790936714915,7
8,1387,1248,1006,683,691,652,1017,717,534,428,-100,201705,114.51065769623814,22.547790936714915,7
9,1397,1218,1062,654,647,637,1063,731,570,439,-100,201706,114.51065769623814,22.547790936714915,7
10,1408,1188,1118,625,603,623,1110,745,606,450,120000,201707,114.51065769623814,22.547790936714915,7
11,1291,1191,999,622,648,731,1085,608,527,360,60000,201708,114.51065769623814,22.547790936714915,7
12,1030,887,657,726,612,763,635,803,536,390,20000,201709,114.51065769623814,22.547790936714915,7
13,1077,909,589,550,582,573,576,696,378,202,50000,201710,114.51065769623814,22.547790936714915,7
14,1031,845,518,607,589,509,438,517,453,257,30000,201711,114.51065769623814,22.547790936714915,7
15,1320,1182,914,787,764,727,976,714,517,343,190000,201712,114.51065769623814,22.547790936714915,7
16,1172,1030,704,636,591,545,688,516,432,325,110000,201801,114.51065769623814,22.547790936714915,7
17,1397,1293,1033,824,772,828,1032,706,569,357,50000,201802,114.51065769623814,22.547790936714915,7
18,1261,1234,1027,784,727,755,976,794,500,388,50000,201803,114.51065769623814,22.547790936714915,7
19,1628,1444,1235,1039,1114,1183,1256,1166,690,455,450000,201804,114.51065769623814,22.547790936714915,7
20,1197,1005,786,707,714,829,688,793,623,431,30000,201805,114.51065769623814,22.547790936714915,7
21,1203,1140,891,721,741,765,939,687,477,304,120000,201806,114.51065769623814,22.547790936714915,7
22,1112,943,675,549,634,752,727,682,404,229,130000,201807,114.51065769623814,22.547790936714915,7
23,1079,936,638,510,517,595,596,526,350,195,-100,201808,114.51065769623814,22.547790936714915,7
24,1047,929,602,472,400,439,466,371,297,161,0,201809,114.51065769623814,22.547790936714915,7
25,824,730,394,501,539,491,320,485,446,310,60000,201810,114.51065769623814,22.547790936714915,7
26,1429,1322,1223,835,742,721,1112,748,679,437,80000,201811,114.51065769623814,22.547790936714915,7
27,1251,1188,998,641,566,599,909,584,486,346,50000,201812,114.51065769623814,22.547790936714915,7
28,1303,1140,845,700,680,605,634,585,592,368,120000,201901,114.51065769623814,22.547790936714915,7
29,1564,1492,1359,1305,1411,1486,1401,1588,1393,1004,170000,201902,114.51065769623814,22.547790936714915,7
30,1482,1262,1008,976,1058,1093,979,988,748,437,250000,201903,114.51065769623814,22.547790936714915,7
31,1427,1351,1138,1033,985,1221,1151,1160,964,664,70000,201904,114.51065769623814,22.547790936714915,7
32,1341,1227,992,762,814,858,952,808,537,340,110000,201905,114.51065769623814,22.547790936714915,7
33,1223,1084,910,725,791,728,966,690,568,335,100000,201906,114.51065769623814,22.547790936714915,7
34,1075,1072,808,631,572,746,719,792,613,429,80000,201907,114.51065769623814,22.547790936714915,7
35,1292,1159,929,892,1068,1232,1011,1188,956,641,230000,201908,114.51065769623814,22.547790936714915,7
36,1418,1376,1199,1113,1183,1288,1213,1306,1010,756,90000,201909,114.51065769623814,22.547790936714915,7
37,1341,1172,914,769,765,858,922,951,792,538,100000,201910,114.51065769623814,22.547790936714915,7
38,1881,2222,2953,2977,3284,3523,3375,3706,4398,3266,120000,201911,114.51065769623814,22.547790936714915,4
39,1259,1417,2099,2548,2607,2936,2199,2875,3305,2177,70000,201912,114.51065769623814,22.547790936714915,4
40,1200,1189,1234,1330,1377,1411,1257,1313,1170,835,90000,202001,114.51065769623814,22.547790936714915,4
41,1452,1400,1419,1518,1631,1736,1459,1695,1570,1177,230000,202002,114.51065769623814,22.547790936714915,4
42,1598,1742,2077,1999,2175,2379,2314,2407,2500,1529,90000,202003,114.51065769623814,22.547790936714915,4
43,1944,2181,2624,2562,2866,3034,2839,3204,3196,2423,20000,202004,114.51065769623814,22.547790936714915,4
44,2008,2312,2672,2553,2780,2974,2713,3101,2992,2158,40000,202005,114.51065769623814,22.547790936714915,4
45,1620,1840,1870,2063,2702,3150,2902,3363,3156,1952,210000,202006,114.51065769623814,22.547790936714915,4
46,997,885,730,754,958,1094,954,1107,781,465,110000,202007,114.51065769623814,22.547790936714915,4
47,1400,1550,1394,1674,2621,3180,2833,3337,2636,1443,170000,202008,114.51065769623814,22.547790936714915,4
48,1332,1351,1077,1351,2467,3116,2824,3425,2414,1154,190000,202009,114.51065769623814,22.547790936714915,4
49,1133,1274,969,1438,2671,3163,2987,3505,2273,1078,40000,202010,114.51065769623814,22.547790936714915,4
50,1345,1498,1460,1952,2793,3186,3083,3494,2662,1506,170000,202011,114.51065769623814,22.547790936714915,4
51,1321,1323,1334,1661,2223,2477,2446,2744,2436,1429,130000,202012,114.51065769623814,22.547790936714915,4
52,1373,1366,1449,1822,2297,2539,2513,2814,2690,1711,50000,202101,114.51065769623814,22.547790936714915,4
53,1277,1261,1356,1593,1905,2146,2084,2392,2526,1586,60000,202102,114.51065769623814,22.547790936714915,4
54,1463,1325,1286,1404,1819,2058,1947,2303,2625,1663,170000,202103,114.51065769623814,22.547790936714915,4
55,1502,1580,1684,1860,2238,2417,2259,2669,2913,2004,90000,202104,114.51065769623814,22.547790936714915,4
56,1283,1092,951,927,1059,1184,1014,1208,970,592,110000,202105,114.51065769623814,22.547790936714915,4
57,1274,1393,1382,1506,2171,2553,2283,2792,2688,1545,170000,202106,114.51065769623814,22.547790936714915,4
58,1169,1253,1074,1313,2022,2351,2062,2516,2032,1033,140000,202107,114.51065769623814,22.547790936714915,4
59,1336,1537,1884,1795,1966,2240,1877,2173,2293,1372,100000,202108,114.51065769623814,22.547790936714915,4
60,1600,1747,2056,1950,2167,2390,2131,2399,2285,1392,70000,202109,114.51065769623814,22.547790936714915,4
61,2025,2348,2797,2658,2960,3306,3054,3446,3252,2229,100000,202110,114.51065769623814,22.547790936714915,4
62,1786,2083,2577,2351,2504,2612,2693,2674,2668,2017,20000,202111,114.51065769623814,22.547790936714915,4
63,1358,1489,1771,1754,1765,1884,1778,1883,1710,1272,70000,202112,114.51065769623814,22.547790936714915,4
