B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
884,771,470,745,1927,2509,2546,2935,1218,429,20000,201609,114.32447159250712,22.75110250437756,2
958,827,480,783,2177,2738,2856,3211,1346,512,80000,201610,114.32447159250712,22.75110250437756,2
999,795,497,738,1904,2281,2303,2609,1101,489,150000,201611,114.32447159250712,22.75110250437756,2
1074,851,556,753,1737,2407,2202,2612,1083,402,250000,201612,114.32447159250712,22.75110250437756,2
982,735,443,571,1540,1703,1705,2102,902,342,130000,201701,114.32447159250712,22.75110250437756,2
1278,1000,721,954,1812,1989,2220,2290,1033,446,430000,201702,114.32447159250712,22.75110250437756,2
1144,919,645,944,1862,2164,2283,2466,1223,557,-100,201703,114.32447159250712,22.75110250437756,2
1010,838,570,934,1913,2339,2346,2643,1414,669,90000,201704,114.32447159250712,22.75110250437756,2
2252,2008,1906,2030,2784,3217,2929,3404,2381,1641,750000,201705,114.32447159250712,22.75110250437756,2
1877,1694,1537,1724,2659,3158,2982,3424,2142,1358,-100,201706,114.32447159250712,22.75110250437756,2
1503,1381,1169,1418,2534,3099,3035,3444,1904,1075,-100,201707,114.32447159250712,22.75110250437756,2
1129,1068,801,1112,2410,3041,3088,3464,1666,792,150000,201708,114.32447159250712,22.75110250437756,2
949,793,539,686,1590,2214,1998,2310,1097,427,80000,201709,114.32447159250712,22.75110250437756,2
1150,961,646,835,1944,2408,2468,2649,1165,505,300000,201710,114.32447159250712,22.75110250437756,2
1012,815,549,747,1715,2109,2039,2292,1049,465,140000,201711,114.32447159250712,22.75110250437756,2
1190,930,670,852,1613,1915,2028,2027,960,433,380000,201712,114.32447159250712,22.75110250437756,2
1004,743,515,704,1550,1807,1753,1849,867,478,250000,201801,114.32447159250712,22.75110250437756,2
1317,1069,801,956,1799,2085,2147,2219,1180,513,430000,201802,114.32447159250712,22.75110250437756,2
964,824,606,842,1656,1962,1928,2140,1087,535,140000,201803,114.32447159250712,22.75110250437756,2
1584,1365,1102,1303,2107,2491,2355,2802,1535,717,490000,201804,114.32447159250712,22.75110250437756,2
1508,1332,1106,1014,1477,1801,1953,1912,1147,675,490000,201805,114.32447159250712,22.75110250437756,2
1039,910,604,932,2342,2980,2566,3442,1721,692,110000,201806,114.32447159250712,22.75110250437756,2
1224,1057,729,1016,2304,2935,2610,3315,1613,631,210000,201807,114.32447159250712,22.75110250437756,2
931,817,532,781,1899,2437,2442,2882,1256,480,60000,201808,114.32447159250712,22.75110250437756,2
1006,815,544,766,1830,2431,2109,2692,1330,542,110000,201809,114.32447159250712,22.75110250437756,2
900,743,480,795,1916,2285,2408,2600,1148,559,110000,201810,114.32447159250712,22.75110250437756,2
1146,943,650,854,1836,2162,2139,2492,1097,485,260000,201811,114.32447159250712,22.75110250437756,2
922,735,479,633,1325,1748,1722,1855,805,329,140000,201812,114.32447159250712,22.75110250437756,2
1392,1273,1278,1379,1582,1690,1653,1799,1784,1246,180000,201901,114.32447159250712,22.75110250437756,2
1555,1572,1666,1748,2171,2472,2261,2728,2442,1626,520000,201902,114.32447159250712,22.75110250437756,4
