B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1455,1471,1974,2054,2555,2877,2747,3091,3206,2013,50000,201609,114.49386500285758,22.7342979210994,4
1532,1554,1873,2023,2577,2793,2723,3004,3163,2107,50000,201610,114.49386500285758,22.7342979210994,4
1507,1518,1955,1937,2371,2685,2741,2813,2922,2009,110000,201611,114.49386500285758,22.7342979210994,4
1508,1422,1760,1683,2143,2357,2471,2599,2634,1755,140000,201612,114.49386500285758,22.7342979210994,4
1480,1484,1857,1661,2018,2176,2313,2241,2560,1646,270000,201701,114.49386500285758,22.7342979210994,4
1587,1515,1837,1899,2207,2391,2449,2556,2895,2083,150000,201702,114.49386500285758,22.7342979210994,4
1541,1505,1888,2014,2356,2504,2554,2689,3029,2219,-100,201703,114.49386500285758,22.7342979210994,4
1496,1495,1939,2130,2505,2617,2659,2822,3164,2356,40000,201704,114.49386500285758,22.7342979210994,4
1569,1591,2085,2258,2691,2899,2845,3121,3369,2349,-100,201705,114.49386500285758,22.7342979210994,4
1642,1688,2231,2387,2877,3181,3032,3421,3574,2342,-100,201706,114.49386500285758,22.7342979210994,4
1715,1785,2378,2516,3063,3464,3219,3721,3780,2335,240000,201707,114.49386500285758,22.7342979210994,4
1584,1632,2179,2256,2859,3197,2881,3333,3369,2101,90000,201708,114.49386500285758,22.7342979210994,4
1385,1431,1829,1811,2315,2589,2500,2777,2853,1782,40000,201709,114.49386500285758,22.7342979210994,4
1550,1565,1979,1885,2283,2601,2564,2718,2843,1892,150000,201710,114.49386500285758,22.7342979210994,4
1495,1459,1873,1842,2154,2451,2607,2592,2625,1785,120000,201711,114.49386500285758,22.7342979210994,4
1800,1822,2529,2420,2713,2876,3045,2898,3201,2338,50000,201712,114.49386500285758,22.7342979210994,4
1418,1341,1951,2082,2329,2371,2324,2308,2452,1712,50000,201801,114.49386500285758,22.7342979210994,4
1758,1689,2322,2484,2804,2958,2649,3078,3463,2450,180000,201802,114.49386500285758,22.7342979210994,4
1502,1522,2193,2538,2781,2823,2607,2921,3312,2504,30000,201803,114.49386500285758,22.7342979210994,4
1976,1902,2456,2575,2922,3291,2997,3491,4187,3217,460000,201804,114.49386500285758,22.7342979210994,4
1686,1739,2728,2898,3272,3546,2969,3545,4165,2950,140000,201805,114.49386500285758,22.7342979210994,4
1561,1598,2388,2489,2731,2965,2634,2977,3187,2221,140000,201806,114.49386500285758,22.7342979210994,4
1654,1671,2505,2636,3005,3351,2804,3405,3847,2670,110000,201807,114.49386500285758,22.7342979210994,4
1412,1424,2169,2287,2532,2781,2376,2831,3159,2127,40000,201808,114.49386500285758,22.7342979210994,4
1553,1494,2288,2279,2515,2744,2493,2798,3166,2158,80000,201809,114.49386500285758,22.7342979210994,4
1579,1593,2541,2802,2957,3134,2884,3183,3644,2992,70000,201810,114.49386500285758,22.7342979210994,4
1665,1634,2422,2607,2960,3162,2745,3124,3754,2928,150000,201811,114.49386500285758,22.7342979210994,4
1235,1126,1641,1736,1854,1969,1749,1927,2161,1503,40000,201812,114.49386500285758,22.7342979210994,4
1651,1544,2110,2267,2484,2627,2354,2644,3095,2445,40000,201901,114.49386500285758,22.7342979210994,4
1363,1262,1850,2003,2175,2274,1991,2312,2697,2001,50000,201902,114.49386500285758,22.7342979210994,4
1669,1514,1833,1906,2224,2388,2200,2455,2854,2209,290000,201903,114.49386500285758,22.7342979210994,4
1895,1652,1680,1724,1942,2125,1589,2193,1567,1016,360000,201904,114.49386500285758,22.7342979210994,4
1559,1539,2261,2352,2728,2891,2577,2932,3368,2515,40000,201905,114.49386500285758,22.7342979210994,4
1348,1340,2080,2152,2439,2577,2238,2536,2829,2004,150000,201906,114.49386500285758,22.7342979210994,4
1635,1629,2229,2314,2620,2920,2582,2998,3506,2617,160000,201907,114.49386500285758,22.7342979210994,4
1506,1444,2092,2144,2434,2738,2316,2752,3166,2252,90000,201908,114.49386500285758,22.7342979210994,4
1334,1303,2027,2164,2407,2535,2228,2495,2888,2185,50000,201909,114.49386500285758,22.7342979210994,4
1580,1508,2180,2257,2556,2744,2462,2766,3222,2354,110000,201910,114.49386500285758,22.7342979210994,4
1629,1529,2103,2258,2552,2688,2442,2678,3111,2402,160000,201911,114.49386500285758,22.7342979210994,4
1373,1336,1921,2066,2239,2373,2090,2346,2662,2032,50000,201912,114.49386500285758,22.7342979210994,4
1293,1247,1838,2055,2176,2263,2121,2224,2576,2061,10000,202001,114.49386500285758,22.7342979210994,4
1562,1468,2021,2141,2353,2548,2353,2626,3131,2451,130000,202002,114.49386500285758,22.7342979210994,4
1395,1325,1837,1959,2197,2290,2044,2366,2718,2044,60000,202003,114.49386500285758,22.7342979210994,4
1385,1353,2039,2203,2405,2515,2270,2556,2959,2274,40000,202004,114.49386500285758,22.7342979210994,4
1562,1494,2000,2084,2400,2661,2282,2826,2896,2000,-100,202005,114.49386500285758,22.7342979210994,4
1739,1636,1962,1965,2396,2808,2294,3096,2834,1726,480000,202006,114.49386500285758,22.7342979210994,4
1547,1575,2489,2478,2816,3101,2641,3129,3600,2509,380000,202007,114.49386500285758,22.7342979210994,4
1659,1579,2188,2265,2535,2874,2482,2871,3302,2418,80000,202008,114.49386500285758,22.7342979210994,4
1709,1606,2087,2149,2564,2823,2475,2884,3297,2384,240000,202009,114.49386500285758,22.7342979210994,4
1380,1351,2034,2059,2310,2494,2199,2526,2952,2136,30000,202010,114.49386500285758,22.7342979210994,4
1465,1433,2137,2323,2546,2624,2424,2602,3059,2429,40000,202011,114.49386500285758,22.7342979210994,4
1471,1378,1872,2005,2208,2285,2106,2319,2602,2002,60000,202012,114.49386500285758,22.7342979210994,4
1600,1519,2163,2297,2505,2628,2441,2631,3106,2490,20000,202101,114.49386500285758,22.7342979210994,4
1416,1329,1842,1959,2119,2228,2023,2244,2607,2014,30000,202102,114.49386500285758,22.7342979210994,4
1603,1505,1898,1942,2262,2427,2255,2518,3080,2354,90000,202103,114.49386500285758,22.7342979210994,4
1580,1572,2296,2339,2637,2824,2557,2878,3438,2584,60000,202104,114.49386500285758,22.7342979210994,4
1571,1506,2098,2143,2408,2736,2372,2834,3095,2039,190000,202105,114.49386500285758,22.7342979210994,4
1610,1554,2228,2269,2547,2896,2519,2882,3452,2520,90000,202106,114.49386500285758,22.7342979210994,4
1555,1446,1849,1937,2231,2443,2185,2557,2819,1990,230000,202107,114.49386500285758,22.7342979210994,4
1388,1210,1355,1268,1497,1644,1385,1628,1281,732,250000,202108,114.49386500285758,22.7342979210994,4
1145,1015,1282,1339,1498,1626,1395,1678,1796,1155,30000,202109,114.49386500285758,22.7342979210994,4
1434,1419,1930,2114,2359,2668,2257,2805,3206,2313,60000,202110,114.49386500285758,22.7342979210994,4
1320,1241,1707,1891,2098,2298,1991,2293,2753,2029,40000,202111,114.49386500285758,22.7342979210994,4
1366,1272,1734,2031,2186,2306,2051,2394,2852,2259,30000,202112,114.49386500285758,22.7342979210994,4
