B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1724,1850,3048,2646,3115,3405,3116,3428,3328,2204,60000,201609,114.4936001663099,22.73508994457311,4
1883,2064,3122,3116,3562,3869,3577,3878,4245,2952,70000,201610,114.4936001663099,22.73508994457311,4
1986,2175,3299,3151,3540,3857,3749,4123,4426,3113,110000,201611,114.4936001663099,22.73508994457311,4
1976,2190,3295,3023,3399,3746,3626,3910,4180,2929,50000,201612,114.4936001663099,22.73508994457311,4
2009,2156,3322,3126,3444,3789,3572,3875,4215,2992,40000,201701,114.4936001663099,22.73508994457311,4
1923,1946,2844,2917,3318,3422,3459,3604,4323,3391,90000,201702,114.4936001663099,22.73508994457311,4
1750,1814,2756,2815,3177,3324,3318,3456,4013,3000,-100,201703,114.4936001663099,22.73508994457311,4
1578,1683,2668,2713,3036,3227,3177,3308,3703,2609,40000,201704,114.4936001663099,22.73508994457311,4
1728,1897,3020,2927,3278,3506,3447,3639,3915,2612,-100,201705,114.4936001663099,22.73508994457311,4
1879,2112,3372,3141,3521,3785,3717,3970,4127,2615,-100,201706,114.4936001663099,22.73508994457311,4
2030,2327,3724,3355,3764,4064,3987,4301,4339,2619,140000,201707,114.4936001663099,22.73508994457311,4
2046,2269,3473,3428,3934,4336,4007,4514,5026,3471,70000,201708,114.4936001663099,22.73508994457311,4
1753,1943,3071,2882,3232,3645,3461,3777,4180,2852,40000,201709,114.4936001663099,22.73508994457311,4
1886,2048,3016,2813,3295,3646,3534,3678,4111,2985,120000,201710,114.4936001663099,22.73508994457311,4
1966,2190,3358,3109,3463,3822,3709,3930,4421,3178,70000,201711,114.4936001663099,22.73508994457311,4
1941,2032,2955,2944,3261,3452,3425,3608,4082,3138,80000,201712,114.4936001663099,22.73508994457311,4
1632,1696,2705,2762,3049,3096,3184,3010,2936,2152,150000,201801,114.4936001663099,22.73508994457311,4
1931,1998,2907,2985,3484,3651,3369,3766,4296,3094,150000,201802,114.4936001663099,22.73508994457311,4
1791,1986,2978,3132,3502,3598,3556,3658,4051,3096,20000,201803,114.4936001663099,22.73508994457311,4
1960,1949,2527,2693,3042,3487,3119,3604,4387,3341,370000,201804,114.4936001663099,22.73508994457311,4
2046,2126,2866,2834,3274,3519,3258,3734,3842,2552,130000,201805,114.4936001663099,22.73508994457311,4
1553,1681,2783,2737,3025,3309,3088,3389,3038,1879,130000,201806,114.4936001663099,22.73508994457311,4
1928,2101,3297,3170,3449,4047,3751,4111,4395,2773,120000,201807,114.4936001663099,22.73508994457311,4
