B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1681,1845,2206,2249,2198,2490,1729,2372,2002,1346,110000,201609,114.49545402214363,22.73482593674854,4
1384,1440,1593,1645,1359,1442,1088,1377,1100,674,40000,201610,114.49545402214363,22.73482593674854,4
1527,1456,1642,1786,1847,1917,1552,1897,1588,978,50000,201611,114.49545402214363,22.73482593674854,4
1366,1428,1537,1680,1477,1587,1000,1350,1250,713,110000,201612,114.49545402214363,22.73482593674854,4
1184,1303,925,1744,2025,2042,1522,1807,1154,674,30000,201701,114.49545402214363,22.73482593674854,4
1532,1529,1678,2085,2348,2599,2025,2633,2561,1510,120000,201702,114.49545402214363,22.73482593674854,4
1468,1526,1694,2134,2482,2690,2269,2684,2562,1570,-100,201703,114.49545402214363,22.73482593674854,4
1404,1523,1711,2184,2617,2781,2514,2736,2564,1631,50000,201704,114.49545402214363,22.73482593674854,4
1368,1489,1613,2017,2165,2348,1965,2414,2205,1302,-100,201705,114.49545402214363,22.73482593674854,4
1333,1456,1516,1850,1713,1915,1416,2093,1847,973,-100,201706,114.49545402214363,22.73482593674854,4
1298,1423,1419,1683,1262,1482,868,1772,1489,645,110000,201707,114.49545402214363,22.73482593674854,4
1503,1521,1530,1859,1965,2179,1366,1916,1901,1093,90000,201708,114.49545402214363,22.73482593674854,4
1186,1213,1235,1308,1170,1394,1093,1293,1277,688,140000,201709,114.49545402214363,22.73482593674854,4
1393,1358,1377,1465,1356,1495,1073,1170,1176,707,100000,201710,114.49545402214363,22.73482593674854,4
1326,1368,1426,1729,1395,1643,1073,1417,1280,717,100000,201711,114.49545402214363,22.73482593674854,4
1628,1706,2018,2357,2726,2983,2787,2875,3148,2107,40000,201712,114.49545402214363,22.73482593674854,4
1288,1300,1446,1865,2011,1925,1507,1873,1461,995,10000,201801,114.49545402214363,22.73482593674854,4
1639,1598,1891,2262,2550,2716,2567,2854,3154,1957,290000,201802,114.49545402214363,22.73482593674854,4
1298,1305,1491,1916,2387,2590,2316,2630,2931,2027,70000,201803,114.49545402214363,22.73482593674854,4
1853,1797,2028,2316,2728,3037,2805,3267,3776,2612,250000,201804,114.49545402214363,22.73482593674854,4
1479,1647,2034,2377,2757,3127,2686,3066,2344,1472,70000,201805,114.49545402214363,22.73482593674854,4
1235,1242,1100,1382,1242,1481,922,1365,1009,523,40000,201806,114.49545402214363,22.73482593674854,4
1172,1046,896,1109,930,1215,743,1178,914,497,40000,201807,114.49545402214363,22.73482593674854,4
1216,1188,1298,1620,1468,1681,979,1850,1655,1031,170000,201808,114.49545402214363,22.73482593674854,4
1273,1292,1231,1570,1572,1756,794,1569,1436,944,50000,201809,114.49545402214363,22.73482593674854,4
1377,1449,2114,2597,2857,2851,2276,2911,2992,2409,350000,201810,114.49545402214363,22.73482593674854,4
1818,1850,2849,3010,3345,3520,3214,3685,4147,3214,70000,201811,114.49545402214363,22.73482593674854,4
1196,1134,1812,1908,2096,2186,1930,2150,2295,1460,90000,201812,114.49545402214363,22.73482593674854,4
1727,1686,2397,2546,2853,2963,2766,3007,3610,2889,100000,201901,114.49545402214363,22.73482593674854,4
1518,1520,2351,2517,2733,2927,2517,2882,3370,2558,30000,201902,114.49545402214363,22.73482593674854,4
1681,1517,1807,1938,2252,2414,2180,2513,2894,2149,420000,201903,114.49545402214363,22.73482593674854,4
3211,3083,3166,2923,3178,3346,3306,3320,2906,1948,560000,201904,114.49545402214363,22.73482593674854,4
1519,1499,2138,2303,2650,2833,2396,2882,3201,2312,30000,201905,114.49545402214363,22.73482593674854,4
1355,1328,2072,2207,2438,2607,2206,2612,2808,1930,190000,201906,114.49545402214363,22.73482593674854,4
1713,1649,2255,2430,2759,3070,2643,3189,3447,2509,230000,201907,114.49545402214363,22.73482593674854,4
1421,1351,1898,2028,2365,2592,2113,2630,2955,2066,80000,201908,114.49545402214363,22.73482593674854,4
1385,1404,2173,2318,2628,2721,2371,2717,3202,2403,30000,201909,114.49545402214363,22.73482593674854,4
