B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
992,1012,783,830,771,897,786,1054,879,593,230000,201609,114.51732229154112,22.54995321603324,7
1184,1157,976,750,812,723,1066,879,673,400,150000,201610,114.51732229154112,22.54995321603324,7
1177,1022,783,730,635,687,743,629,637,320,30000,201611,114.51732229154112,22.54995321603324,7
1172,1070,809,677,684,742,796,813,516,365,120000,201612,114.51732229154112,22.54995321603324,7
1099,1059,772,537,462,630,822,521,508,328,70000,201701,114.51732229154112,22.54995321603324,7
1401,1312,1181,1093,1113,1015,1381,980,1002,650,150000,201702,114.51732229154112,22.54995321603324,7
1312,1203,1028,920,954,868,1129,873,795,536,-100,201703,114.51732229154112,22.54995321603324,7
1223,1094,876,747,796,721,877,767,589,422,110000,201704,114.51732229154112,22.54995321603324,7
1178,1087,806,694,733,799,944,815,612,400,-100,201705,114.51732229154112,22.54995321603324,7
1134,1080,737,641,670,877,1011,863,635,378,-100,201706,114.51732229154112,22.54995321603324,7
1090,1074,668,588,608,956,1078,912,659,356,450000,201707,114.51732229154112,22.54995321603324,7
1023,985,671,532,633,774,893,578,526,312,150000,201708,114.51732229154112,22.54995321603324,7
1036,881,657,661,714,738,871,1009,629,366,130000,201709,114.51732229154112,22.54995321603324,7
1140,974,714,665,770,911,1008,1007,591,311,300000,201710,114.51732229154112,22.54995321603324,7
1123,1067,855,876,945,893,1238,1004,772,478,210000,201711,114.51732229154112,22.54995321603324,7
1319,1122,942,789,775,801,966,840,568,391,100000,201712,114.51732229154112,22.54995321603324,7
1258,1072,907,795,695,772,1064,789,733,513,270000,201801,114.51732229154112,22.54995321603324,7
1325,1159,932,826,867,851,1070,761,708,461,80000,201802,114.51732229154112,22.54995321603324,7
1157,1110,914,782,837,854,833,743,732,584,140000,201803,114.51732229154112,22.54995321603324,7
1690,1542,1374,1287,1366,1419,1533,1432,1295,968,200000,201804,114.51732229154112,22.54995321603324,7
1364,1281,1147,922,766,743,943,937,1119,763,160000,201805,114.51732229154112,22.54995321603324,7
1176,1131,964,964,993,943,937,748,922,751,140000,201806,114.51732229154112,22.54995321603324,7
1531,1391,1233,901,924,1198,1504,1339,1163,785,190000,201807,114.51732229154112,22.54995321603324,7
2350,2216,2123,2122,2557,2852,2799,2990,2422,1424,620000,201808,114.51732229154112,22.54995321603324,7
1300,1177,1061,713,767,1084,911,985,883,594,150000,201809,114.51732229154112,22.54995321603324,7
1345,1279,1263,1291,1366,1482,1535,1470,1343,1013,170000,201810,114.51732229154112,22.54995321603324,7
1558,1610,1441,1162,1123,997,1596,1141,1153,850,110000,201811,114.51732229154112,22.54995321603324,7
1251,1182,974,687,655,784,955,693,763,524,210000,201812,114.51732229154112,22.54995321603324,7
1399,1319,1221,885,1054,987,1345,1219,900,735,160000,201901,114.51732229154112,22.54995321603324,7
1838,1734,1630,1647,1778,1865,1734,1986,1838,1464,210000,201902,114.51732229154112,22.54995321603324,7
1586,1414,1270,1216,1335,1346,1579,1466,1114,801,530000,201903,114.51732229154112,22.54995321603324,7
