B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1121,1058,942,1132,1676,1981,1764,2153,1969,1090,60000,201609,114.57464633403784,22.7000652785506,3
1228,1116,1002,1160,1753,1997,1863,2209,2023,1167,70000,201610,114.57464633403784,22.7000652785506,3
1336,1183,1077,1239,1819,2077,1935,2231,2037,1234,120000,201611,114.57464633403784,22.7000652785506,3
1321,1177,1095,1249,1673,1873,1766,2059,1974,1210,160000,201612,114.57464633403784,22.7000652785506,3
1773,1774,2002,1771,2024,2231,2195,2410,2723,1971,150000,201701,114.57464633403784,22.7000652785506,3
1985,2095,2301,2439,2586,2872,2733,3090,3857,3278,90000,201702,114.57464633403784,22.7000652785506,3
1999,1905,1958,1960,2121,2349,2184,2531,3449,2973,80000,201703,114.57464633403784,22.7000652785506,3
1868,2168,2592,2646,2826,2955,3034,3126,3779,3212,20000,201704,114.57464633403784,22.7000652785506,4
1877,1854,1986,1923,2071,2343,2131,2431,2667,1700,450000,201705,114.57464633403784,22.7000652785506,4
1920,2025,2289,2239,2436,2695,2376,2791,3049,2033,-100,201706,114.57464633403784,22.7000652785506,4
1963,2196,2592,2555,2801,3047,2621,3152,3432,2367,150000,201707,114.57464633403784,22.7000652785506,4
1227,1105,998,985,1051,1129,910,1121,946,624,110000,201708,114.57464633403784,22.7000652785506,4
1670,1820,2258,2248,2436,2700,2339,2880,3642,2711,30000,201709,114.57464633403784,22.7000652785506,4
1906,2060,2383,2172,2284,2697,2611,2807,3489,2668,50000,201710,114.57464633403784,22.7000652785506,4
2037,2304,2846,2443,2673,3039,3058,3111,3768,2987,70000,201711,114.57464633403784,22.7000652785506,4
2048,2130,2511,2643,2791,3030,2718,3149,3947,3179,20000,201712,114.57464633403784,22.7000652785506,4
1880,2051,2445,2462,2506,2641,2727,2761,3400,2819,100000,201801,114.57464633403784,22.7000652785506,4
2148,2227,2574,2609,2773,2994,2690,3125,3765,2856,170000,201802,114.57464633403784,22.7000652785506,4
1772,1908,2340,2620,2722,2896,2572,2893,3594,2893,20000,201803,114.57464633403784,22.7000652785506,4
2100,2125,2420,2396,2576,2922,2658,3149,4048,3332,210000,201804,114.57464633403784,22.7000652785506,4
