B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1061,961,766,1064,1749,2088,1918,2306,1862,970,30000,201609,114.57392806856936,22.6984780715456,3
1119,1005,786,1075,1853,2202,2135,2444,1908,1011,30000,201610,114.57392806856936,22.6984780715456,3
1287,1173,982,1239,1999,2276,2343,2567,1980,1114,130000,201611,114.57392806856936,22.6984780715456,3
1277,1105,989,1145,1758,1995,2074,2283,1821,982,180000,201612,114.57392806856936,22.6984780715456,3
1171,994,845,1083,1712,1991,2075,2250,1728,922,90000,201701,114.57392806856936,22.6984780715456,3
1454,1265,1070,1212,1724,1935,1994,2096,1869,1147,310000,201702,114.57392806856936,22.6984780715456,3
1876,1646,1487,1503,1695,1872,1769,2036,2199,1364,530000,201703,114.57392806856936,22.6984780715456,3
1504,1584,2017,2278,2522,2660,2458,2728,3672,2550,30000,201704,114.57392806856936,22.6984780715456,4
1805,1825,2075,1820,2148,2413,2273,2621,2297,1106,270000,201705,114.57392806856936,22.6984780715456,4
1856,2094,2582,2405,2685,2992,2704,3126,3279,1829,-100,201706,114.57392806856936,22.6984780715456,4
1907,2363,3089,2990,3222,3572,3136,3631,4261,2553,280000,201707,114.57392806856936,22.6984780715456,4
2031,2346,3068,2974,3371,3751,3424,3882,4746,3111,120000,201708,114.57392806856936,22.6984780715456,4
1635,1775,2004,2066,2297,2520,2147,2646,3051,2179,50000,201709,114.57392806856936,22.6984780715456,4
1945,2061,2287,2319,2538,2727,2466,2827,3358,2429,170000,201710,114.57392806856936,22.6984780715456,4
2007,2180,2548,2660,2715,2913,2708,3015,3672,2760,50000,201711,114.57392806856936,22.6984780715456,4
1915,1870,2159,2366,2525,2713,2376,2764,2929,2503,20000,201712,114.57392806856936,22.6984780715456,4
1563,1533,1721,1965,2039,2143,1913,2164,2162,1666,90000,201801,114.57392806856936,22.6984780715456,4
1922,1877,2110,2259,2404,2615,2286,2678,2814,2244,170000,201802,114.57392806856936,22.6984780715456,4
1678,1732,2025,2243,2381,2436,2214,2489,2611,2117,10000,201803,114.57392806856936,22.6984780715456,4
2013,1946,2090,2130,2270,2560,2278,2700,3094,2510,190000,201804,114.57392806856936,22.6984780715456,4
1692,1673,2253,2551,2658,2924,2387,2982,3583,2665,70000,201805,114.57392806856936,22.6984780715456,4
1613,1592,1927,1985,2159,2412,2070,2408,2813,2070,190000,201806,114.57392806856936,22.6984780715456,4
1676,1713,2143,2138,2283,2505,2219,2534,3024,2173,40000,201807,114.57392806856936,22.6984780715456,4
1532,1533,1889,1886,2104,2246,2034,2270,2747,1843,50000,201808,114.57392806856936,22.6984780715456,4
1688,1711,2089,2115,2269,2542,2259,2600,3024,2161,70000,201809,114.57392806856936,22.6984780715456,4
1693,1719,2098,2213,2332,2468,2410,2457,3006,2310,90000,201810,114.57392806856936,22.6984780715456,4
1685,1627,1927,1911,2139,2254,2113,2313,2726,1986,290000,201811,114.57392806856936,22.6984780715456,4
1341,1226,1424,1475,1638,1685,1598,1717,2016,1350,160000,201812,114.57392806856936,22.6984780715456,4
1710,1598,1802,1908,2051,2184,2039,2210,2702,2059,180000,201901,114.57392806856936,22.6984780715456,4
1557,1475,1757,1802,1981,2113,1928,2216,2561,1897,60000,201902,114.57392806856936,22.6984780715456,4
1717,1547,1567,1611,1792,1917,1723,1990,2525,1858,310000,201903,114.57392806856936,22.6984780715456,4
1652,1550,1700,1747,1986,2153,1928,2233,2684,1910,-100,201904,114.57392806856936,22.6984780715456,4
1587,1554,1834,1884,2181,2389,2133,2476,2844,1962,130000,201905,114.57392806856936,22.6984780715456,4
1335,1291,1479,1618,1961,2123,1882,2241,2304,1472,150000,201906,114.57392806856936,22.6984780715456,4
1660,1687,1971,2090,2499,2893,2571,2968,3327,2267,130000,201907,114.57392806856936,22.6984780715456,4
1492,1460,1580,1661,2041,2337,2054,2464,2661,1774,230000,201908,114.57392806856936,22.6984780715456,4
1336,1337,1549,1744,2077,2330,2141,2394,2562,1742,60000,201909,114.57392806856936,22.6984780715456,4
1535,1445,1598,1702,2036,2243,2042,2348,2525,1620,200000,201910,114.57392806856936,22.6984780715456,4
1593,1506,1642,1770,2037,2271,2134,2361,2527,1751,530000,201911,114.57392806856936,22.6984780715456,4
1356,1262,1475,1639,1887,2008,1922,2123,2249,1518,90000,201912,114.57392806856936,22.6984780715456,4
1269,1161,1340,1580,1719,1901,1826,1957,2214,1595,50000,202001,114.57392806856936,22.6984780715456,4
1466,1341,1424,1512,1750,1918,1792,2031,2367,1693,130000,202002,114.57392806856936,22.6984780715456,4
1386,1288,1355,1379,1697,1807,1686,1928,2235,1509,100000,202003,114.57392806856936,22.6984780715456,4
1514,1441,1587,1629,2019,2307,2153,2397,2567,1792,100000,202004,114.57392806856936,22.6984780715456,4
1474,1393,1471,1502,1828,2081,1823,2183,2277,1502,290000,202005,114.57392806856936,22.6984780715456,4
1381,1409,1588,1776,2269,2595,2376,2786,2750,1724,80000,202006,114.57392806856936,22.6984780715456,4
1276,1278,1404,1560,2033,2364,2131,2501,2532,1572,120000,202007,114.57392806856936,22.6984780715456,4
1417,1397,1503,1673,2214,2572,2284,2701,2541,1590,220000,202008,114.57392806856936,22.6984780715456,4
1449,1377,1411,1494,1979,2313,2062,2523,2592,1559,370000,202009,114.57392806856936,22.6984780715456,4
1230,1183,1229,1401,1804,2064,1989,2215,2155,1351,60000,202010,114.57392806856936,22.6984780715456,4
1395,1308,1423,1643,2089,2284,2225,2506,2321,1523,100000,202011,114.57392806856936,22.6984780715456,4
1427,1320,1431,1477,1848,2044,1944,2175,2041,1340,200000,202012,114.57392806856936,22.6984780715456,4
1403,1250,1403,1544,1821,1970,1902,2070,2224,1529,50000,202101,114.57392806856936,22.6984780715456,4
1380,1266,1361,1438,1701,1863,1821,1979,2109,1400,90000,202102,114.57392806856936,22.6984780715456,4
1560,1355,1326,1342,1576,1699,1595,1879,2194,1444,500000,202103,114.57392806856936,22.6984780715456,4
1467,1365,1404,1484,1860,2084,1920,2273,2490,1587,180000,202104,114.57392806856936,22.6984780715456,4
1498,1453,1597,1759,2188,2558,2321,2763,2908,1794,190000,202105,114.57392806856936,22.6984780715456,4
1260,1164,1130,1227,1680,1928,1738,2054,1829,1073,210000,202106,114.57392806856936,22.6984780715456,4
1179,1139,1050,1293,1880,2228,2051,2329,2020,1132,110000,202107,114.57392806856936,22.6984780715456,4
1287,1264,1094,1315,1923,2274,2137,2425,2098,1180,220000,202108,114.57392806856936,22.6984780715456,4
1211,1125,1141,1293,1879,2172,2048,2489,2158,1186,100000,202109,114.57392806856936,22.6984780715456,4
1753,1738,1664,1780,2195,2482,2366,2664,2387,1665,280000,202110,114.57392806856936,22.6984780715456,4
1081,1005,965,1253,1840,2087,2015,2277,1983,1152,40000,202111,114.57392806856936,22.6984780715456,4
1319,1245,1446,1654,1906,2061,1966,2229,2623,1879,50000,202112,114.57392806856936,22.6984780715456,4
