B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1366,1426,1839,1931,2279,2524,2401,2621,2493,1790,70000,201609,114.41496575968702,22.7949384230406,4
1456,1486,1948,2120,2489,2749,2464,2883,2902,2220,30000,201610,114.41496575968702,22.7949384230406,4
1545,1508,1953,2181,2579,2798,2531,2932,3086,2468,80000,201611,114.41496575968702,22.7949384230406,4
1514,1431,1852,2006,2309,2560,2267,2672,2723,2107,80000,201612,114.41496575968702,22.7949384230406,4
1439,1418,2057,2003,2215,2413,2186,2519,2587,2138,60000,201701,114.41496575968702,22.7949384230406,4
1611,1482,1860,1978,2191,2355,2185,2399,2493,2117,70000,201702,114.41496575968702,22.7949384230406,4
1489,1409,1862,2048,2245,2399,2158,2402,2464,2092,-100,201703,114.41496575968702,22.7949384230406,4
1368,1336,1864,2119,2300,2443,2131,2405,2436,2068,40000,201704,114.41496575968702,22.7949384230406,4
2523,2426,2535,2436,2950,3400,3109,3662,3247,2291,780000,201705,114.41496575968702,22.7949384230406,4
2039,1882,1887,1764,2074,2346,2104,2505,1991,1428,-100,201706,114.41496575968702,22.7949384230406,4
1555,1339,1240,1092,1199,1293,1100,1348,736,565,70000,201707,114.41496575968702,22.7949384230406,4
1860,1671,1593,1510,1717,1849,1583,1873,1555,1146,150000,201708,114.41496575968702,22.7949384230406,5
2612,2771,3237,3076,3312,3621,3313,3802,4131,3540,20000,201709,114.41496575968702,22.7949384230406,5
2490,2592,2898,2854,3033,3361,3019,3451,3751,3265,30000,201710,114.41496575968702,22.7949384230406,5
2384,2397,2672,2545,2591,2740,2693,2782,3171,2852,50000,201711,114.41496575968702,22.7949384230406,5
3035,2889,2950,3013,3057,3098,2837,3041,4319,4125,540000,201712,114.41496575968702,22.7949384230406,5
2994,2857,2925,2930,3033,3123,2812,3114,4350,4073,-100,201801,114.41496575968702,22.7949384230406,5
2953,2826,2900,2848,3009,3148,2788,3187,4382,4021,180000,201802,114.41496575968702,22.7949384230406,5
2839,2802,2936,2940,3060,3265,2965,3286,4804,4530,30000,201803,114.41496575968702,22.7949384230406,5
2579,2546,2728,2706,2940,3276,2972,3377,4861,4466,10000,201804,114.41496575968702,22.7949384230406,5
3403,3411,3672,3597,3772,4094,3695,4197,6053,5659,-100,201805,114.41496575968702,22.7949384230406,5
