B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1376,1398,1082,1019,943,999,809,990,777,614,20000,201609,114.50659750710396,22.55210615764804,1
1248,1032,726,702,746,823,700,809,560,408,40000,201610,114.50659750710396,22.55210615764804,1
1090,891,531,465,364,368,305,289,78,46,0,201611,114.50659750710396,22.55210615764804,1
1165,972,537,434,328,325,283,253,91,43,0,201612,114.50659750710396,22.55210615764804,1
1039,869,443,335,241,229,175,183,43,26,0,201701,114.50659750710396,22.55210615764804,1
1288,1086,682,616,566,552,472,468,128,65,10000,201702,114.50659750710396,22.55210615764804,1
2156,1893,1624,1584,1635,1676,1530,1601,911,543,520000,201703,114.50659750710396,22.55210615764804,1
1134,955,590,522,424,419,353,343,127,76,10000,201704,114.50659750710396,22.55210615764804,1
1122,978,572,486,380,377,310,303,110,68,-100,201705,114.50659750710396,22.55210615764804,1
1110,1001,554,450,336,335,267,264,93,60,-100,201706,114.50659750710396,22.55210615764804,1
1098,1025,536,414,292,293,224,225,76,53,0,201707,114.50659750710396,22.55210615764804,1
1049,970,507,407,329,316,261,276,106,72,0,201708,114.50659750710396,22.55210615764804,1
1341,1300,1002,907,872,954,775,947,714,564,10000,201709,114.50659750710396,22.55210615764804,1
1138,934,550,460,414,432,350,364,115,67,0,201710,114.50659750710396,22.55210615764804,1
1138,1019,567,444,358,360,295,286,95,55,0,201711,114.50659750710396,22.55210615764804,1
1303,1085,662,576,476,471,388,400,120,67,10000,201712,114.50659750710396,22.55210615764804,1
1066,859,516,442,391,371,322,316,136,102,10000,201801,114.50659750710396,22.55210615764804,1
1232,1061,620,528,468,457,378,400,147,88,10000,201802,114.50659750710396,22.55210615764804,1
1189,1062,646,544,483,489,399,412,128,74,10000,201803,114.50659750710396,22.55210615764804,1
1617,1426,1051,963,990,1018,881,901,417,189,100000,201804,114.50659750710396,22.55210615764804,1
1167,1067,602,446,314,308,242,231,68,32,0,201805,114.50659750710396,22.55210615764804,1
1155,1028,659,563,525,546,454,491,262,188,10000,201806,114.50659750710396,22.55210615764804,1
1071,942,544,446,387,409,323,343,100,59,0,201807,114.50659750710396,22.55210615764804,1
