B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1394,1444,1142,1054,1007,1077,848,1093,845,659,20000,201609,114.50625967976968,22.551355968195043,1
1270,1109,874,846,954,1009,837,975,767,531,40000,201610,114.50625967976968,22.551355968195043,1
1119,919,556,484,385,381,313,315,92,41,0,201611,114.50625967976968,22.551355968195043,1
1172,966,556,448,343,353,274,276,84,56,0,201612,114.50625967976968,22.551355968195043,1
1056,859,440,337,237,231,180,179,44,21,0,201701,114.50625967976968,22.551355968195043,1
1293,1081,667,628,570,565,477,485,129,72,10000,201702,114.50625967976968,22.551355968195043,1
2284,2056,1918,1834,1961,2090,1877,2139,1544,1191,720000,201703,114.50625967976968,22.551355968195043,1
1153,972,618,545,446,431,358,356,125,75,10000,201704,114.50625967976968,22.551355968195043,1
1138,987,593,504,398,387,315,316,108,71,-100,201705,114.50625967976968,22.551355968195043,1
1123,1002,569,463,350,344,273,276,91,68,-100,201706,114.50625967976968,22.551355968195043,1
1109,1018,545,422,302,301,231,237,75,65,0,201707,114.50625967976968,22.551355968195043,1
1067,974,519,416,337,336,264,282,110,79,0,201708,114.50625967976968,22.551355968195043,1
1329,1351,1039,924,902,988,796,959,745,586,10000,201709,114.50625967976968,22.551355968195043,1
1138,941,564,466,414,428,356,357,112,62,10000,201710,114.50625967976968,22.551355968195043,1
1143,1030,577,465,363,364,291,300,95,59,0,201711,114.50625967976968,22.551355968195043,1
1293,1068,655,563,500,471,392,395,120,62,10000,201712,114.50625967976968,22.551355968195043,1
1085,888,520,463,383,374,335,323,143,102,10000,201801,114.50625967976968,22.551355968195043,1
1254,1101,637,549,472,457,391,403,150,85,10000,201802,114.50625967976968,22.551355968195043,1
1199,1083,654,558,492,495,411,421,139,74,10000,201803,114.50625967976968,22.551355968195043,1
1634,1405,1047,973,997,1049,905,965,426,248,190000,201804,114.50625967976968,22.551355968195043,1
1164,1029,562,434,298,303,242,234,64,39,0,201805,114.50625967976968,22.551355968195043,1
1157,1043,651,577,538,571,489,513,273,201,10000,201806,114.50625967976968,22.551355968195043,1
1070,961,558,465,400,427,335,349,108,62,0,201807,114.50625967976968,22.551355968195043,1
1053,955,522,423,346,361,290,296,94,54,-100,201808,114.50625967976968,22.551355968195043,1
1037,949,486,381,293,296,246,244,81,46,0,201809,114.50625967976968,22.551355968195043,1
1026,907,506,410,280,254,217,195,75,49,0,201810,114.50625967976968,22.551355968195043,1
1242,1026,583,479,400,395,324,333,94,49,10000,201811,114.50625967976968,22.551355968195043,1
1102,938,476,363,284,263,214,208,68,38,0,201812,114.50625967976968,22.551355968195043,1
1244,1030,587,504,442,420,352,356,109,54,10000,201901,114.50625967976968,22.551355968195043,1
1419,1229,956,908,921,959,861,974,828,689,30000,201902,114.50625967976968,22.551355968195043,1
1489,1256,885,820,867,863,748,796,254,140,70000,201903,114.50625967976968,22.551355968195043,1
1976,1998,2001,2106,2327,2554,2073,2751,2965,2298,290000,201904,114.50625967976968,22.551355968195043,1
1266,1074,716,624,641,654,560,627,330,222,30000,201905,114.50625967976968,22.551355968195043,1
1210,1041,638,524,487,501,417,453,216,141,-100,201906,114.50625967976968,22.551355968195043,1
1154,1009,561,424,334,348,274,280,103,61,0,201907,114.50625967976968,22.551355968195043,1
3076,3468,4031,3988,4391,4945,3873,5379,5393,4372,310000,201908,114.50625967976968,22.551355968195043,1
1485,1429,1130,1006,946,985,869,974,757,611,30000,201909,114.50625967976968,22.551355968195043,1
1257,1032,625,514,480,492,386,428,118,57,0,201910,114.50625967976968,22.551355968195043,1
1281,1058,644,562,508,514,429,454,148,88,30000,201911,114.50625967976968,22.551355968195043,1
1087,896,451,353,266,252,202,193,46,34,0,201912,114.50625967976968,22.551355968195043,1
1042,898,492,415,369,337,304,289,137,112,20000,202001,114.50625967976968,22.551355968195043,1
1267,1060,675,574,540,539,462,463,148,92,10000,202002,114.50625967976968,22.551355968195043,1
1253,1102,758,680,691,700,576,629,317,218,20000,202003,114.50625967976968,22.551355968195043,1
1297,1143,786,765,796,771,643,721,344,206,50000,202004,114.50625967976968,22.551355968195043,4
1462,1439,1218,1549,1407,1507,985,1611,1748,1189,100000,202005,114.50625967976968,22.551355968195043,4
1023,1087,637,733,608,492,344,650,559,403,10000,202006,114.50625967976968,22.551355968195043,4
1156,1189,921,883,670,675,551,662,669,415,30000,202007,114.50625967976968,22.551355968195043,4
1268,1276,858,864,858,956,665,936,846,423,30000,202008,114.50625967976968,22.551355968195043,4
1376,1378,931,885,825,951,663,869,669,427,50000,202009,114.50625967976968,22.551355968195043,4
1166,1281,759,618,535,509,408,529,533,334,20000,202010,114.50625967976968,22.551355968195043,4
1237,1239,840,847,746,767,546,785,969,553,80000,202011,114.50625967976968,22.551355968195043,4
1666,1821,2172,2333,2440,2624,2350,2630,3302,2250,100000,202012,114.50625967976968,22.551355968195043,4
2196,2489,3152,3429,3551,3663,3379,3774,3968,3182,20000,202101,114.50625967976968,22.551355968195043,4
1787,1998,2401,2437,2590,2756,2646,2883,3405,2659,50000,202102,114.50625967976968,22.551355968195043,4
1713,1748,1957,2023,2265,2495,2328,2676,3394,2532,180000,202103,114.50625967976968,22.551355968195043,4
1933,2100,2399,2364,2579,2853,2508,2874,3009,2217,20000,202104,114.50625967976968,22.551355968195043,4
1666,1774,2079,1995,2116,2369,2097,2340,2362,1623,170000,202105,114.50625967976968,22.551355968195043,4
1162,1022,920,821,868,953,835,943,655,375,70000,202106,114.50625967976968,22.551355968195043,4
1654,1941,2265,2103,2362,2661,2373,2662,2557,1576,210000,202107,114.50625967976968,22.551355968195043,4
1336,1535,1553,1630,2325,2663,2257,2717,1986,1114,110000,202108,114.50625967976968,22.551355968195043,4
1113,1086,1044,1095,1485,1665,1456,1776,1290,691,120000,202109,114.50625967976968,22.551355968195043,4
