B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
995,921,708,938,2193,2611,2090,3023,1753,859,30000,201609,114.46135735239814,22.87660146270259,6
1382,1436,1433,1626,2334,2589,2334,2880,2331,1293,130000,201610,114.46135735239814,22.87660146270259,6
1343,1386,1237,1617,2550,2917,2528,3161,2585,1472,310000,201611,114.46135735239814,22.87660146270259,6
1201,1203,835,1418,3071,3592,3356,3932,2044,1040,210000,201612,114.46135735239814,22.87660146270259,6
1208,1201,975,1535,2641,3163,2841,3479,2194,1159,190000,201701,114.46135735239814,22.87660146270259,6
1607,1558,1692,1807,2303,2495,2417,2758,2985,2169,130000,201702,114.46135735239814,22.87660146270259,6
1443,1380,1431,1607,2018,2201,2061,2407,2495,1759,-100,201703,114.46135735239814,22.87660146270259,6
1280,1202,1171,1408,1734,1908,1706,2056,2006,1349,60000,201704,114.46135735239814,22.87660146270259,6
1412,1385,1311,1549,2434,2829,2105,2998,1981,1349,710000,201705,114.46135735239814,22.87660146270259,6
1409,1365,1272,1501,2341,2732,2119,2896,2058,1320,-100,201706,114.46135735239814,22.87660146270259,6
1406,1346,1234,1454,2248,2635,2133,2794,2135,1291,-100,201707,114.46135735239814,22.87660146270259,6
1403,1327,1196,1407,2155,2538,2147,2693,2213,1262,370000,201708,114.46135735239814,22.87660146270259,6
1106,1044,940,1101,1699,2067,1705,2101,2077,1217,40000,201709,114.46135735239814,22.87660146270259,6
1218,1116,812,1356,2446,2918,2663,3129,2051,1136,120000,201710,114.46135735239814,22.87660146270259,6
1136,1038,779,1302,2388,2920,2775,3111,1979,1043,90000,201711,114.46135735239814,22.87660146270259,6
1455,1441,1354,1663,2295,2516,2520,2805,2481,1569,360000,201712,114.46135735239814,22.87660146270259,6
1223,1176,938,1451,2663,3016,3268,3232,1975,1155,250000,201801,114.46135735239814,22.87660146270259,6
1439,1343,1079,1548,3009,3614,3577,3810,2188,1128,440000,201802,114.46135735239814,22.87660146270259,6
1174,1192,1015,1462,2470,2722,2794,2952,2146,1328,50000,201803,114.46135735239814,22.87660146270259,6
1902,1715,1524,1804,2582,3048,2897,3385,2919,1850,600000,201804,114.46135735239814,22.87660146270259,6
1344,1395,1140,1647,3234,4021,3635,4316,2969,1521,270000,201805,114.46135735239814,22.87660146270259,6
1157,1167,846,1310,2755,3276,3006,3620,2078,961,150000,201806,114.46135735239814,22.87660146270259,6
995,1029,641,1222,2918,3525,3325,3832,2167,995,40000,201807,114.46135735239814,22.87660146270259,6
950,983,609,1172,2829,3418,3192,3764,1965,813,30000,201808,114.46135735239814,22.87660146270259,6
