B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
968,876,573,976,2099,2507,2754,2837,1547,704,50000,201609,114.42925843506792,22.727213052617245,2
1054,930,605,1072,2427,2903,2847,3206,1629,706,210000,201610,114.42925843506792,22.727213052617245,2
1193,1038,760,1030,1821,2154,2273,2260,1227,557,200000,201611,114.42925843506792,22.727213052617245,2
1076,891,604,984,1917,2302,2133,2466,1239,550,180000,201612,114.42925843506792,22.727213052617245,2
1065,948,602,1036,2123,2574,2177,2765,1335,655,280000,201701,114.42925843506792,22.727213052617245,2
1331,1149,895,1331,2283,2571,2409,2803,1564,811,220000,201702,114.42925843506792,22.727213052617245,2
1216,1082,827,1338,2425,2784,2621,2979,1763,936,-100,201703,114.42925843506792,22.727213052617245,2
1101,1016,760,1346,2567,2997,2834,3155,1962,1061,150000,201704,114.42925843506792,22.727213052617245,2
2187,2159,2091,2257,3333,3946,3484,4202,3248,2008,770000,201705,114.42925843506792,22.727213052617245,2
1586,1506,1353,1527,2214,2656,2480,2758,1928,1174,-100,201706,114.42925843506792,22.727213052617245,2
985,853,616,798,1095,1366,1477,1315,609,340,130000,201707,114.42925843506792,22.727213052617245,2
1014,992,645,1211,2372,3055,3249,3253,1404,796,240000,201708,114.42925843506792,22.727213052617245,2
1023,935,655,1127,2032,2501,2564,2712,1480,675,80000,201709,114.42925843506792,22.727213052617245,2
1219,1050,830,1187,1750,2049,2288,2190,1099,503,220000,201710,114.42925843506792,22.727213052617245,2
1159,1038,869,1159,1683,1991,1852,2132,1721,1015,120000,201711,114.42925843506792,22.727213052617245,2
1279,1099,839,1162,1979,2207,2445,2445,1349,704,310000,201712,114.42925843506792,22.727213052617245,2
1080,917,656,1160,2132,2401,2415,2622,1393,722,280000,201801,114.42925843506792,22.727213052617245,2
1424,1245,1027,1459,2310,2638,2698,2935,1869,1077,420000,201802,114.42925843506792,22.727213052617245,2
1046,963,747,1235,2309,2659,2615,2913,1647,943,130000,201803,114.42925843506792,22.727213052617245,2
1749,1597,1465,1747,2475,2910,2641,3167,2432,1449,690000,201804,114.42925843506792,22.727213052617245,2
830,619,383,405,689,822,707,805,302,131,110000,201805,114.42925843506792,22.727213052617245,2
1128,1100,741,1182,2501,3103,3446,3372,1724,798,140000,201806,114.42925843506792,22.727213052617245,2
1053,1005,680,1156,2681,3412,3466,3785,1755,827,240000,201807,114.42925843506792,22.727213052617245,2
1561,1508,1327,1708,3036,3644,3604,3945,2509,1444,520000,201808,114.42925843506792,22.727213052617245,2
1101,1019,738,1160,1984,2472,2577,2843,1762,941,220000,201809,114.42925843506792,22.727213052617245,2
1167,1232,1155,1696,2311,2740,2646,2921,2264,1356,110000,201810,114.42925843506792,22.727213052617245,2
1226,1139,924,1605,2446,2793,2664,2890,2126,1173,180000,201811,114.42925843506792,22.727213052617245,2
937,811,569,910,1758,1998,2271,2243,1260,580,80000,201812,114.42925843506792,22.727213052617245,2
1401,1286,1067,1656,2388,2731,2371,2939,2137,1231,340000,201901,114.42925843506792,22.727213052617245,2
1498,1350,1161,1618,2322,2644,2350,2846,2108,1160,-100,201902,114.42925843506792,22.727213052617245,2
1595,1414,1256,1581,2256,2557,2329,2754,2080,1090,580000,201903,114.42925843506792,22.727213052617245,2
1504,1302,987,1202,1858,2179,1860,2197,1010,465,660000,201904,114.42925843506792,22.727213052617245,2
1200,1206,892,1656,2984,3605,3441,3821,2414,1237,180000,201905,114.42925843506792,22.727213052617245,2
970,981,650,1397,2811,3415,3296,3568,1818,819,80000,201906,114.42925843506792,22.727213052617245,2
1077,1110,939,1515,2604,3134,2924,3251,2149,1166,-100,201907,114.42925843506792,22.727213052617245,2
1185,1240,1228,1634,2397,2854,2553,2934,2481,1514,-100,201908,114.42925843506792,22.727213052617245,2
1293,1370,1518,1753,2191,2574,2182,2617,2813,1862,30000,201909,114.42925843506792,22.727213052617245,3
1456,1491,1476,1838,2533,2916,2628,3106,3052,1882,150000,201910,114.42925843506792,22.727213052617245,3
1533,1547,1507,1948,2671,2973,3011,3197,2972,1857,400000,201911,114.42925843506792,22.727213052617245,3
1188,1253,1164,1598,2332,2600,2744,2869,2585,1639,30000,201912,114.42925843506792,22.727213052617245,3
1134,1127,1066,1550,2354,2631,2606,2838,2414,1501,150000,202001,114.42925843506792,22.727213052617245,3
1385,1320,1208,1693,2428,2823,2661,3026,2657,1595,250000,202002,114.42925843506792,22.727213052617245,3
