B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
961,932,628,1111,2080,2520,2520,2726,1497,687,30000,201609,114.4295478092122,22.727213052617245,2
1067,1000,672,1086,2157,2668,2586,2854,1589,703,200000,201610,114.4295478092122,22.727213052617245,2
1225,1100,813,1062,1839,2124,2294,2318,1238,577,160000,201611,114.4295478092122,22.727213052617245,2
1107,990,658,1083,2003,2284,2253,2581,1254,549,190000,201612,114.4295478092122,22.727213052617245,2
1086,1030,685,1141,2289,2717,2460,2925,1395,698,180000,201701,114.4295478092122,22.727213052617245,2
1386,1221,968,1379,2548,2814,2434,3061,1593,840,290000,201702,114.4295478092122,22.727213052617245,2
1279,1167,919,1425,2629,2899,2657,3181,1799,969,-100,201703,114.4295478092122,22.727213052617245,2
1172,1113,871,1471,2710,2985,2880,3301,2005,1099,100000,201704,114.4295478092122,22.727213052617245,2
2240,2210,2177,2253,3330,3904,3523,4212,3174,1951,740000,201705,114.4295478092122,22.727213052617245,2
1619,1516,1372,1461,2123,2486,2302,2630,1809,1097,-100,201706,114.4295478092122,22.727213052617245,2
999,823,568,669,916,1069,1082,1048,444,243,180000,201707,114.4295478092122,22.727213052617245,2
1053,1013,703,1190,2184,2567,2903,2647,1162,563,130000,201708,114.4295478092122,22.727213052617245,2
1054,1011,695,1170,2076,2570,2654,2759,1444,646,80000,201709,114.4295478092122,22.727213052617245,2
1233,1105,893,1154,1701,2053,1913,2180,956,423,260000,201710,114.4295478092122,22.727213052617245,2
1162,1061,842,1266,1768,2019,1950,2173,1782,1017,80000,201711,114.4295478092122,22.727213052617245,2
1306,1145,884,1278,2131,2552,2405,2582,1368,720,230000,201712,114.4295478092122,22.727213052617245,2
1125,1046,824,1302,2285,2513,2351,2703,1485,781,230000,201801,114.4295478092122,22.727213052617245,2
1451,1334,1118,1515,2514,2866,2558,3165,1931,1093,530000,201802,114.4295478092122,22.727213052617245,2
1052,1008,801,1298,2463,2765,2623,3027,1724,985,110000,201803,114.4295478092122,22.727213052617245,2
1755,1642,1537,1779,2475,2854,2671,3142,2505,1571,680000,201804,114.4295478092122,22.727213052617245,2
842,623,390,398,688,851,769,820,309,141,110000,201805,114.4295478092122,22.727213052617245,2
1136,1077,760,1126,2421,3014,3374,3263,1532,714,170000,201806,114.4295478092122,22.727213052617245,2
1060,1032,685,1064,2656,3439,3681,3793,1756,792,230000,201807,114.4295478092122,22.727213052617245,2
1203,1313,1278,1767,3035,3588,3744,3935,2447,1509,260000,201808,114.4295478092122,22.727213052617245,2
1118,983,759,1107,1857,2328,2580,2493,1366,644,110000,201809,114.4295478092122,22.727213052617245,2
1011,934,720,1140,2068,2399,2421,2708,1831,981,160000,201810,114.4295478092122,22.727213052617245,2
1195,1013,743,1276,2282,2647,2464,2906,1889,953,180000,201811,114.4295478092122,22.727213052617245,2
929,763,538,872,1827,2165,2089,2447,1281,570,60000,201812,114.4295478092122,22.727213052617245,2
1345,1145,912,1335,2382,2685,2459,2958,1729,924,320000,201901,114.4295478092122,22.727213052617245,2
1458,1266,1026,1380,2326,2647,2464,2911,1818,941,-100,201902,114.4295478092122,22.727213052617245,2
1571,1388,1140,1426,2271,2609,2469,2864,1907,959,530000,201903,114.4295478092122,22.727213052617245,2
1481,1291,979,1114,1813,2069,1780,2101,847,369,730000,201904,114.4295478092122,22.727213052617245,2
1177,1138,782,1408,2880,3628,3468,3857,2179,993,210000,201905,114.4295478092122,22.727213052617245,2
977,970,599,1091,2756,3378,3287,3602,1603,661,80000,201906,114.4295478092122,22.727213052617245,2
1046,1035,788,1147,2440,2891,2912,3124,1781,908,-100,201907,114.4295478092122,22.727213052617245,2
1115,1100,977,1203,2125,2404,2538,2646,1959,1155,-100,201908,114.4295478092122,22.727213052617245,2
1185,1166,1166,1259,1810,1918,2164,2168,2137,1402,30000,201909,114.4295478092122,22.727213052617245,3
1316,1206,1033,1346,1880,2104,2112,2364,2300,1252,190000,201910,114.4295478092122,22.727213052617245,3
1411,1363,1165,1561,2271,2543,2665,2837,2558,1506,320000,201911,114.4295478092122,22.727213052617245,3
1082,1081,845,1252,2104,2367,2511,2469,2208,1287,40000,201912,114.4295478092122,22.727213052617245,3
1050,1039,816,1332,2512,2759,2778,3062,2069,1133,140000,202001,114.4295478092122,22.727213052617245,3
1328,1248,972,1439,2452,2869,2821,3244,2190,1157,290000,202002,114.4295478092122,22.727213052617245,3
1220,1219,1056,1477,2121,2378,2357,2597,2536,1634,70000,202003,114.4295478092122,22.727213052617245,3
1073,1186,884,1716,2741,3079,2895,3237,2637,1629,70000,202004,114.4295478092122,22.727213052617245,3
1484,1495,1411,1770,2523,2957,2602,3179,2908,1867,260000,202005,114.4295478092122,22.727213052617245,3
878,691,496,511,661,726,728,763,480,307,50000,202006,114.4295478092122,22.727213052617245,3
