B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1273,1399,1941,2153,2605,2878,2252,2863,4043,2480,60000,201609,114.25991865850948,22.62321446988777,4
1365,1476,2139,2435,2746,3000,2517,3001,4220,2571,100000,201610,114.25991865850948,22.62321446988777,4
1390,1450,1981,2320,2636,2877,2399,2809,4163,2686,80000,201611,114.25991865850948,22.62321446988777,4
1489,1569,2087,2376,2669,2839,2394,2864,4118,2728,70000,201612,114.25991865850948,22.62321446988777,4
1489,1681,2307,2633,2895,3120,2539,3068,4388,2859,100000,201701,114.25991865850948,22.62321446988777,4
1562,1577,2043,2276,2671,2802,2520,2864,4074,2942,80000,201702,114.25991865850948,22.62321446988777,4
1456,1483,1908,2165,2526,2669,2391,2701,3756,2652,-100,201703,114.25991865850948,22.62321446988777,4
1351,1389,1773,2054,2381,2536,2262,2539,3439,2363,50000,201704,114.25991865850948,22.62321446988777,4
1202,1074,1156,1256,1544,1729,1441,1732,1717,910,270000,201705,114.25991865850948,22.62321446988777,4
1472,1275,1304,1345,1563,1741,1585,1688,1662,858,-100,201706,114.25991865850948,22.62321446988777,4
1743,1477,1452,1435,1582,1754,1729,1645,1607,806,300000,201707,114.25991865850948,22.62321446988777,4
1461,1501,1853,2243,2684,2755,2204,2832,3768,2337,140000,201708,114.25991865850948,22.62321446988777,4
1258,1313,1736,1946,2224,2553,2072,2422,3458,2353,20000,201709,114.25991865850948,22.62321446988777,4
1028,813,538,518,525,550,468,506,198,102,30000,201710,114.25991865850948,22.62321446988777,1
940,777,514,476,343,371,311,318,127,91,10000,201711,114.25991865850948,22.62321446988777,1
1073,896,649,959,869,898,454,726,526,281,20000,201712,114.25991865850948,22.62321446988777,1
1063,935,922,1311,1451,1445,898,1412,1558,1052,210000,201801,114.25991865850948,22.62321446988777,1
1076,859,470,408,450,446,388,392,142,71,20000,201802,114.25991865850948,22.62321446988777,1
1200,1169,796,743,751,792,730,775,473,354,90000,201803,114.25991865850948,22.62321446988777,1
1642,1441,1017,974,1168,1258,1093,1172,441,244,470000,201804,114.25991865850948,22.62321446988777,1
1504,1490,962,840,892,961,827,883,363,214,-100,201805,114.25991865850948,22.62321446988777,1
1366,1540,908,706,617,665,561,595,286,184,10000,201806,114.25991865850948,22.62321446988777,1
1201,1117,581,462,480,540,422,453,194,92,20000,201807,114.25991865850948,22.62321446988777,1
1190,1112,595,472,476,521,411,443,178,91,-100,201808,114.25991865850948,22.62321446988777,1
1179,1108,609,482,473,502,400,433,162,90,10000,201809,114.25991865850948,22.62321446988777,1
949,789,374,305,283,279,225,238,103,60,10000,201810,114.25991865850948,22.62321446988777,1
1065,806,409,362,405,413,351,348,122,67,10000,201811,114.25991865850948,22.62321446988777,1
1000,905,414,296,235,239,182,180,57,25,0,201812,114.25991865850948,22.62321446988777,1
1162,993,512,417,388,385,309,330,115,56,0,201901,114.25991865850948,22.62321446988777,1
1125,974,665,618,737,851,550,937,509,438,180000,201902,114.25991865850948,22.62321446988777,1
1476,1322,924,880,1047,1096,961,1011,340,165,170000,201903,114.25991865850948,22.62321446988777,1
1327,1179,760,721,856,898,784,826,317,171,-100,201904,114.25991865850948,22.62321446988777,1
1179,1036,596,562,665,701,607,641,295,177,30000,201905,114.25991865850948,22.62321446988777,1
2113,2170,1862,1589,1698,1791,1862,1729,1486,1059,130000,201906,114.25991865850948,22.62321446988777,1
1382,1297,733,607,613,698,572,627,298,189,30000,201907,114.25991865850948,22.62321446988777,1
1281,1063,720,655,835,958,777,886,301,166,250000,201908,114.25991865850948,22.62321446988777,1
1143,1109,686,596,583,614,537,557,375,285,10000,201909,114.25991865850948,22.62321446988777,1
1116,935,492,423,463,478,390,425,140,70,20000,201910,114.25991865850948,22.62321446988777,1
1178,1002,554,507,553,585,494,513,181,92,60000,201911,114.25991865850948,22.62321446988777,1
985,920,413,325,286,281,229,237,77,47,0,201912,114.25991865850948,22.62321446988777,1
1087,1151,598,449,328,320,286,259,98,60,10000,202001,114.25991865850948,22.62321446988777,1
1283,1274,813,686,629,664,555,571,154,79,20000,202002,114.25991865850948,22.62321446988777,1
1319,1355,946,808,798,837,720,764,334,225,20000,202003,114.25991865850948,22.62321446988777,1
1207,1215,659,542,528,558,487,499,218,124,30000,202004,114.25991865850948,22.62321446988777,1
1500,1535,1081,816,909,974,934,983,585,399,70000,202005,114.25991865850948,22.62321446988777,1
1442,1797,1054,704,397,446,333,344,145,74,0,202006,114.25991865850948,22.62321446988777,1
1424,1571,880,686,600,645,559,584,343,231,20000,202007,114.25991865850948,22.62321446988777,1
1496,1511,1078,919,840,930,735,811,262,137,70000,202008,114.25991865850948,22.62321446988777,1
1731,1734,1308,1126,1210,1328,1114,1233,375,161,130000,202009,114.25991865850948,22.62321446988777,1
1185,1344,712,508,361,388,315,317,98,50,0,202010,114.25991865850948,22.62321446988777,1
1176,1298,634,456,285,290,231,217,76,37,0,202011,114.25991865850948,22.62321446988777,1
1259,1298,654,496,417,415,348,342,120,59,10000,202012,114.25991865850948,22.62321446988777,1
1293,1414,779,581,394,377,311,291,87,43,0,202101,114.25991865850948,22.62321446988777,1
1218,1379,851,623,453,436,373,347,109,60,0,202102,114.25991865850948,22.62321446988777,1
1400,1368,922,829,864,898,772,806,224,98,70000,202103,114.25991865850948,22.62321446988777,1
1265,1361,700,556,519,530,443,466,180,100,10000,202104,114.25991865850948,22.62321446988777,1
1467,1673,893,658,482,513,414,446,235,168,10000,202105,114.25991865850948,22.62321446988777,1
1338,1287,1051,989,1280,1548,1196,1610,1018,633,370000,202106,114.25991865850948,22.62321446988777,1
1280,1593,830,556,339,365,276,288,110,65,0,202107,114.25991865850948,22.62321446988777,1
2071,1753,1317,1353,1643,1843,2022,1806,1377,812,470000,202108,114.25991865850948,22.62321446988777,1
1651,1580,1018,845,945,1059,880,956,320,154,150000,202109,114.25991865850948,22.62321446988777,1
1092,1094,513,413,371,383,324,352,168,104,0,202110,114.25991865850948,22.62321446988777,1
1104,1118,554,400,335,348,291,288,115,81,0,202111,114.25991865850948,22.62321446988777,1
977,874,417,331,298,314,250,248,97,55,0,202112,114.25991865850948,22.62321446988777,1
