B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1290,1431,2007,1892,2013,2213,2404,2118,2926,1695,130000,201609,114.25978839892215,22.62332473592636,4
1326,1468,2011,1550,1707,1831,2375,1890,2460,1434,160000,201610,114.25978839892215,22.62332473592636,4
1413,1514,2005,1737,1842,2034,2472,2028,2751,1679,140000,201611,114.25978839892215,22.62332473592636,4
1463,1524,2061,1756,1828,2082,2444,2020,2621,1702,160000,201612,114.25978839892215,22.62332473592636,4
1456,1601,2126,1620,1883,1891,2377,2006,2614,1689,70000,201701,114.25978839892215,22.62332473592636,4
1462,1502,1825,1587,1857,1926,2384,1894,2532,1661,120000,201702,114.25978839892215,22.62332473592636,4
1381,1420,1744,1475,1743,1789,2267,1735,2230,1465,-100,201703,114.25978839892215,22.62332473592636,4
1301,1338,1663,1364,1629,1652,2151,1576,1928,1270,190000,201704,114.25978839892215,22.62332473592636,4
1182,1003,973,1065,1447,1571,1399,1545,1360,666,280000,201705,114.25978839892215,22.62332473592636,4
1494,1213,1166,1148,1335,1422,1428,1390,1240,643,-100,201706,114.25978839892215,22.62332473592636,4
1807,1424,1360,1232,1224,1273,1458,1235,1121,621,240000,201707,114.25978839892215,22.62332473592636,4
1623,1622,1617,1503,1659,1685,1639,1766,1863,1214,170000,201708,114.25978839892215,22.62332473592636,4
1112,1097,1266,906,992,1094,1377,1156,1402,832,40000,201709,114.25978839892215,22.62332473592636,4
1036,780,501,443,504,544,454,487,185,99,20000,201710,114.25978839892215,22.62332473592636,1
922,718,440,366,352,370,316,333,144,80,10000,201711,114.25978839892215,22.62332473592636,1
1059,828,523,455,442,444,432,402,216,185,50000,201712,114.25978839892215,22.62332473592636,1
1011,796,500,540,567,517,516,462,458,274,30000,201801,114.25978839892215,22.62332473592636,1
1068,850,471,417,451,462,394,395,149,83,20000,201802,114.25978839892215,22.62332473592636,1
1427,1386,898,759,718,749,692,646,311,195,70000,201803,114.25978839892215,22.62332473592636,1
1644,1445,1015,987,1180,1273,1090,1178,446,251,480000,201804,114.25978839892215,22.62332473592636,1
1503,1490,962,847,896,965,820,886,363,211,-100,201805,114.25978839892215,22.62332473592636,1
1363,1535,910,707,613,658,550,595,281,172,10000,201806,114.25978839892215,22.62332473592636,1
1117,920,503,425,478,527,414,442,191,88,20000,201807,114.25978839892215,22.62332473592636,1
1151,1015,546,449,470,511,403,428,174,82,-100,201808,114.25978839892215,22.62332473592636,1
1185,1110,589,473,463,495,393,414,157,76,10000,201809,114.25978839892215,22.62332473592636,1
948,777,373,298,281,282,242,236,99,57,20000,201810,114.25978839892215,22.62332473592636,1
1067,800,400,369,400,414,337,343,118,62,10000,201811,114.25978839892215,22.62332473592636,1
992,911,410,295,239,231,183,180,52,27,0,201812,114.25978839892215,22.62332473592636,1
1163,982,509,424,392,383,309,328,119,71,0,201901,114.25978839892215,22.62332473592636,1
1128,995,655,663,801,915,537,992,588,471,120000,201902,114.25978839892215,22.62332473592636,1
1471,1322,920,883,1055,1091,961,1001,335,168,170000,201903,114.25978839892215,22.62332473592636,1
1327,1181,758,724,863,897,779,821,312,170,-100,201904,114.25978839892215,22.62332473592636,1
1184,1040,597,566,672,704,597,641,290,173,30000,201905,114.25978839892215,22.62332473592636,1
1890,1860,1492,1501,1629,1642,1545,1666,1340,974,170000,201906,114.25978839892215,22.62332473592636,1
1384,1300,737,616,627,728,578,639,313,198,50000,201907,114.25978839892215,22.62332473592636,1
1261,1070,728,667,858,990,785,919,320,168,240000,201908,114.25978839892215,22.62332473592636,1
1163,1108,678,588,570,607,533,561,381,279,10000,201909,114.25978839892215,22.62332473592636,1
1128,932,501,419,466,492,402,436,144,71,30000,201910,114.25978839892215,22.62332473592636,1
1195,995,550,507,560,587,495,514,177,92,60000,201911,114.25978839892215,22.62332473592636,1
995,922,409,325,282,281,236,238,76,41,0,201912,114.25978839892215,22.62332473592636,1
1070,1132,599,462,333,331,289,269,99,55,10000,202001,114.25978839892215,22.62332473592636,1
1282,1290,820,680,626,663,555,571,154,74,20000,202002,114.25978839892215,22.62332473592636,1
1303,1364,932,804,792,834,723,763,337,227,20000,202003,114.25978839892215,22.62332473592636,1
1369,1324,888,813,913,956,830,862,301,156,30000,202004,114.25978839892215,22.62332473592636,1
1315,1312,825,796,866,890,716,877,529,394,30000,202005,114.25978839892215,22.62332473592636,1
1444,1815,1050,696,394,443,330,333,142,75,0,202006,114.25978839892215,22.62332473592636,1
1484,1707,1004,702,599,648,582,573,346,230,20000,202007,114.25978839892215,22.62332473592636,1
1545,1639,1202,961,848,949,794,840,267,140,60000,202008,114.25978839892215,22.62332473592636,1
1739,1749,1303,1127,1210,1334,1121,1235,368,162,120000,202009,114.25978839892215,22.62332473592636,1
1195,1337,714,512,371,395,319,315,97,54,0,202010,114.25978839892215,22.62332473592636,1
1193,1303,628,454,284,291,231,228,71,38,0,202011,114.25978839892215,22.62332473592636,1
1259,1316,648,495,407,413,356,350,123,67,10000,202012,114.25978839892215,22.62332473592636,1
1295,1414,790,576,394,386,310,299,87,51,0,202101,114.25978839892215,22.62332473592636,1
1220,1374,846,625,457,445,373,350,108,56,0,202102,114.25978839892215,22.62332473592636,1
1381,1366,922,832,875,898,772,804,223,104,70000,202103,114.25978839892215,22.62332473592636,1
1253,1354,692,553,516,519,446,476,178,101,10000,202104,114.25978839892215,22.62332473592636,1
1465,1684,932,658,478,522,415,445,243,168,10000,202105,114.25978839892215,22.62332473592636,1
1280,1106,774,871,1137,1470,950,1558,896,584,330000,202106,114.25978839892215,22.62332473592636,1
1290,1587,822,549,332,363,282,293,115,68,0,202107,114.25978839892215,22.62332473592636,1
1907,1583,1225,949,1124,1255,1718,1226,799,460,230000,202108,114.25978839892215,22.62332473592636,1
1628,1566,1003,840,947,1056,877,981,312,138,160000,202109,114.25978839892215,22.62332473592636,1
1119,1108,513,392,352,393,330,330,160,89,0,202110,114.25978839892215,22.62332473592636,1
1107,1098,537,396,327,331,270,281,107,72,0,202111,114.25978839892215,22.62332473592636,1
976,863,410,327,295,309,248,244,80,53,0,202112,114.25978839892215,22.62332473592636,1
