B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
906,876,482,868,2496,3091,3287,3625,1528,553,10000,201609,114.44434765388696,22.83360369378748,2
1170,1106,669,1166,3170,3884,3888,4339,1868,719,260000,201610,114.44434765388696,22.83360369378748,2
1183,1071,718,980,2336,2950,3125,3356,1462,556,140000,201611,114.44434765388696,22.83360369378748,2
1082,949,595,976,2426,2929,3222,3279,1527,593,250000,201612,114.44434765388696,22.83360369378748,2
1059,908,532,932,2170,2834,2970,2989,1529,611,150000,201701,114.44434765388696,22.83360369378748,2
1307,1149,817,1157,2362,2685,3000,2998,1583,690,270000,201702,114.44434765388696,22.83360369378748,2
1179,1077,727,1142,2456,2847,3143,3124,1680,749,-100,201703,114.44434765388696,22.83360369378748,2
1051,1006,638,1127,2550,3010,3287,3251,1777,809,70000,201704,114.44434765388696,22.83360369378748,2
2365,2278,2137,2279,3185,3662,3331,3883,2957,1993,760000,201705,114.44434765388696,22.83360369378748,2
1958,1891,1668,1892,3013,3536,3320,3827,2552,1577,-100,201706,114.44434765388696,22.83360369378748,2
1551,1504,1200,1505,2841,3411,3310,3771,2148,1161,-100,201707,114.44434765388696,22.83360369378748,2
1144,1117,732,1118,2669,3286,3300,3716,1744,745,140000,201708,114.44434765388696,22.83360369378748,2
953,869,525,827,2221,2843,2998,3217,1364,491,60000,201709,114.44434765388696,22.83360369378748,2
1128,1030,654,1039,2557,3196,3333,3621,1450,557,230000,201710,114.44434765388696,22.83360369378748,2
1016,903,553,977,2473,3044,3187,3423,1408,556,190000,201711,114.44434765388696,22.83360369378748,2
1215,1091,726,1162,2615,3111,3567,3391,1477,638,170000,201712,114.44434765388696,22.83360369378748,2
1068,989,623,1033,2296,2911,3376,3199,1431,656,210000,201801,114.44434765388696,22.83360369378748,2
1384,1282,944,1300,2468,2983,3163,3350,1726,735,390000,201802,114.44434765388696,22.83360369378748,2
1019,985,688,1029,2154,2584,2921,2793,1429,699,90000,201803,114.44434765388696,22.83360369378748,2
1675,1519,1260,1517,2453,2942,2963,3301,1933,890,670000,201804,114.44434765388696,22.83360369378748,2
1190,1191,859,1303,2781,3527,3457,4025,2171,916,190000,201805,114.44434765388696,22.83360369378748,2
1114,1087,765,1191,2472,3239,3206,3502,1917,856,70000,201806,114.44434765388696,22.83360369378748,2
1025,958,605,891,2120,2693,2873,2932,1292,515,80000,201807,114.44434765388696,22.83360369378748,2
891,885,509,839,2383,2922,3024,3211,1500,570,20000,201808,114.44434765388696,22.83360369378748,2
1015,932,622,998,2295,2967,3076,3463,1787,761,60000,201809,114.44434765388696,22.83360369378748,2
934,848,543,1005,2367,2780,2782,3172,1514,651,110000,201810,114.44434765388696,22.83360369378748,2
1193,1098,752,1137,2666,3110,3303,3382,1610,665,200000,201811,114.44434765388696,22.83360369378748,2
943,925,548,859,2228,2832,3284,3057,1399,549,60000,201812,114.44434765388696,22.83360369378748,2
1311,1164,874,1165,2147,2405,2592,2777,1540,691,320000,201901,114.44434765388696,22.83360369378748,2
1307,1238,1084,1261,2222,2622,2717,2886,1852,929,240000,201902,114.44434765388696,22.83360369378748,2
1513,1315,1068,1302,2119,2521,2462,2771,1676,766,440000,201903,114.44434765388696,22.83360369378748,2
1351,1233,949,1241,2354,2853,2750,3117,1898,851,-100,201904,114.44434765388696,22.83360369378748,2
1189,1152,830,1181,2589,3185,3038,3464,2121,936,160000,201905,114.44434765388696,22.83360369378748,2
955,927,571,927,2525,3010,3101,3416,1710,694,60000,201906,114.44434765388696,22.83360369378748,2
1993,1813,1630,1755,2398,2904,2743,3045,2249,1221,760000,201907,114.44434765388696,22.83360369378748,2
