B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1680,1844,2375,2339,2671,2883,2858,3022,3978,2896,40000,202102,114.44464078044582,22.83360369378748,4
1761,1794,2176,2235,2579,2875,2777,3144,4311,3106,170000,202103,114.44464078044582,22.83360369378748,4
1872,2113,2738,2748,3140,3489,3260,3765,4827,3387,130000,202104,114.44464078044582,22.83360369378748,4
1923,2247,3001,2968,3265,3701,3362,3936,5040,3371,170000,202105,114.44464078044582,22.83360369378748,4
1750,1739,1795,1953,2238,2713,2468,3148,3522,2050,570000,202106,114.44464078044582,22.83360369378748,4
1233,1079,994,905,1052,1201,1077,1160,874,454,310000,202107,114.44464078044582,22.83360369378748,4
1453,1268,1074,1036,1258,1548,1594,1989,2005,1157,-100,202108,114.44464078044582,22.83360369378748,4
1674,1458,1154,1168,1465,1896,2112,2819,3136,1860,490000,202109,114.44464078044582,22.83360369378748,4
1706,1477,1095,1194,1459,1766,2252,2952,3332,2027,140000,202110,114.44464078044582,22.83360369378748,4
1744,1587,1208,1270,1434,1884,2433,3029,3419,2200,250000,202111,114.44464078044582,22.83360369378748,4
1752,1512,1186,1267,1418,1827,2392,2879,3330,2182,610000,202112,114.44464078044582,22.83360369378748,4
