B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
905,882,501,929,2586,3236,3000,3612,1603,590,20000,201609,114.4447384892988,22.833404819324564,2
1037,1002,582,1082,3009,3867,3567,4256,1840,687,300000,201610,114.4447384892988,22.833404819324564,2
1180,1078,714,1047,2561,3176,3045,3541,1550,601,230000,201611,114.4447384892988,22.833404819324564,2
1072,987,608,1037,2579,3207,3052,3535,1683,672,240000,201612,114.4447384892988,22.833404819324564,2
1056,950,574,1015,2437,2977,2907,3374,1660,689,200000,201701,114.4447384892988,22.833404819324564,2
1308,1168,823,1220,2443,2931,2877,3185,1724,786,200000,201702,114.4447384892988,22.833404819324564,2
1186,1077,752,1207,2460,2927,2869,3218,1773,823,-100,201703,114.4447384892988,22.833404819324564,2
1064,987,682,1195,2478,2923,2862,3251,1823,861,70000,201704,114.4447384892988,22.833404819324564,2
2361,2169,2125,2205,3153,3623,3273,3840,2885,1986,790000,201705,114.4447384892988,22.833404819324564,2
1955,1810,1668,1853,2992,3508,3185,3793,2521,1594,-100,201706,114.4447384892988,22.833404819324564,2
1549,1452,1211,1502,2831,3393,3098,3746,2158,1203,-100,201707,114.4447384892988,22.833404819324564,2
1143,1094,755,1151,2670,3278,3011,3699,1795,812,170000,201708,114.4447384892988,22.833404819324564,2
956,882,565,936,2148,2751,2549,3060,1616,624,50000,201709,114.4447384892988,22.833404819324564,2
1157,1097,672,1082,2483,3347,3316,3705,1680,667,280000,201710,114.4447384892988,22.833404819324564,2
1053,1004,595,1092,2630,3336,3385,3729,1625,673,180000,201711,114.4447384892988,22.833404819324564,2
1221,1108,755,1205,2556,3035,3191,3345,1627,733,200000,201712,114.4447384892988,22.833404819324564,2
1064,1036,661,1134,2442,2744,3260,3118,1603,832,180000,201801,114.4447384892988,22.833404819324564,2
1424,1276,990,1364,2411,2829,2833,3159,1879,873,410000,201802,114.4447384892988,22.833404819324564,2
1012,1013,718,1155,2218,2542,2806,2930,1638,838,110000,201803,114.4447384892988,22.833404819324564,2
1701,1527,1305,1535,2359,2887,2692,3199,2047,992,620000,201804,114.4447384892988,22.833404819324564,2
1178,1150,864,1339,2616,3254,3151,3696,2373,1093,180000,201805,114.4447384892988,22.833404819324564,2
1141,1088,789,1187,2438,3001,2895,3340,2009,922,60000,201806,114.4447384892988,22.833404819324564,2
1039,1005,668,1031,2264,2730,2758,3110,1658,713,70000,201807,114.4447384892988,22.833404819324564,2
