B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1327,1398,1396,1833,2555,2937,2627,3121,3146,1988,40000,201609,114.3005339963194,22.57956287369487,4
1407,1456,1445,1841,2507,2827,2599,3028,3186,2051,-100,201610,114.3005339963194,22.57956287369487,4
1487,1515,1495,1850,2460,2717,2571,2935,3226,2114,280000,201611,114.3005339963194,22.57956287369487,4
1522,1528,1590,2102,2497,2780,2394,2909,3684,2480,90000,201612,114.3005339963194,22.57956287369487,4
1585,1673,1908,2411,2661,3002,2417,3206,4032,2627,210000,201701,114.3005339963194,22.57956287369487,4
1734,1743,1966,2278,2539,2754,2393,2859,4251,3081,160000,201702,114.3005339963194,22.57956287369487,4
2067,1855,1802,1833,2026,2210,1939,2356,3373,2535,460000,201703,114.3005339963194,22.57956287369487,4
1655,1737,2062,2388,2651,2788,2503,2901,3826,2829,40000,201704,114.3005339963194,22.57956287369487,4
1704,1678,1854,1849,2051,2306,2108,2406,2530,1424,660000,201705,114.3005339963194,22.57956287369487,4
1681,1761,1970,2095,2457,2745,2478,2892,3025,1740,-100,201706,114.3005339963194,22.57956287369487,4
1658,1844,2086,2341,2863,3185,2848,3379,3521,2056,350000,201707,114.3005339963194,22.57956287369487,4
1561,1743,1801,2155,2949,3390,3187,3757,3730,2263,160000,201708,114.3005339963194,22.57956287369487,4
1656,1878,2287,2251,2488,2812,2577,2960,4048,2955,30000,201709,114.3005339963194,22.57956287369487,4
1981,2238,2893,2768,3054,3357,3250,3504,4784,3564,70000,201710,114.3005339963194,22.57956287369487,4
2143,2525,3306,3155,3414,3720,3582,3867,4917,3735,150000,201711,114.3005339963194,22.57956287369487,4
2105,2455,3094,3184,3400,3691,3578,3845,5282,4287,110000,201712,114.3005339963194,22.57956287369487,4
1969,2284,2911,2955,3065,3207,3348,3338,4333,3459,170000,201801,114.3005339963194,22.57956287369487,4
2005,2298,2847,2861,3113,3388,3146,3585,4888,3691,190000,201802,114.3005339963194,22.57956287369487,4
1842,2197,2778,2914,3083,3277,3135,3373,4433,3565,30000,201803,114.3005339963194,22.57956287369487,4
1969,2037,2425,2452,2645,3044,2826,3172,4671,3679,130000,201804,114.3005339963194,22.57956287369487,4
2315,2755,3426,3423,3621,4035,3688,4195,5516,4262,90000,201805,114.3005339963194,22.57956287369487,4
1885,2103,2498,2424,2609,2872,2775,3025,4034,3116,150000,201806,114.3005339963194,22.57956287369487,4
1948,2175,2539,2602,2929,3312,3040,3469,4381,3261,110000,201807,114.3005339963194,22.57956287369487,4
1920,2213,2585,2705,3180,3535,3179,3758,4360,3070,150000,201808,114.3005339963194,22.57956287369487,4
1766,1903,2146,2266,2678,3108,2848,3363,4027,2886,110000,201809,114.3005339963194,22.57956287369487,4
1620,1706,1874,2290,2783,3114,3053,3371,3630,2738,240000,201810,114.3005339963194,22.57956287369487,4
1719,1741,1911,2137,2602,2864,2681,3123,3696,2673,430000,201811,114.3005339963194,22.57956287369487,4
1433,1469,1626,1836,2171,2368,2213,2584,3210,2249,30000,201812,114.3005339963194,22.57956287369487,4
1686,1637,1739,1944,2239,2450,2324,2624,3517,2670,350000,201901,114.3005339963194,22.57956287369487,4
1787,1749,1839,1886,2105,2311,2124,2465,2847,2116,190000,201902,114.3005339963194,22.57956287369487,3
1640,1477,1353,1487,1753,1945,1848,2090,2779,2018,310000,201903,114.3005339963194,22.57956287369487,3
1766,1797,1994,2096,2480,2758,2525,3011,3741,2600,180000,201904,114.3005339963194,22.57956287369487,3
1768,1938,2299,2163,2605,2875,2738,3106,3715,2747,40000,201905,114.3005339963194,22.57956287369487,3
