B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1321,1445,1429,1622,2146,2394,2510,2615,2793,1698,40000,201609,114.2995451843134,22.57922574717456,4
1498,1660,1865,2079,2464,2716,2598,2852,3295,2129,-100,201610,114.2995451843134,22.57922574717456,4
1675,1875,2302,2536,2783,3038,2686,3090,3798,2560,230000,201611,114.2995451843134,22.57922574717456,4
1981,2361,3142,3125,3414,3676,3347,3827,4681,3373,60000,201612,114.2995451843134,22.57922574717456,4
1790,2078,2643,2814,3124,3449,2939,3642,4837,3301,170000,201701,114.2995451843134,22.57922574717456,4
1908,2068,2509,2750,3014,3298,3005,3417,5039,3726,240000,201702,114.2995451843134,22.57922574717456,4
2077,1933,1953,1926,2143,2343,2161,2505,3902,2950,170000,201703,114.2995451843134,22.57922574717456,4
1728,2018,2468,2596,2888,3055,2949,3108,4151,2977,30000,201704,114.2995451843134,22.57922574717456,4
1813,1939,2235,2053,1785,1998,1768,1711,1047,644,40000,201705,114.2995451843134,22.57922574717456,4
1616,1819,2104,1956,1479,1718,1442,1398,957,582,-100,201706,114.2995451843134,22.57922574717456,4
1419,1700,1974,1860,1173,1438,1116,1086,867,520,30000,201707,114.2995451843134,22.57922574717456,4
1897,2252,2974,2917,3248,3640,3292,3935,5454,3940,90000,201708,114.2995451843134,22.57922574717456,4
1605,1791,2180,2206,2402,2787,2450,2781,3661,2589,80000,201709,114.2995451843134,22.57922574717456,4
1479,1518,1750,1780,1807,1981,1706,1958,2144,1225,470000,201710,114.2995451843134,22.57922574717456,4
1540,1624,1970,2027,2125,2387,2123,2463,3079,1918,260000,201711,114.2995451843134,22.57922574717456,4
1921,2109,2635,2819,3000,3226,2973,3348,4743,3690,110000,201712,114.2995451843134,22.57922574717456,4
1635,1850,2421,2502,2677,2848,2769,2920,3721,2616,140000,201801,114.2995451843134,22.57922574717456,4
1765,1937,2498,2550,2784,3019,2737,3135,4340,2869,180000,201802,114.2995451843134,22.57922574717456,4
1550,1779,2356,2687,2877,3033,2736,3101,4268,3076,20000,201803,114.2995451843134,22.57922574717456,4
1939,2034,2521,2554,2784,3160,2970,3419,5103,3743,190000,201804,114.2995451843134,22.57922574717456,4
1724,2074,2834,3270,3333,3840,3124,3993,5091,3414,170000,201805,114.2995451843134,22.57922574717456,4
1575,1786,2265,2396,2585,2862,2537,2989,3696,2490,220000,201806,114.2995451843134,22.57922574717456,4
