B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1371,1576,1739,1920,2445,2720,2488,2908,3192,2012,30000,201609,114.2998747883154,22.57855149413394,4
1313,1395,1478,1649,1985,2199,2037,2325,2276,1379,-100,201610,114.2998747883154,22.57855149413394,4
1256,1215,1217,1378,1526,1679,1587,1742,1361,747,200000,201611,114.2998747883154,22.57855149413394,4
1986,2517,3263,3164,3484,3821,3476,3981,5134,3569,30000,201612,114.2998747883154,22.57855149413394,4
1791,2166,2822,2887,3162,3585,3151,3735,4693,3106,160000,201701,114.2998747883154,22.57855149413394,4
1824,1948,2347,2671,2936,3215,2761,3313,4989,3669,160000,201702,114.2998747883154,22.57855149413394,4
2085,1878,1874,1916,2084,2292,1967,2395,3778,2972,170000,201703,114.2998747883154,22.57855149413394,4
1785,1963,2444,2620,2810,3025,2788,3066,4061,2953,20000,201704,114.2998747883154,22.57855149413394,4
1695,1699,1911,1925,2054,2275,2034,2278,2117,1182,160000,201705,114.2998747883154,22.57855149413394,4
1734,1860,2086,2143,2178,2487,2226,2380,1755,969,-100,201706,114.2998747883154,22.57855149413394,4
1773,2022,2262,2361,2303,2700,2419,2483,1393,756,100000,201707,114.2998747883154,22.57855149413394,4
1841,2139,2782,2745,3060,3444,3062,3671,5208,3738,130000,201708,114.2998747883154,22.57855149413394,4
1521,1675,2005,2039,2238,2482,2251,2569,3249,2153,80000,201709,114.2998747883154,22.57855149413394,4
1879,2112,2574,2341,2435,2824,2808,2923,3825,2725,150000,201710,114.2998747883154,22.57855149413394,4
1986,2276,2773,2587,2827,3065,2998,3161,4101,2950,320000,201711,114.2998747883154,22.57855149413394,4
2028,2347,3026,3113,3371,3545,3422,3719,5210,4162,40000,201712,114.2998747883154,22.57855149413394,4
1676,1891,2364,2367,2481,2532,2746,2626,3045,2131,130000,201801,114.2998747883154,22.57855149413394,4
1962,2314,2931,2904,3158,3467,3366,3602,5037,3778,250000,201802,114.2998747883154,22.57855149413394,4
1760,2131,2717,2781,2919,3124,3066,3222,4291,3300,10000,201803,114.2998747883154,22.57855149413394,4
1860,1938,2346,2425,2696,3049,2735,3294,4969,3905,190000,201804,114.2998747883154,22.57855149413394,4
2297,2789,3607,3539,3750,4187,3825,4329,5464,3996,60000,201805,114.2998747883154,22.57855149413394,4
1842,2046,2425,2409,2597,2877,2693,2983,3772,2824,130000,201806,114.2998747883154,22.57855149413394,4
1957,2198,2629,2614,2844,3298,3032,3408,4243,3071,110000,201807,114.2998747883154,22.57855149413394,4
1964,2299,2788,2683,3103,3482,3192,3618,4313,2881,190000,201808,114.2998747883154,22.57855149413394,4
1562,1748,1912,2213,2503,2913,2660,3086,3337,2282,50000,201809,114.2998747883154,22.57855149413394,4
1601,1775,1927,2672,3094,3343,2927,3385,4044,3217,90000,201810,114.2998747883154,22.57855149413394,4
1821,1888,2076,2489,2839,3144,2809,3360,4019,2973,290000,201811,114.2998747883154,22.57855149413394,4
1523,1661,1857,1954,2323,2556,2430,2795,3348,2276,40000,201812,114.2998747883154,22.57855149413394,4
1690,1661,1821,2170,2391,2683,2354,2834,3726,2826,210000,201901,114.2998747883154,22.57855149413394,4
1746,1747,1894,1978,2232,2473,2216,2605,3192,2298,130000,201902,114.2998747883154,22.57855149413394,3
1656,1500,1416,1510,1743,1921,1790,2008,2596,1824,390000,201903,114.2998747883154,22.57855149413394,3
1847,1968,2361,2341,2676,3006,2828,3272,3952,2680,310000,201904,114.2998747883154,22.57855149413394,3
1777,1968,2364,2337,2619,2907,2849,3035,3708,2522,40000,201905,114.2998747883154,22.57855149413394,3
1465,1611,1853,1873,2143,2402,2196,2440,2458,1534,170000,201906,114.2998747883154,22.57855149413394,3
1955,2236,2651,2385,2785,3101,3037,3224,3790,2706,170000,201907,114.2998747883154,22.57855149413394,3
1903,2034,2288,2187,2434,2751,2702,2882,3469,2526,190000,201908,114.2998747883154,22.57855149413394,3
1769,2182,2552,2636,2926,3257,3204,3393,3802,2716,20000,201909,114.2998747883154,22.57855149413394,3
1845,2004,2284,2331,2642,3010,2869,3192,3623,2651,140000,201910,114.2998747883154,22.57855149413394,3
1911,2070,2319,2408,2806,3069,2943,3313,4225,3224,350000,201911,114.2998747883154,22.57855149413394,3
1797,2051,2686,2737,3030,3333,3130,3500,4375,3400,40000,201912,114.2998747883154,22.57855149413394,3
1831,2083,2520,2505,2727,2824,3071,2948,3701,2787,20000,202001,114.2998747883154,22.57855149413394,3
1754,1812,2140,2101,2278,2596,2634,2718,3528,2635,90000,202002,114.2998747883154,22.57855149413394,3
1699,1713,1865,1823,2119,2388,2241,2547,3553,2811,110000,202003,114.2998747883154,22.57855149413394,3
1715,2041,2392,2470,2857,3199,3051,3320,3885,2932,30000,202004,114.2998747883154,22.57855149413394,3
1748,1991,2502,2409,2697,3048,2936,3264,3898,2839,70000,202005,114.2998747883154,22.57855149413394,3
1756,2096,2484,2191,2725,3214,3089,3318,3528,2290,50000,202006,114.2998747883154,22.57855149413394,3
1748,2075,2585,2372,2717,3135,3002,3395,3857,2594,70000,202007,114.2998747883154,22.57855149413394,3
1957,2149,2425,2211,2731,3211,3206,3356,3323,2219,110000,202008,114.2998747883154,22.57855149413394,3
1829,1926,2028,1916,2532,2927,2788,3304,3635,2458,370000,202009,114.2998747883154,22.57855149413394,3
1467,1500,1537,1758,2261,2624,2542,2916,2907,2086,30000,202010,114.2998747883154,22.57855149413394,3
1761,1955,2263,2197,2733,3091,3098,3207,3544,2524,40000,202011,114.2998747883154,22.57855149413394,3
1689,1797,2062,2037,2289,2517,2688,2784,3176,2419,30000,202012,114.2998747883154,22.57855149413394,3
