B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1379,1335,1144,1111,997,1060,832,1074,772,616,20000,201609,114.55850616080696,22.72724914929189,1
1071,887,561,509,421,432,359,358,141,79,10000,201610,114.55850616080696,22.72724914929189,1
1366,1205,887,823,709,730,611,617,263,172,50000,201611,114.55850616080696,22.72724914929189,1
1150,961,635,616,512,523,436,443,208,118,10000,201612,114.55850616080696,22.72724914929189,1
1163,973,627,529,415,428,339,360,164,110,0,201701,114.55850616080696,22.72724914929189,1
1433,1228,885,795,733,711,624,639,242,138,60000,201702,114.55850616080696,22.72724914929189,1
2496,2468,2616,2570,2723,2904,2372,2950,2622,1910,780000,201703,114.55850616080696,22.72724914929189,1
1210,1056,696,633,517,509,451,436,214,148,30000,201704,114.55850616080696,22.72724914929189,1
2227,2050,1928,1897,2051,2266,1806,2435,1980,1608,590000,201705,114.55850616080696,22.72724914929189,1
2372,2118,1746,1622,1625,1651,2082,1592,1511,765,650000,201706,114.55850616080696,22.72724914929189,1
1193,1150,772,697,436,453,353,359,167,122,10000,201707,114.55850616080696,22.72724914929189,1
1302,1053,780,770,740,758,610,660,248,138,70000,201708,114.55850616080696,22.72724914929189,1
1107,999,767,785,727,783,566,722,416,315,60000,201709,114.55850616080696,22.72724914929189,1
1285,1107,799,714,637,669,564,573,236,139,70000,201710,114.55850616080696,22.72724914929189,1
1045,872,553,553,428,429,362,342,151,91,10000,201711,114.55850616080696,22.72724914929189,1
1382,1140,796,717,664,645,558,548,224,133,40000,201712,114.55850616080696,22.72724914929189,1
1235,1070,771,668,509,505,457,434,241,178,50000,201801,114.55850616080696,22.72724914929189,1
1540,1412,1089,1019,788,814,677,699,310,176,70000,201802,114.55850616080696,22.72724914929189,1
1209,1071,745,745,602,603,509,509,222,132,20000,201803,114.55850616080696,22.72724914929189,1
1719,1571,1324,1221,1116,1179,1022,1075,527,322,60000,201804,114.55850616080696,22.72724914929189,1
1202,1116,711,583,434,446,381,375,225,176,0,201805,114.55850616080696,22.72724914929189,1
1315,1265,1014,845,634,682,584,564,271,181,10000,201806,114.55850616080696,22.72724914929189,1
1169,1059,700,730,580,634,494,515,191,108,20000,201807,114.55850616080696,22.72724914929189,1
2165,2229,2233,2255,2237,2425,2108,2484,2175,1644,60000,201808,114.55850616080696,22.72724914929189,1
1339,1351,1145,922,601,636,511,483,185,119,10000,201809,114.55850616080696,22.72724914929189,1
1037,946,622,596,406,404,349,317,183,133,40000,201810,114.55850616080696,22.72724914929189,1
1319,1141,817,719,535,542,467,441,168,106,10000,201811,114.55850616080696,22.72724914929189,1
1234,1119,882,755,492,522,416,396,114,79,10000,201812,114.55850616080696,22.72724914929189,1
1369,1201,867,832,688,680,589,561,221,139,70000,201901,114.55850616080696,22.72724914929189,1
1255,1185,884,758,525,543,437,441,193,112,10000,201902,114.55850616080696,22.72724914929189,1
1600,1383,1096,1021,1013,1039,889,922,348,185,60000,201903,114.55850616080696,22.72724914929189,1
1466,1301,1004,912,867,882,751,778,348,210,-100,201904,114.55850616080696,22.72724914929189,1
1332,1220,912,804,722,725,614,635,348,236,70000,201905,114.55850616080696,22.72724914929189,1
2183,2064,1928,1537,1162,1257,1606,1025,922,557,110000,201906,114.55850616080696,22.72724914929189,1
1125,985,669,615,490,530,425,432,221,130,30000,201907,114.55850616080696,22.72724914929189,1
2155,2160,2153,2055,2234,2550,2297,2616,2414,1719,520000,201908,114.55850616080696,22.72724914929189,1
1250,1224,1013,1077,918,989,772,927,682,558,30000,201909,114.55850616080696,22.72724914929189,1
1328,1192,931,858,673,691,574,575,225,132,20000,201910,114.55850616080696,22.72724914929189,1
1374,1223,942,867,745,740,646,656,287,200,60000,201911,114.55850616080696,22.72724914929189,1
1127,1066,771,711,446,453,369,381,177,114,10000,201912,114.55850616080696,22.72724914929189,1
1224,1155,849,713,492,455,390,374,153,130,20000,202001,114.55850616080696,22.72724914929189,1
1386,1253,927,809,656,641,565,549,217,127,30000,202002,114.55850616080696,22.72724914929189,1
1442,1390,1143,1000,825,858,703,789,451,334,40000,202003,114.55850616080696,22.72724914929189,1
1354,1255,917,821,695,703,620,638,431,339,20000,202004,114.55850616080696,22.72724914929189,1
3184,3547,4157,4089,4203,4721,3885,4896,4822,3744,450000,202005,114.55850616080696,22.72724914929189,1
1129,1077,696,524,356,386,309,299,208,143,0,202006,114.55850616080696,22.72724914929189,1
1443,1387,1090,994,844,912,743,859,587,439,30000,202007,114.55850616080696,22.72724914929189,1
1346,1298,965,798,573,633,530,536,364,282,0,202008,114.55850616080696,22.72724914929189,1
1787,1817,1806,1664,1641,1847,1499,1917,1729,1350,100000,202009,114.55850616080696,22.72724914929189,1
1094,1037,702,651,526,553,440,460,262,162,30000,202010,114.55850616080696,22.72724914929189,1
1168,1081,781,700,440,431,357,344,168,142,20000,202011,114.55850616080696,22.72724914929189,1
1432,1382,1121,983,735,725,619,612,238,154,30000,202012,114.55850616080696,22.72724914929189,1
1432,1334,956,814,537,506,428,390,179,135,50000,202101,114.55850616080696,22.72724914929189,1
1451,1429,1274,1124,747,746,613,572,229,176,20000,202102,114.55850616080696,22.72724914929189,1
1595,1477,1336,1247,1059,1079,884,900,337,208,20000,202103,114.55850616080696,22.72724914929189,1
1432,1330,1012,862,680,687,566,603,335,243,30000,202104,114.55850616080696,22.72724914929189,1
1315,1260,985,801,541,585,479,482,312,221,10000,202105,114.55850616080696,22.72724914929189,1
2488,2581,2511,2248,2081,2234,2043,2218,2031,1490,50000,202106,114.55850616080696,22.72724914929189,1
1159,1123,766,677,480,533,439,436,304,221,10000,202107,114.55850616080696,22.72724914929189,1
4299,5429,5421,4713,4609,5168,4972,5410,5073,3879,610000,202108,114.55850616080696,22.72724914929189,1
1380,1221,917,781,671,702,562,602,278,149,40000,202109,114.55850616080696,22.72724914929189,1
1523,1523,1345,1247,1186,1228,1191,1158,1160,792,30000,202110,114.55850616080696,22.72724914929189,1
1082,1012,684,577,387,406,309,313,146,118,0,202111,114.55850616080696,22.72724914929189,1
1174,1053,653,521,411,416,353,348,180,125,20000,202112,114.55850616080696,22.72724914929189,1
