B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
965,935,669,961,2369,2997,2818,3539,1936,917,50000,201609,114.39537185797032,22.614529096749525,2
1148,1067,835,1156,2394,2923,2675,3412,2280,1127,130000,201610,114.39537185797032,22.614529096749525,2
1136,1014,775,1105,2189,2596,2581,2988,2091,1083,130000,201611,114.39537185797032,22.614529096749525,2
1185,1033,842,1132,2077,2480,2368,2877,2139,1076,150000,201612,114.39537185797032,22.614529096749525,2
1232,1072,1091,1195,1950,2245,2104,2742,2534,1375,140000,201701,114.39537185797032,22.614529096749525,2
1454,1254,1192,1375,1827,2137,1983,2439,2738,1825,240000,201702,114.39537185797032,22.614529096749525,2
1996,1771,1560,1572,1933,2140,1984,2342,2483,1634,640000,201703,114.39537185797032,22.614529096749525,2
1302,1178,1185,1424,2042,2297,2196,2662,3114,2090,90000,201704,114.39537185797032,22.614529096749525,2
1615,1406,1247,1330,1958,2280,2101,2548,2395,1409,460000,201705,114.39537185797032,22.614529096749525,2
1895,1719,1592,1782,2787,3414,3045,3867,3468,1993,760000,201706,114.39537185797032,22.614529096749525,2
854,648,391,413,750,971,819,994,311,108,140000,201707,114.39537185797032,22.614529096749525,2
1083,1050,817,1098,2527,3234,2908,3483,2286,1149,30000,201708,114.39537185797032,22.614529096749525,2
1070,1016,738,1017,2203,2904,2834,3358,2098,1024,70000,201709,114.39537185797032,22.614529096749525,2
1255,1107,824,1160,2290,2810,2851,3322,2189,1042,200000,201710,114.39537185797032,22.614529096749525,2
1149,1040,822,1207,2362,2928,2849,3406,2206,1137,190000,201711,114.39537185797032,22.614529096749525,2
1356,1192,1112,1327,2114,2500,2432,2877,2441,1409,330000,201712,114.39537185797032,22.614529096749525,2
1238,1083,1095,1341,1908,2259,2226,2597,2412,1498,240000,201801,114.39537185797032,22.614529096749525,2
1424,1258,1325,1503,2038,2401,2319,2841,2911,1770,300000,201802,114.39537185797032,22.614529096749525,2
1170,1102,1093,1337,1833,2106,2168,2434,2695,1790,40000,201803,114.39537185797032,22.614529096749525,2
1671,1453,1370,1509,1958,2282,2227,2626,3000,1932,460000,201804,114.39537185797032,22.614529096749525,2
1109,1054,1039,1328,2125,2658,2380,3034,2833,1655,40000,201805,114.39537185797032,22.614529096749525,2
1223,1127,1038,1243,2236,2781,2491,3168,2829,1713,120000,201806,114.39537185797032,22.614529096749525,2
1028,1019,813,1074,2565,3186,2912,3502,2335,1242,30000,201807,114.39537185797032,22.614529096749525,2
1244,1231,1187,1314,2453,2983,2777,3484,2575,1393,260000,201808,114.39537185797032,22.614529096749525,2
1170,1107,843,1287,2380,2975,2995,3527,2655,1386,160000,201809,114.39537185797032,22.614529096749525,2
1093,1060,961,1392,2257,2638,2727,3074,2975,1797,230000,201810,114.39537185797032,22.614529096749525,2
1373,1251,1267,1460,2129,2505,2410,2909,2998,1746,340000,201811,114.39537185797032,22.614529096749525,2
1120,1014,990,1163,1834,2165,2142,2586,2622,1502,50000,201812,114.39537185797032,22.614529096749525,2
1426,1248,1195,1411,1888,2224,2168,2535,2959,1940,340000,201901,114.39537185797032,22.614529096749525,2
1302,1199,1286,1419,1979,2338,2301,2725,3130,1880,90000,201902,114.39537185797032,22.614529096749525,2
1550,1323,1161,1328,1854,2133,2047,2438,2606,1595,240000,201903,114.39537185797032,22.614529096749525,2
1265,1163,922,1143,2256,2726,2489,3099,2335,1186,190000,201904,114.39537185797032,22.614529096749525,2
1176,1090,864,1244,2612,3194,2885,3585,2410,1205,220000,201905,114.39537185797032,22.614529096749525,2
952,893,601,919,2270,3013,2538,3181,1423,682,50000,201906,114.39537185797032,22.614529096749525,2
1196,1172,767,1260,2988,4008,4099,4434,2249,1022,330000,201907,114.39537185797032,22.614529096749525,2
1208,1116,800,1088,2345,3175,3022,3635,1797,767,210000,201908,114.39537185797032,22.614529096749525,2
907,905,579,1000,2442,2967,3049,3293,1722,838,40000,201909,114.39537185797032,22.614529096749525,2
1234,1111,801,1149,2280,2890,2764,3211,1923,910,270000,201910,114.39537185797032,22.614529096749525,2
1242,1079,864,1169,2213,2630,2602,2920,1984,1001,270000,201911,114.39537185797032,22.614529096749525,2
1006,903,750,1052,1831,2273,2210,2525,1855,937,40000,201912,114.39537185797032,22.614529096749525,2
1065,943,939,1154,1618,1848,1864,2197,2219,1334,80000,202001,114.39537185797032,22.614529096749525,2
1297,1121,1047,1212,1721,2059,1918,2365,2422,1453,140000,202002,114.39537185797032,22.614529096749525,2
1195,1030,871,1038,1679,1973,1876,2248,2147,1219,80000,202003,114.39537185797032,22.614529096749525,2
1061,990,835,1135,2118,2510,2253,2746,2170,1204,60000,202004,114.39537185797032,22.614529096749525,2
1194,1106,907,1171,2031,2506,2362,2810,2124,1196,100000,202005,114.39537185797032,22.614529096749525,2
992,1074,618,1136,3053,3920,3994,4187,2227,1031,30000,202006,114.39537185797032,22.614529096749525,2
1499,1593,2000,1921,2342,2733,2524,3029,3363,2204,40000,202007,114.39537185797032,22.614529096749525,2
1738,1932,2369,2426,2878,3259,2819,3444,3854,2572,360000,202008,114.39537185797032,22.614529096749525,2
1802,1842,2172,2097,2552,2937,2781,3116,3529,2533,300000,202009,114.39537185797032,22.614529096749525,2
1814,1879,2049,1787,1962,2185,2130,2200,1940,1426,40000,202010,114.39537185797032,22.614529096749525,5
1634,1534,1537,1647,1696,1756,1666,1792,1852,1595,130000,202011,114.39537185797032,22.614529096749525,5
1549,1391,1336,1303,1417,1510,1423,1534,1471,1286,120000,202012,114.39537185797032,22.614529096749525,5
1608,1403,1422,1401,1475,1550,1514,1539,1553,1423,90000,202101,114.39537185797032,22.614529096749525,5
1495,1307,1317,1267,1361,1452,1368,1502,1514,1335,70000,202102,114.39537185797032,22.614529096749525,5
1534,1327,1258,1251,1404,1503,1402,1573,1525,1267,270000,202103,114.39537185797032,22.614529096749525,5
1501,1356,1444,1398,1540,1686,1518,1757,1731,1382,160000,202104,114.39537185797032,22.614529096749525,5
1670,1560,1618,1523,1626,1821,1637,1897,1976,1613,180000,202105,114.39537185797032,22.614529096749525,5
1447,1282,1314,1073,1190,1355,1248,1363,1192,961,100000,202106,114.39537185797032,22.614529096749525,5
1330,1152,1174,1088,1154,1279,1104,1320,1358,1088,110000,202107,114.39537185797032,22.614529096749525,5
1476,1389,1472,1262,1430,1562,1428,1580,1545,1167,-100,202108,114.39537185797032,22.614529096749525,5
1622,1626,1771,1437,1706,1845,1753,1841,1732,1246,60000,202109,114.39537185797032,22.614529096749525,5
1700,1752,1747,1684,1981,2143,1952,2160,1734,1336,140000,202110,114.39537185797032,22.614529096749525,5
1574,1526,1658,1590,1764,1894,1810,1905,1997,1721,40000,202111,114.39537185797032,22.614529096749525,5
1399,1249,1348,1388,1475,1565,1492,1618,1613,1377,60000,202112,114.39537185797032,22.614529096749525,5
