B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
977,958,641,1006,2421,3052,2934,3345,1737,753,40000,201609,114.52012536846486,22.81015461661444,3
1054,872,589,718,1414,1680,1568,1782,737,337,400000,201610,114.52012536846486,22.81015461661444,3
1225,1112,892,1206,2326,2859,2767,3235,1905,893,200000,201611,114.52012536846486,22.81015461661444,3
1203,1118,893,1238,2273,2705,2695,3134,2034,990,180000,201612,114.52012536846486,22.81015461661444,3
1155,1053,887,1182,2173,2522,2426,2864,2023,973,170000,201701,114.52012536846486,22.81015461661444,3
1368,1244,1083,1382,2169,2496,2587,2749,2193,1270,260000,201702,114.52012536846486,22.81015461661444,3
1428,1473,1701,1974,2534,2768,2665,2796,2914,1859,-100,201703,114.52012536846486,22.81015461661444,3
1489,1703,2320,2567,2900,3040,2744,2843,3635,2449,10000,201704,114.52012536846486,22.81015461661444,3
1505,1751,2384,2541,2870,3036,2730,2863,3458,2235,-100,201705,114.52012536846486,22.81015461661444,3
1522,1800,2448,2516,2840,3033,2716,2883,3282,2021,-100,201706,114.52012536846486,22.81015461661444,3
1539,1849,2513,2491,2810,3030,2703,2904,3106,1807,260000,201707,114.52012536846486,22.81015461661444,3
1145,1022,1000,1067,1319,1477,1233,1402,1184,687,290000,201708,114.52012536846486,22.81015461661444,3
1513,1729,2116,2257,2649,3003,2631,2940,3662,2477,40000,201709,114.52012536846486,22.81015461661444,3
1406,1475,1589,2053,2457,2688,2490,2647,3163,2159,40000,201710,114.52012536846486,22.81015461661444,3
1441,1578,1792,2396,2799,3024,2623,2979,3627,2454,50000,201711,114.52012536846486,22.81015461661444,3
1693,1695,1918,2364,2681,2853,2482,2842,3449,2567,30000,201712,114.52012536846486,22.81015461661444,3
1297,1290,1477,1886,2121,2204,1952,2182,2471,1697,80000,201801,114.52012536846486,22.81015461661444,3
1724,1734,1959,2183,2562,2721,2414,2757,3410,2417,90000,201802,114.52012536846486,22.81015461661444,3
1550,1718,2053,2396,2732,2924,2635,2859,3337,2495,20000,201803,114.52012536846486,22.81015461661444,3
1839,1818,1965,2175,2651,2990,2655,3073,3541,2596,400000,201804,114.52012536846486,22.81015461661444,3
1813,2241,2859,3178,3405,3687,3004,3725,3920,2943,30000,201805,114.52012536846486,22.81015461661444,3
1453,1671,1976,1892,2160,2366,2191,2271,2322,1472,140000,201806,114.52012536846486,22.81015461661444,3
1591,1873,2282,2190,2746,3113,2723,3134,2854,1908,40000,201807,114.52012536846486,22.81015461661444,4
951,818,708,686,888,932,819,890,536,287,50000,201808,114.52012536846486,22.81015461661444,4
1428,1549,1632,1719,2328,2688,2540,2705,2372,1472,180000,201809,114.52012536846486,22.81015461661444,4
1283,1321,1341,1834,2340,2520,2255,2537,2306,1642,70000,201810,114.52012536846486,22.81015461661444,4
1511,1481,1539,1760,2054,2177,1956,2168,2312,1647,110000,201811,114.52012536846486,22.81015461661444,4
1096,989,981,1234,1475,1584,1355,1569,1507,1015,100000,201812,114.52012536846486,22.81015461661444,4
1560,1460,1456,1741,2058,2216,1990,2201,2264,1675,110000,201901,114.52012536846486,22.81015461661444,4
1540,1531,1618,1869,2172,2354,1991,2466,2422,1728,70000,201902,114.52012536846486,22.81015461661444,4
1518,1351,1239,1365,1789,1953,1859,1967,1702,1163,340000,201903,114.52012536846486,22.81015461661444,4
1504,1249,1036,990,1220,1283,1085,1280,636,381,560000,201904,114.52012536846486,22.81015461661444,4
