B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1019,994,786,1093,2533,3055,2893,3405,1912,893,40000,201609,114.52031240676162,22.810053322066903,3
1107,966,697,795,1481,1747,1801,1886,913,426,270000,201610,114.52031240676162,22.810053322066903,3
1268,1175,1034,1271,2272,2822,2528,3065,2104,1137,140000,201611,114.52031240676162,22.810053322066903,3
1256,1198,1047,1327,2421,2882,2630,3183,2191,1108,230000,201612,114.52031240676162,22.810053322066903,3
1182,1096,980,1184,2229,2688,2496,3064,2153,1065,240000,201701,114.52031240676162,22.810053322066903,3
1427,1276,1168,1452,2239,2597,2648,2917,2251,1337,500000,201702,114.52031240676162,22.810053322066903,3
1452,1473,1721,1946,2523,2772,2670,2852,2997,1921,-100,201703,114.52031240676162,22.810053322066903,3
1477,1670,2274,2441,2808,2947,2692,2788,3744,2506,20000,201704,114.52031240676162,22.810053322066903,3
1488,1696,2251,2414,2812,2933,2558,2822,3571,2305,-100,201705,114.52031240676162,22.810053322066903,3
1499,1722,2229,2387,2816,2919,2424,2856,3399,2104,-100,201706,114.52031240676162,22.810053322066903,3
1511,1748,2207,2360,2821,2905,2290,2890,3227,1903,660000,201707,114.52031240676162,22.810053322066903,3
1848,1996,2607,2561,3222,3662,3311,3807,4650,3114,330000,201708,114.52031240676162,22.810053322066903,3
1630,1949,2631,2434,2940,3181,3025,3251,3968,2706,30000,201709,114.52031240676162,22.810053322066903,3
1640,1812,2248,2253,2636,2978,2708,2990,3468,2412,100000,201710,114.52031240676162,22.810053322066903,3
1795,2120,2802,2717,3103,3326,3197,3419,4015,2869,80000,201711,114.52031240676162,22.810053322066903,3
1835,2013,2479,2435,2885,3022,3128,3081,3777,2880,90000,201712,114.52031240676162,22.810053322066903,3
1456,1555,1927,1931,2230,2330,2288,2237,2533,1683,130000,201801,114.52031240676162,22.810053322066903,3
1839,1913,2219,2282,2693,2913,2763,2964,3694,2562,60000,201802,114.52031240676162,22.810053322066903,3
1638,1940,2448,2502,2935,3039,3084,3085,3519,2678,30000,201803,114.52031240676162,22.810053322066903,3
1862,1906,2044,2169,2640,2992,2776,3113,3627,2617,320000,201804,114.52031240676162,22.810053322066903,3
1901,2456,3500,3181,3624,3850,3724,3842,4040,3001,60000,201805,114.52031240676162,22.810053322066903,3
1404,1582,1913,1935,2202,2390,2003,2283,2209,1396,180000,201806,114.52031240676162,22.810053322066903,3
1608,1721,1980,2072,2432,2798,2137,2742,2523,1694,70000,201807,114.52031240676162,22.810053322066903,4
934,776,671,663,804,862,660,796,486,268,50000,201808,114.52031240676162,22.810053322066903,4
1038,812,659,725,846,922,585,812,690,387,50000,201809,114.52031240676162,22.810053322066903,4
1485,1634,1961,1984,2084,2226,2060,2158,2104,1656,60000,201810,114.52031240676162,22.810053322066903,4
1807,1913,2312,1959,2324,2538,2545,2464,2590,2023,70000,201811,114.52031240676162,22.810053322066903,4
1314,1286,1486,1329,1540,1592,1446,1507,1431,1028,120000,201812,114.52031240676162,22.810053322066903,4
1876,1895,2144,1999,2253,2391,2376,2365,2363,1907,170000,201901,114.52031240676162,22.810053322066903,4
1903,2028,2392,2238,2462,2639,2491,2647,2579,1976,10000,201902,114.52031240676162,22.810053322066903,4
1583,1419,1416,1491,1884,2037,1758,2047,1813,1359,420000,201903,114.52031240676162,22.810053322066903,4
1559,1361,1234,1134,1341,1458,1161,1369,738,458,240000,201904,114.52031240676162,22.810053322066903,4
1637,1755,2028,1842,2233,2408,2284,2456,2375,1615,130000,201905,114.52031240676162,22.810053322066903,4
1509,1621,1829,1654,2036,2234,2001,2091,1971,1263,160000,201906,114.52031240676162,22.810053322066903,4
1262,1066,893,812,1011,1123,995,1025,702,445,280000,201907,114.52031240676162,22.810053322066903,3
1686,1794,1943,1772,2312,2569,2360,2735,2529,1637,190000,201908,114.52031240676162,22.810053322066903,3
1607,1733,1963,1906,2295,2470,2357,2502,2378,1712,40000,201909,114.52031240676162,22.810053322066903,3
1568,1626,1762,1618,2222,2413,2173,2555,2245,1519,190000,201910,114.52031240676162,22.810053322066903,3
1666,1701,1845,1850,2243,2330,2282,2456,2207,1571,230000,201911,114.52031240676162,22.810053322066903,3
1428,1445,1650,1557,1897,2037,1928,2041,1994,1416,80000,201912,114.52031240676162,22.810053322066903,3
1272,1206,1206,1169,1414,1477,1565,1497,1297,905,160000,202001,114.52031240676162,22.810053322066903,3
1343,1133,1067,1315,1621,1743,1243,1780,1712,1165,200000,202002,114.52031240676162,22.810053322066903,3
1485,1457,1523,1550,1968,2162,2020,2250,2272,1680,70000,202003,114.52031240676162,22.810053322066903,3
1607,1749,1991,1933,2293,2438,2421,2536,2484,1840,40000,202004,114.52031240676162,22.810053322066903,3
1446,1330,1227,1193,1497,1703,1457,1687,1117,729,300000,202005,114.52031240676162,22.810053322066903,3
1522,1668,1612,1766,2475,2789,2555,2965,2518,1573,130000,202006,114.52031240676162,22.810053322066903,3
1603,1787,1865,1906,2501,2831,2595,2985,2567,1660,240000,202007,114.52031240676162,22.810053322066903,3
1531,1639,1613,1678,2453,2797,2545,2927,2357,1418,370000,202008,114.52031240676162,22.810053322066903,3
1386,1376,1268,1407,2115,2534,2243,2695,2144,1266,200000,202009,114.52031240676162,22.810053322066903,3
1087,1125,981,1244,2049,2440,2069,2645,1908,1163,110000,202010,114.52031240676162,22.810053322066903,3
1354,1366,1328,1509,2125,2355,2238,2473,2011,1308,110000,202011,114.52031240676162,22.810053322066903,3
1287,1182,1098,1298,1772,1926,1865,2162,1764,1092,110000,202012,114.52031240676162,22.810053322066903,3
1286,1191,1146,1384,1953,2097,2028,2242,1684,1096,140000,202101,114.52031240676162,22.810053322066903,3
1297,1190,1186,1298,1562,1616,1631,1832,1516,1050,140000,202102,114.52031240676162,22.810053322066903,3
1459,1335,1270,1394,1908,2112,1928,2317,2080,1385,230000,202103,114.52031240676162,22.810053322066903,3
1477,1499,1607,1723,2272,2512,2332,2698,2570,1633,160000,202104,114.52031240676162,22.810053322066903,3
1489,1554,1591,1728,2239,2680,2365,2787,2627,1670,140000,202105,114.52031240676162,22.810053322066903,3
1366,1365,1303,1396,2159,2582,2219,2687,2265,1328,180000,202106,114.52031240676162,22.810053322066903,3
1125,1164,953,1255,2204,2662,2333,2706,1938,995,100000,202107,114.52031240676162,22.810053322066903,3
1366,1283,990,1231,2342,2968,2677,3111,2051,953,250000,202108,114.52031240676162,22.810053322066903,3
794,584,374,373,590,671,546,667,341,176,70000,202109,114.52031240676162,22.810053322066903,3
1156,1141,1014,1248,2223,2654,2419,2907,2092,1236,80000,202110,114.52031240676162,22.810053322066903,3
1027,1037,864,1156,2028,2356,2277,2671,1760,906,20000,202111,114.52031240676162,22.810053322066903,3
1072,1000,856,1160,1907,2245,2264,2550,1690,925,40000,202112,114.52031240676162,22.810053322066903,3
