B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1182,1090,898,1160,1885,2367,2260,2496,1724,1005,170000,201609,114.5208417062084,22.810833690864115,3
1583,1865,2640,2695,3247,3523,3066,3421,4477,2776,80000,201610,114.5208417062084,22.810833690864115,3
1531,1718,2383,2517,2938,3217,2864,3134,4260,2688,50000,201611,114.5208417062084,22.810833690864115,3
1581,1816,2627,2849,3365,3635,3032,3395,4704,3126,90000,201612,114.5208417062084,22.810833690864115,3
1574,1876,2666,2950,3400,3573,2918,3529,4882,3257,60000,201701,114.5208417062084,22.810833690864115,3
1795,2039,2740,3018,3530,3695,3434,3681,5507,4137,110000,201702,114.5208417062084,22.810833690864115,3
1653,1928,2643,2930,3385,3498,3219,3384,4708,3355,-100,201703,114.5208417062084,22.810833690864115,3
1512,1818,2547,2843,3240,3301,3005,3088,3909,2574,40000,201704,114.5208417062084,22.810833690864115,3
1593,1925,2664,2890,3305,3410,3025,3216,4003,2613,-100,201705,114.5208417062084,22.810833690864115,3
1674,2032,2781,2937,3371,3519,3045,3345,4097,2653,-100,201706,114.5208417062084,22.810833690864115,3
1755,2139,2899,2985,3437,3629,3066,3474,4192,2693,200000,201707,114.5208417062084,22.810833690864115,3
1790,1963,2351,2469,3078,3464,2954,3556,4602,3063,240000,201708,114.5208417062084,22.810833690864115,3
1424,1736,2221,2270,2617,2823,2312,2896,3425,2352,50000,201709,114.5208417062084,22.810833690864115,3
1676,1971,2313,2309,2562,2931,2594,2960,3338,2407,90000,201710,114.5208417062084,22.810833690864115,3
1755,2103,2586,2696,2856,3284,3063,3310,3905,2898,70000,201711,114.5208417062084,22.810833690864115,3
1773,1935,2265,2390,2728,2924,2813,3081,3640,2816,50000,201712,114.5208417062084,22.810833690864115,3
1472,1646,2074,2229,2492,2571,2448,2464,2836,1960,80000,201801,114.5208417062084,22.810833690864115,3
1849,2028,2477,2450,2775,2975,2906,3110,3656,2653,200000,201802,114.5208417062084,22.810833690864115,3
1539,1850,2313,2396,2797,2960,2808,2933,3345,2589,30000,201803,114.5208417062084,22.810833690864115,3
1933,2026,2306,2318,2747,3131,2932,3225,3499,2806,190000,201804,114.5208417062084,22.810833690864115,3
2033,2371,2977,3051,3225,3506,3116,3546,3691,2841,30000,201805,114.5208417062084,22.810833690864115,3
1407,1446,1663,1819,2046,2179,1822,2178,2235,1526,360000,201806,114.5208417062084,22.810833690864115,3
1732,1819,2069,2037,2369,2617,2329,2534,2766,1913,210000,201807,114.5208417062084,22.810833690864115,4
1351,1319,1355,1390,1714,1860,1621,1867,1451,835,110000,201808,114.5208417062084,22.810833690864115,4
1487,1542,1681,1702,1859,1997,1816,2108,2310,1472,240000,201809,114.5208417062084,22.810833690864115,4
1516,1661,1839,2135,2268,2321,1923,2313,2397,1926,80000,201810,114.5208417062084,22.810833690864115,4
1648,1784,2125,2219,2489,2707,2395,2622,2875,2230,80000,201811,114.5208417062084,22.810833690864115,4
1205,1264,1642,1569,1714,1804,1750,1781,2007,1222,190000,201812,114.5208417062084,22.810833690864115,4
1744,1857,2186,2213,2459,2642,2545,2693,3555,2679,210000,201901,114.5208417062084,22.810833690864115,4
1767,1930,2320,2302,2607,2777,2733,2935,3287,2254,80000,201902,114.5208417062084,22.810833690864115,4
1567,1443,1522,1640,1976,2137,1886,2178,2448,1676,330000,201903,114.5208417062084,22.810833690864115,4
1545,1345,1170,1267,1527,1595,1208,1534,1135,589,380000,201904,114.5208417062084,22.810833690864115,4
1481,1527,1787,1787,2097,2313,2076,2244,2685,1765,200000,201905,114.5208417062084,22.810833690864115,4
1029,907,833,829,969,1000,868,985,882,602,260000,201906,114.5208417062084,22.810833690864115,4
1643,1680,1971,1790,2142,2395,2310,2422,2637,1678,460000,201907,114.5208417062084,22.810833690864115,4
1561,1618,1858,1765,2131,2448,2159,2460,3043,2011,270000,201908,114.5208417062084,22.810833690864115,4
1687,1890,2295,2209,2539,2718,2551,2621,3146,2251,30000,201909,114.5208417062084,22.810833690864115,4
1670,1807,2167,2055,2409,2628,2582,2685,3159,2217,110000,201910,114.5208417062084,22.810833690864115,4
1737,1847,2240,2229,2577,2749,2656,2728,3260,2406,220000,201911,114.5208417062084,22.810833690864115,4
1585,1692,2027,1978,2192,2296,2314,2277,2738,2013,30000,201912,114.5208417062084,22.810833690864115,4
1497,1566,1867,1850,2005,2107,2231,2097,2570,1872,30000,202001,114.5208417062084,22.810833690864115,4
1598,1584,1902,1837,2137,2289,2320,2334,2957,2190,150000,202002,114.5208417062084,22.810833690864115,4
1566,1623,1957,1881,2150,2353,2293,2383,2962,2108,40000,202003,114.5208417062084,22.810833690864115,4
1679,1782,2090,2221,2487,2693,2381,2760,3176,2340,40000,202004,114.5208417062084,22.810833690864115,4
1542,1463,1498,1497,1785,2005,1656,2071,1632,1102,300000,202005,114.5208417062084,22.810833690864115,4
1586,1671,1845,1902,2449,2732,2238,2746,2728,1756,210000,202006,114.5208417062084,22.810833690864115,4
1737,1831,2068,2078,2586,2730,2465,2914,2736,1918,280000,202007,114.5208417062084,22.810833690864115,4
1656,1650,1702,1718,2365,2700,2429,2761,2801,1797,220000,202008,114.5208417062084,22.810833690864115,4
1613,1615,1722,1693,2382,2630,2514,2710,2854,1918,320000,202009,114.5208417062084,22.810833690864115,4
