B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1375,1598,1860,2278,2818,3091,2630,3109,3222,2187,30000,201609,114.50412710914604,22.78717071718625,4
1476,1703,2026,2339,2912,3207,2687,3222,3479,2358,120000,201610,114.50412710914604,22.78717071718625,4
1508,1565,1829,2207,2656,2921,2500,3106,3444,2507,40000,201611,114.50412710914604,22.78717071718625,4
1567,1653,2006,2335,2868,3016,2569,3043,3330,2425,80000,201612,114.50412710914604,22.78717071718625,4
1702,2013,2540,2357,2839,2947,2797,3030,3341,2412,100000,201701,114.50412710914604,22.78717071718625,4
1600,1626,1859,2318,2713,2896,2525,2908,3377,2667,60000,201702,114.50412710914604,22.78717071718625,4
1557,1618,1925,2396,2806,2960,2616,2986,3407,2682,-100,201703,114.50412710914604,22.78717071718625,4
1514,1611,1991,2475,2900,3025,2708,3065,3438,2698,30000,201704,114.50412710914604,22.78717071718625,4
1506,1649,1948,2463,2939,3127,2775,3179,3441,2499,-100,201705,114.50412710914604,22.78717071718625,4
1499,1687,1906,2451,2978,3230,2842,3293,3445,2300,-100,201706,114.50412710914604,22.78717071718625,4
1492,1726,1864,2440,3018,3333,2910,3408,3449,2101,120000,201707,114.50412710914604,22.78717071718625,4
1574,1644,1782,2269,3138,3587,3119,3803,4141,2688,200000,201708,114.50412710914604,22.78717071718625,4
1343,1440,1741,2089,2645,3096,2592,3142,3522,2390,20000,201709,114.50412710914604,22.78717071718625,4
1593,1785,2103,2222,2713,3113,2770,3135,3555,2455,60000,201710,114.50412710914604,22.78717071718625,4
1671,1905,2267,2560,3058,3346,3045,3398,3892,2834,40000,201711,114.50412710914604,22.78717071718625,4
1827,2139,2906,2987,3336,3513,3421,3562,4059,3258,120000,201712,114.50412710914604,22.78717071718625,4
1596,1595,1811,1781,1923,1975,1928,1921,1862,1346,40000,201801,114.50412710914604,22.78717071718625,4
1905,1878,2105,2104,2432,2627,2340,2547,2743,1975,70000,201802,114.50412710914604,22.78717071718625,4
1848,1906,2241,2558,2682,2891,2509,2878,3046,2370,20000,201803,114.50412710914604,22.78717071718625,4
1938,1886,2074,2102,2511,2782,2607,2915,3033,2294,150000,201804,114.50412710914604,22.78717071718625,4
2237,2837,3847,3771,4091,4498,4225,4530,5011,3793,30000,201805,114.50412710914604,22.78717071718625,4
1763,2087,2723,2828,3189,3479,3146,3459,3840,2775,70000,201806,114.50412710914604,22.78717071718625,4
1880,2298,3134,3179,3874,4330,3789,4326,4914,3413,50000,201807,114.50412710914604,22.78717071718625,4
1317,1468,1860,1870,2211,2381,2193,2292,2442,1397,50000,201808,114.50412710914604,22.78717071718625,4
1729,2042,2683,2914,3422,3745,3313,3844,4224,2870,40000,201809,114.50412710914604,22.78717071718625,4
2220,2570,3086,3169,3407,3567,3467,3628,4074,3355,40000,201810,114.50412710914604,22.78717071718625,4
1782,2140,2737,2728,3195,3400,3268,3808,4577,3289,230000,201811,114.50412710914604,22.78717071718625,4
1327,1475,1755,1913,2064,2249,1946,2273,2178,1464,50000,201812,114.50412710914604,22.78717071718625,4
1668,1753,1971,2094,2371,2491,2383,2621,3301,2940,70000,201901,114.50412710914604,22.78717071718625,4
1427,1440,1497,1544,1719,1837,1634,1891,2014,1568,70000,201902,114.50412710914604,22.78717071718625,4
1660,1654,1799,1801,2214,2386,2407,2544,2964,2556,160000,201903,114.50412710914604,22.78717071718625,4
1607,1695,1897,1979,2310,2549,2432,2710,3213,2516,-100,201904,114.50412710914604,22.78717071718625,4
1555,1737,1995,2158,2406,2712,2457,2877,3462,2477,50000,201905,114.50412710914604,22.78717071718625,4
1398,1605,1916,2176,2363,2682,2236,2710,2602,1854,110000,201906,114.50412710914604,22.78717071718625,4
1701,1785,1961,1920,2075,2464,2206,2535,2263,1548,140000,201907,114.50412710914604,22.78717071718625,4
1794,1689,1646,1581,2134,2511,2399,2556,2307,1608,620000,201908,114.50412710914604,22.78717071718625,4
1603,1975,2404,2617,2871,3123,2774,3222,3978,3380,40000,201909,114.50412710914604,22.78717071718625,4
1637,1890,2399,2489,2879,3137,2829,3267,3817,3038,90000,201910,114.50412710914604,22.78717071718625,4
1712,1925,2459,2623,2949,3226,3032,3376,4018,3390,130000,201911,114.50412710914604,22.78717071718625,4
1629,1961,2524,2623,2842,3054,2829,3192,3801,3189,30000,201912,114.50412710914604,22.78717071718625,4
1692,2057,2581,2779,2996,3130,3071,3189,3860,3284,30000,202001,114.50412710914604,22.78717071718625,4
1716,1852,2275,2410,2721,2990,2775,3134,4026,3435,130000,202002,114.50412710914604,22.78717071718625,4
1634,1845,2280,2382,2726,2978,2745,3134,4017,3370,30000,202003,114.50412710914604,22.78717071718625,4
1787,2147,2690,2763,3073,3360,3131,3493,4282,3595,40000,202004,114.50412710914604,22.78717071718625,4
1331,1283,1310,1292,1486,1660,1505,1702,1570,1194,150000,202005,114.50412710914604,22.78717071718625,4
2120,2600,3129,3059,3358,3847,3459,4018,4937,3978,160000,202006,114.50412710914604,22.78717071718625,4
1961,2384,2979,2909,3235,3699,3274,3881,4734,3733,140000,202007,114.50412710914604,22.78717071718625,4
1874,2140,2561,2633,3063,3556,3242,3767,4688,3812,40000,202008,114.50412710914604,22.78717071718625,4
1845,2036,2409,2457,3037,3424,3176,3677,4503,3653,80000,202009,114.50412710914604,22.78717071718625,4
1739,2089,2587,2567,2903,3283,3039,3483,4309,3543,30000,202010,114.50412710914604,22.78717071718625,4
2008,2398,2911,3046,3355,3565,3429,3736,4482,3933,30000,202011,114.50412710914604,22.78717071718625,4
1807,2058,2470,2611,2936,3179,3009,3394,4105,3585,40000,202012,114.50412710914604,22.78717071718625,4
1915,2206,2745,2913,3161,3372,3234,3478,4034,3585,30000,202101,114.50412710914604,22.78717071718625,4
1669,1883,2399,2463,2745,2954,2746,3081,3691,3168,30000,202102,114.50412710914604,22.78717071718625,4
1625,1679,1900,2026,2387,2647,2481,2863,3609,2967,100000,202103,114.50412710914604,22.78717071718625,4
1751,1996,2413,2468,2824,3104,2924,3286,4009,3247,60000,202104,114.50412710914604,22.78717071718625,4
1831,2000,2358,2432,2859,3161,2963,3286,4069,3413,140000,202105,114.50412710914604,22.78717071718625,4
1937,2346,2858,2723,3111,3540,3189,3740,4430,3392,40000,202106,114.50412710914604,22.78717071718625,4
1365,1554,1804,1816,2145,2373,2091,2487,2171,1253,120000,202107,114.50412710914604,22.78717071718625,4
1517,1727,2024,2031,2436,2770,2471,2942,3107,2214,-100,202108,114.50412710914604,22.78717071718625,4
1670,1900,2245,2246,2728,3168,2852,3397,4044,3176,40000,202109,114.50412710914604,22.78717071718625,4
1869,2072,2298,2377,2964,3361,3156,3594,3340,2456,170000,202110,114.50412710914604,22.78717071718625,4
1792,2105,2570,2675,3018,3245,3071,3416,4064,3402,30000,202111,114.50412710914604,22.78717071718625,4
1758,2037,2536,2626,2847,3086,2959,3204,3919,3387,20000,202112,114.50412710914604,22.78717071718625,4
