B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
989,978,674,979,2043,2446,2292,2733,1903,868,10000,201609,114.3872105127622,22.748968121254897,3
1083,1032,754,1078,2186,2622,2420,3010,1994,905,70000,201610,114.3872105127622,22.748968121254897,3
1195,1079,833,1176,2232,2582,2472,2940,2013,992,130000,201611,114.3872105127622,22.748968121254897,3
1180,1025,900,1214,1903,2262,2094,2582,2044,1012,110000,201612,114.3872105127622,22.748968121254897,3
1161,999,940,1172,1734,2100,2024,2436,2019,1059,120000,201701,114.3872105127622,22.748968121254897,3
1414,1231,1128,1368,1868,2044,1995,2263,2206,1292,240000,201702,114.3872105127622,22.748968121254897,3
1304,1153,1058,1319,1866,2082,2006,2286,2230,1337,-100,201703,114.3872105127622,22.748968121254897,3
1195,1075,988,1270,1865,2120,2018,2310,2254,1382,40000,201704,114.3872105127622,22.748968121254897,3
1141,981,827,1053,1525,1768,1597,1906,1743,1032,-100,201705,114.3872105127622,22.748968121254897,3
1087,888,667,837,1185,1417,1176,1503,1233,683,-100,201706,114.3872105127622,22.748968121254897,3
1034,795,507,621,845,1066,756,1100,723,334,100000,201707,114.3872105127622,22.748968121254897,3
1150,1157,851,1215,2305,2777,2550,3057,2088,1000,40000,201708,114.3872105127622,22.748968121254897,3
1073,1021,724,1052,2015,2443,2220,2768,1918,887,30000,201709,114.3872105127622,22.748968121254897,3
1262,1180,925,1226,2173,2623,2435,2942,2102,970,170000,201710,114.3872105127622,22.748968121254897,3
1169,1095,947,1308,2173,2611,2465,2933,2155,1066,110000,201711,114.3872105127622,22.748968121254897,3
1314,1137,1048,1333,1927,2154,2130,2469,2032,1122,200000,201712,114.3872105127622,22.748968121254897,3
1172,1029,1074,1248,1695,1884,1918,2158,2162,1303,110000,201801,114.3872105127622,22.748968121254897,3
1495,1300,1305,1386,1800,2046,1881,2272,2224,1308,340000,201802,114.3872105127622,22.748968121254897,3
1101,1009,922,1172,1742,1961,1940,2161,1997,1217,40000,201803,114.3872105127622,22.748968121254897,3
1680,1489,1366,1465,1920,2238,2096,2401,2164,1237,590000,201804,114.3872105127622,22.748968121254897,3
1197,1211,920,1363,2390,2796,2607,3199,2460,1238,100000,201805,114.3872105127622,22.748968121254897,3
1220,1246,947,1361,2273,2636,2467,2907,2216,1174,90000,201806,114.3872105127622,22.748968121254897,3
1215,1219,854,1256,2386,2827,2557,3146,2197,1034,130000,201807,114.3872105127622,22.748968121254897,3
1090,1105,750,1122,2179,2663,2412,2960,1994,856,40000,201808,114.3872105127622,22.748968121254897,3
1233,1188,912,1312,2311,2832,2651,3147,2246,1031,130000,201809,114.3872105127622,22.748968121254897,3
1065,990,830,1216,2203,2540,2514,2846,2226,1140,90000,201810,114.3872105127622,22.748968121254897,3
1282,1125,1092,1328,2028,2339,2169,2645,2156,1138,210000,201811,114.3872105127622,22.748968121254897,3
1039,924,801,1018,1584,1855,1746,2158,1903,963,50000,201812,114.3872105127622,22.748968121254897,3
1404,1208,1108,1292,1858,2087,1941,2302,2107,1210,230000,201901,114.3872105127622,22.748968121254897,3
1942,1768,1830,1976,2277,2473,2194,2617,2405,2102,580000,201902,114.3872105127622,22.748968121254897,3
1598,1397,1266,1389,1813,2024,1877,2196,2183,1303,490000,201903,114.3872105127622,22.748968121254897,3
1412,1213,936,1064,1630,1895,1737,1928,1563,732,530000,201904,114.3872105127622,22.748968121254897,3
1235,1182,948,1239,2159,2527,2337,2795,2334,1232,130000,201905,114.3872105127622,22.748968121254897,3
1063,1051,750,1095,2246,2602,2430,2892,2027,943,30000,201906,114.3872105127622,22.748968121254897,3
1892,1716,1699,1809,2188,2516,2162,2713,1971,1209,700000,201907,114.3872105127622,22.748968121254897,3
1548,1466,1571,1715,2156,2482,2210,2686,2463,1571,-100,201908,114.3872105127622,22.748968121254897,3
1205,1216,1444,1621,2124,2449,2259,2659,2955,1933,20000,201909,114.3872105127622,22.748968121254897,3
1475,1412,1747,1894,2303,2550,2300,2662,3183,2151,110000,201910,114.3872105127622,22.748968121254897,3
1581,1498,1800,1886,2304,2556,2366,2673,3054,2151,320000,201911,114.3872105127622,22.748968121254897,3
