B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1293,1344,1308,1403,2288,2611,2424,2797,2094,1283,50000,201609,114.41853619791858,22.719604981382705,6
1226,1317,989,1497,2784,3186,2839,3431,2171,1288,100000,201610,114.41853619791858,22.719604981382705,6
1312,1339,1197,1627,2246,2700,2219,2828,2440,1575,80000,201611,114.41853619791858,22.719604981382705,6
1277,1380,953,1576,2942,3343,3293,3673,1922,1026,210000,201612,114.41853619791858,22.719604981382705,6
1342,1475,1141,1608,3103,3689,3298,3815,2030,1096,280000,201701,114.41853619791858,22.719604981382705,6
1462,1548,1179,1700,3225,3809,3711,3871,1998,1119,530000,201702,114.41853619791858,22.719604981382705,6
1371,1470,1113,1730,3199,3667,3654,3805,2128,1228,-100,201703,114.41853619791858,22.719604981382705,6
1281,1392,1048,1761,3173,3525,3598,3740,2259,1337,180000,201704,114.41853619791858,22.719604981382705,6
1459,1387,1109,1313,2240,2690,2518,2851,1487,657,350000,201705,114.41853619791858,22.719604981382705,6
1346,1362,1147,1422,2265,2717,2500,2927,1605,767,-100,201706,114.41853619791858,22.719604981382705,6
1233,1338,1185,1532,2291,2745,2483,3004,1724,877,120000,201707,114.41853619791858,22.719604981382705,6
1554,1761,1696,2095,3435,3909,3564,4371,3302,2100,120000,201708,114.41853619791858,22.719604981382705,6
1248,1219,1220,1714,2348,2592,1954,2884,3002,1976,50000,201709,114.41853619791858,22.719604981382705,6
1400,1462,1288,1859,2742,3217,3012,3473,2927,1966,100000,201710,114.41853619791858,22.719604981382705,6
1351,1492,1331,1829,2870,3248,3115,3512,2818,1870,70000,201711,114.41853619791858,22.719604981382705,6
1461,1531,1413,1754,2539,2791,2690,2965,2217,1438,180000,201712,114.41853619791858,22.719604981382705,6
1244,1356,965,1694,3469,3610,3847,3798,1893,1093,310000,201801,114.41853619791858,22.719604981382705,6
1600,1586,1455,1697,2533,2851,2701,3053,2404,1523,540000,201802,114.41853619791858,22.719604981382705,6
1319,1477,1356,1739,2762,3031,2900,3202,2164,1423,80000,201803,114.41853619791858,22.719604981382705,6
1702,1611,1403,1648,2540,2995,2853,3217,2071,1237,660000,201804,114.41853619791858,22.719604981382705,6
1271,1349,1240,1774,3058,3673,2978,3730,2784,1713,60000,201805,114.41853619791858,22.719604981382705,6
1338,1462,1259,1707,2575,3066,2963,3300,2306,1360,120000,201806,114.41853619791858,22.719604981382705,6
1450,1553,1432,1795,3144,3729,3409,4013,2965,1782,190000,201807,114.41853619791858,22.719604981382705,6
1212,1210,975,1301,2222,2562,2361,2826,1802,988,190000,201808,114.41853619791858,22.719604981382705,6
1442,1593,1559,1760,2486,3038,2485,3244,2286,1295,180000,201809,114.41853619791858,22.719604981382705,6
1147,1298,944,1582,3169,3561,3474,3720,2089,1196,170000,201810,114.41853619791858,22.719604981382705,6
1356,1459,1091,1681,3217,3514,3494,3724,2115,1119,330000,201811,114.41853619791858,22.719604981382705,6
1152,1189,1046,1361,2392,2834,2480,2975,1606,851,80000,201812,114.41853619791858,22.719604981382705,6
1431,1500,1134,1785,3158,3604,3600,3800,2406,1523,360000,201901,114.41853619791858,22.719604981382705,6
1526,1512,1268,1702,2676,3037,2984,3217,2320,1466,-100,201902,114.41853619791858,22.719604981382705,6
1622,1525,1403,1620,2195,2470,2369,2635,2234,1409,610000,201903,114.41853619791858,22.719604981382705,3
1389,1360,1102,1474,2924,3467,3263,3765,2341,1273,-100,201904,114.41853619791858,22.719604981382705,3
1156,1196,801,1328,3653,4465,4158,4895,2449,1138,220000,201905,114.41853619791858,22.719604981382705,3
938,968,542,1083,3574,4403,4315,4743,1970,788,30000,201906,114.41853619791858,22.719604981382705,3
1255,1308,840,1491,3919,5184,4829,5702,2461,1010,380000,201907,114.41853619791858,22.719604981382705,3
1301,1270,855,1280,3100,4061,3807,4434,2149,834,280000,201908,114.41853619791858,22.719604981382705,3
979,1149,585,1337,4273,5006,4812,5431,1882,722,50000,201909,114.41853619791858,22.719604981382705,3
