B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1188,1258,1000,1435,2278,2644,2304,2822,2409,1439,30000,201609,114.41886024981808,22.719941006615443,6
1243,1331,1011,1508,2617,3232,3345,3404,2582,1461,130000,201610,114.41886024981808,22.719941006615443,6
1288,1298,1191,1549,2248,2605,2420,2923,2849,1959,50000,201611,114.41886024981808,22.719941006615443,6
1249,1219,985,1469,2151,2527,2324,2667,2196,1359,90000,201612,114.41886024981808,22.719941006615443,6
1285,1381,1014,1545,2558,3064,3101,3232,2236,1386,140000,201701,114.41886024981808,22.719941006615443,6
1560,1543,1458,1719,2540,2964,2973,3202,2495,1789,600000,201702,114.41886024981808,22.719941006615443,6
1413,1401,1306,1639,2455,2822,2827,3020,2370,1648,-100,201703,114.41886024981808,22.719941006615443,6
1267,1260,1154,1560,2371,2680,2682,2839,2246,1508,70000,201704,114.41886024981808,22.719941006615443,6
1433,1308,1089,1234,2028,2327,1970,2485,1452,687,420000,201705,114.41886024981808,22.719941006615443,6
1313,1287,993,1287,2294,2881,2575,3039,1584,741,-100,201706,114.41886024981808,22.719941006615443,6
1194,1267,898,1341,2561,3435,3180,3593,1716,796,120000,201707,114.41886024981808,22.719941006615443,6
1252,1311,1146,1576,2512,2918,2576,3149,2506,1534,100000,201708,114.41886024981808,22.719941006615443,6
1208,1242,1102,1469,2268,2800,2626,3070,2693,1694,30000,201709,114.41886024981808,22.719941006615443,6
1412,1446,1315,1605,2334,2772,2404,3043,2516,1630,210000,201710,114.41886024981808,22.719941006615443,6
1353,1399,1278,1731,2560,3027,2743,3237,2622,1698,210000,201711,114.41886024981808,22.719941006615443,6
1411,1341,1173,1683,2443,2931,2710,3013,2240,1591,220000,201712,114.41886024981808,22.719941006615443,6
1315,1283,1193,1548,2302,2526,2438,2727,1956,1339,330000,201801,114.41886024981808,22.719941006615443,6
1557,1450,1278,1613,2334,2635,2505,2908,2390,1608,510000,201802,114.41886024981808,22.719941006615443,6
1218,1261,1135,1520,2352,2788,2592,2869,2158,1543,100000,201803,114.41886024981808,22.719941006615443,6
1694,1598,1521,1648,2293,2652,2462,2871,2294,1540,570000,201804,114.41886024981808,22.719941006615443,6
1390,1486,1382,1819,3041,3481,3333,3734,2993,1956,80000,201805,114.41886024981808,22.719941006615443,6
1356,1394,1251,1651,2542,3020,2922,3154,2430,1474,140000,201806,114.41886024981808,22.719941006615443,6
1358,1402,1121,1644,2894,3414,3217,3827,2831,1645,210000,201807,114.41886024981808,22.719941006615443,6
1199,1194,983,1212,2181,2581,2359,2839,1794,1058,290000,201808,114.41886024981808,22.719941006615443,6
1498,1613,1581,1772,2264,2645,2416,2881,2482,1550,180000,201809,114.41886024981808,22.719941006615443,6
1158,1250,907,1519,2658,3064,3196,3268,2308,1444,110000,201810,114.41886024981808,22.719941006615443,6
1328,1323,1109,1681,2914,3402,3479,3680,2421,1607,290000,201811,114.41886024981808,22.719941006615443,6
1126,1146,912,1223,2329,2744,2793,2987,1738,1071,60000,201812,114.41886024981808,22.719941006615443,6
1654,1680,1665,1912,2657,2975,2996,3240,3086,2339,560000,201901,114.41886024981808,22.719941006615443,6
1627,1594,1499,1754,2445,2731,2584,2983,2668,1873,-100,201902,114.41886024981808,22.719941006615443,6
1601,1508,1333,1597,2234,2488,2173,2726,2251,1408,620000,201903,114.41886024981808,22.719941006615443,3
1400,1349,1103,1564,2571,2996,2694,3267,2403,1404,-100,201904,114.41886024981808,22.719941006615443,3
1199,1191,873,1532,2909,3504,3215,3809,2556,1400,80000,201905,114.41886024981808,22.719941006615443,3
964,974,608,1154,2848,3468,3313,3876,1886,833,20000,201906,114.41886024981808,22.719941006615443,3
1253,1297,835,1500,3607,4476,4493,4909,2615,1169,330000,201907,114.41886024981808,22.719941006615443,3
1296,1241,847,1266,2861,3619,3539,4100,2341,1032,300000,201908,114.41886024981808,22.719941006615443,3
961,1113,608,1274,3365,4130,4016,4230,1971,843,40000,201909,114.41886024981808,22.719941006615443,3
1215,1246,740,1378,3370,4306,4290,4620,2072,875,360000,201910,114.41886024981808,22.719941006615443,3
1314,1246,930,1432,2857,3469,3261,3797,1971,971,400000,201911,114.41886024981808,22.719941006615443,3
1051,1015,712,1133,2572,3013,2965,3418,1719,816,100000,201912,114.41886024981808,22.719941006615443,3
985,910,621,1112,2688,3042,3025,3303,1747,847,110000,202001,114.41886024981808,22.719941006615443,3
1238,1171,803,1287,2708,3146,3322,3605,1969,949,240000,202002,114.41886024981808,22.719941006615443,3
1125,1057,721,1134,2776,3476,3478,3700,1822,829,150000,202003,114.41886024981808,22.719941006615443,3
992,1075,632,1254,3390,4022,4250,4453,1986,901,60000,202004,114.41886024981808,22.719941006615443,3
1386,1399,1117,1455,2824,3523,3328,3836,2044,1053,750000,202005,114.41886024981808,22.719941006615443,3
1049,1132,690,1238,3461,4233,3892,4692,1990,842,30000,202006,114.41886024981808,22.719941006615443,3
1047,1118,697,1198,3141,3840,3583,4174,1763,775,80000,202007,114.41886024981808,22.719941006615443,3
1070,1241,630,1343,3958,5158,4831,5546,2248,845,110000,202008,114.41886024981808,22.719941006615443,3
1104,879,574,641,1293,1613,1406,1703,453,139,230000,202009,114.41886024981808,22.719941006615443,3
993,1054,617,1158,3126,3891,3639,4183,1693,640,100000,202010,114.41886024981808,22.719941006615443,3
1078,1120,722,1341,3076,3629,3765,4081,1791,786,110000,202011,114.41886024981808,22.719941006615443,3
1137,1046,799,1131,2121,2466,2470,2705,1571,723,80000,202012,114.41886024981808,22.719941006615443,3
1151,993,755,1121,1950,2310,2408,2612,1847,977,90000,202101,114.41886024981808,22.719941006615443,3
1072,903,945,1007,1306,1506,1486,1751,2101,1157,50000,202102,114.41886024981808,22.719941006615443,3
1353,1179,1012,1124,1617,1813,1776,1965,2181,1370,130000,202103,114.41886024981808,22.719941006615443,3
1206,1192,869,1313,2758,3274,3304,3654,2374,1180,150000,202104,114.41886024981808,22.719941006615443,3
1076,1115,834,1266,2617,3439,3376,3795,2274,1043,60000,202105,114.41886024981808,22.719941006615443,3
1045,1151,651,1198,3129,3901,3999,4405,2044,835,40000,202106,114.41886024981808,22.719941006615443,3
977,1097,536,1140,3554,4713,4401,5218,1980,707,90000,202107,114.41886024981808,22.719941006615443,3
1067,1069,607,1081,3235,4374,4053,4746,1931,709,190000,202108,114.41886024981808,22.719941006615443,3
1157,1081,690,1067,2912,3948,3575,4342,1780,667,230000,202109,114.41886024981808,22.719941006615443,3
908,922,530,993,2905,3721,3532,4082,1670,632,40000,202110,114.41886024981808,22.719941006615443,3
924,863,559,1015,2805,3486,3479,3836,1583,667,50000,202111,114.41886024981808,22.719941006615443,3
1004,908,697,1073,2139,2587,2601,2902,1601,730,60000,202112,114.41886024981808,22.719941006615443,3
