B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1062,1113,737,1319,2433,2902,2755,3081,2043,1117,30000,201609,114.41918430171756,22.720109019231813,6
1178,1196,887,1459,2862,3202,3125,3492,2284,1263,110000,201610,114.41918430171756,22.720109019231813,6
1180,1038,729,1027,1648,1752,2090,1789,1247,641,110000,201611,114.41918430171756,22.720109019231813,6
1170,1136,766,1383,3150,3765,3626,3972,1947,1074,230000,201612,114.41918430171756,22.720109019231813,6
1215,1177,850,1397,3080,3546,3031,3809,1858,950,270000,201701,114.41918430171756,22.720109019231813,6
1341,1232,942,1561,2857,3396,3665,3585,2001,1168,420000,201702,114.41918430171756,22.720109019231813,6
1284,1215,956,1543,2829,3210,3526,3435,2045,1239,-100,201703,114.41918430171756,22.720109019231813,6
1228,1199,970,1526,2801,3025,3388,3285,2089,1310,130000,201704,114.41918430171756,22.720109019231813,6
1427,1290,1066,1199,2284,2774,2129,2925,1414,637,380000,201705,114.41918430171756,22.720109019231813,6
1276,1255,902,1280,2791,3455,2977,3729,1638,724,-100,201706,114.41918430171756,22.720109019231813,6
1126,1220,738,1361,3298,4137,3826,4534,1863,811,150000,201707,114.41918430171756,22.720109019231813,6
1115,1235,820,1455,3151,3819,3782,4227,2218,1156,110000,201708,114.41918430171756,22.720109019231813,6
1134,1133,829,1345,2529,2798,2691,3024,2164,1208,50000,201709,114.41918430171756,22.720109019231813,6
1389,1395,1163,1434,2773,3356,3145,3525,1950,949,400000,201710,114.41918430171756,22.720109019231813,6
1168,1186,771,1361,3350,3897,3554,4152,1814,862,300000,201711,114.41918430171756,22.720109019231813,6
1329,1185,941,1479,2777,2970,3396,3292,1888,1097,350000,201712,114.41918430171756,22.720109019231813,6
1231,1170,955,1463,2652,2884,3313,3065,1719,1017,300000,201801,114.41918430171756,22.720109019231813,6
1511,1360,1096,1501,2516,2970,2980,3005,1975,1115,500000,201802,114.41918430171756,22.720109019231813,6
1413,1423,1303,1503,2440,2653,2980,3028,1941,1280,280000,201803,114.41918430171756,22.720109019231813,6
1716,1635,1522,1636,2243,2619,2562,2790,1967,1262,600000,201804,114.41918430171756,22.720109019231813,6
1104,1181,909,1460,2899,3721,3303,3822,2386,1351,80000,201805,114.41918430171756,22.720109019231813,6
