B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1392,1218,1018,970,1031,1096,887,1146,900,720,40000,201609,114.42828447109848,22.594227790687512,1
1084,787,391,320,303,304,253,250,91,55,0,201610,114.42828447109848,22.594227790687512,1
1213,932,485,414,406,414,329,359,129,67,10000,201611,114.42828447109848,22.594227790687512,1
1057,788,428,378,371,379,309,323,107,55,0,201612,114.42828447109848,22.594227790687512,1
1043,767,404,350,322,317,230,248,97,52,0,201701,114.42828447109848,22.594227790687512,1
1416,1102,678,615,648,640,563,570,204,122,60000,201702,114.42828447109848,22.594227790687512,1
1855,1568,1290,1227,1369,1432,1260,1400,658,437,470000,201703,114.42828447109848,22.594227790687512,1
1116,848,460,417,424,425,348,358,153,99,10000,201704,114.42828447109848,22.594227790687512,1
1886,1691,1659,1610,1833,1999,1811,2137,2360,1918,340000,201705,114.42828447109848,22.594227790687512,1
1440,1211,1031,979,1093,1180,1046,1226,1261,1013,-100,201706,114.42828447109848,22.594227790687512,1
994,731,403,349,354,362,281,316,162,109,0,201707,114.42828447109848,22.594227790687512,1
1091,800,472,417,462,476,388,427,118,57,10000,201708,114.42828447109848,22.594227790687512,1
1330,1188,973,869,929,1038,873,1058,812,664,40000,201709,114.42828447109848,22.594227790687512,1
1314,1032,567,477,497,536,441,466,136,70,30000,201710,114.42828447109848,22.594227790687512,1
1201,958,525,436,438,448,373,395,152,99,0,201711,114.42828447109848,22.594227790687512,1
1365,1058,569,499,470,462,387,393,115,63,10000,201712,114.42828447109848,22.594227790687512,1
1311,1055,535,455,407,410,348,344,146,95,10000,201801,114.42828447109848,22.594227790687512,1
1182,882,531,478,479,480,404,427,151,77,20000,201802,114.42828447109848,22.594227790687512,1
1061,806,496,444,471,479,398,403,133,67,20000,201803,114.42828447109848,22.594227790687512,1
1373,1093,732,709,752,812,690,743,294,148,280000,201804,114.42828447109848,22.594227790687512,1
1017,725,319,260,248,254,197,196,62,28,0,201805,114.42828447109848,22.594227790687512,1
1158,966,531,463,482,511,413,457,210,146,0,201806,114.42828447109848,22.594227790687512,1
1072,753,446,378,371,390,308,323,115,65,0,201807,114.42828447109848,22.594227790687512,1
1123,891,544,520,563,568,390,519,380,241,50000,201808,114.42828447109848,22.594227790687512,1
1012,855,411,331,301,317,246,251,82,44,0,201809,114.42828447109848,22.594227790687512,1
1142,1093,607,472,320,324,265,243,98,78,0,201810,114.42828447109848,22.594227790687512,1
1336,1324,859,851,769,814,496,722,653,429,20000,201811,114.42828447109848,22.594227790687512,1
1193,1229,1515,1477,1591,1694,1535,1579,1516,857,50000,201812,114.42828447109848,22.594227790687512,1
1385,1316,1351,1407,1507,1553,1355,1545,1508,1067,130000,201901,114.42828447109848,22.594227790687512,1
1099,975,907,866,919,946,854,903,671,465,20000,201902,114.42828447109848,22.594227790687512,4
1525,1385,1387,1479,1709,1825,1589,1781,1621,955,600000,201903,114.42828447109848,22.594227790687512,4
1592,1675,2032,2064,2327,2534,2068,2549,2379,1475,70000,201904,114.42828447109848,22.594227790687512,4
1388,1532,1829,1971,2251,2365,1923,2337,2078,1384,50000,201905,114.42828447109848,22.594227790687512,4
1298,1428,1637,1845,1971,2145,1660,2094,1649,953,220000,201906,114.42828447109848,22.594227790687512,4
1681,1986,2306,2350,2527,2940,2541,2851,2584,1733,250000,201907,114.42828447109848,22.594227790687512,4
1384,1534,1776,1819,2148,2562,2152,2533,2345,1522,80000,201908,114.42828447109848,22.594227790687512,4
1376,1698,2030,2440,2803,2964,2600,3074,2945,1991,40000,201909,114.42828447109848,22.594227790687512,4
1506,1623,1899,2058,2407,2636,2193,2706,2611,1765,130000,201910,114.42828447109848,22.594227790687512,4
1635,1718,2081,2352,2607,2885,2442,2937,2999,2135,210000,201911,114.42828447109848,22.594227790687512,4
1482,1664,1989,2095,2271,2383,2144,2473,2520,2017,30000,201912,114.42828447109848,22.594227790687512,4
1638,1729,1907,2113,2175,2274,2144,2331,2198,1782,0,202001,114.42828447109848,22.594227790687512,4
1683,1742,1892,1884,2053,2284,2212,2341,2385,1860,130000,202002,114.42828447109848,22.594227790687512,4
1616,1666,1849,1958,2164,2365,2060,2484,2558,2118,110000,202003,114.42828447109848,22.594227790687512,4
2567,2893,3377,3168,3340,3512,3402,3645,3297,2805,10000,202004,114.42828447109848,22.594227790687512,4
2225,2570,3032,2777,3069,3316,2970,3464,3278,2607,20000,202005,114.42828447109848,22.594227790687512,4
2452,2738,3096,2723,2789,3157,2852,3122,2904,2160,40000,202006,114.42828447109848,22.594227790687512,4
2599,2923,3373,2778,3019,3294,3133,3262,3134,2390,20000,202007,114.42828447109848,22.594227790687512,4
2826,3121,3457,3042,3224,3629,3185,3529,3234,2402,40000,202008,114.42828447109848,22.594227790687512,4
2249,2410,2787,2320,2616,2824,2857,2949,2997,2223,20000,202009,114.42828447109848,22.594227790687512,5
2303,2437,2813,2481,2622,2965,2791,2964,2852,2236,20000,202010,114.42828447109848,22.594227790687512,5
2539,2792,3165,2957,3139,3242,3172,3303,2829,2404,20000,202011,114.42828447109848,22.594227790687512,5
2290,2514,2905,2844,3030,3168,2967,3192,2936,2443,50000,202012,114.42828447109848,22.594227790687512,5
2617,2842,3306,2982,3129,3249,3416,3389,3059,2654,10000,202101,114.42828447109848,22.594227790687512,5
2007,2120,2454,2278,2478,2546,2487,2657,2481,2020,30000,202102,114.42828447109848,22.594227790687512,5
1739,1766,1970,1910,2170,2312,2238,2523,2511,2050,60000,202103,114.42828447109848,22.594227790687512,5
2083,2241,2577,2409,2577,2814,2657,2871,2811,2130,20000,202104,114.42828447109848,22.594227790687512,5
2064,2301,2591,2226,2402,2720,2643,2790,2831,2212,20000,202105,114.42828447109848,22.594227790687512,5
2434,2659,3093,2693,2859,3104,2944,3199,3139,2407,20000,202106,114.42828447109848,22.594227790687512,5
