B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
1385,1223,1012,938,1013,1079,878,1143,856,679,40000,201609,114.42955274945815,22.59455367014864,1
1078,810,400,351,377,407,286,354,158,95,10000,201610,114.42955274945815,22.59455367014864,1
1186,922,485,424,438,461,369,400,143,94,10000,201611,114.42955274945815,22.59455367014864,1
1096,845,466,402,415,413,339,378,135,77,10000,201612,114.42955274945815,22.59455367014864,1
1088,829,405,335,337,346,254,335,115,77,10000,201701,114.42955274945815,22.59455367014864,1
1390,1066,648,605,668,675,572,597,204,112,60000,201702,114.42955274945815,22.59455367014864,1
1848,1580,1291,1240,1414,1476,1298,1436,671,432,480000,201703,114.42955274945815,22.59455367014864,1
1101,842,441,411,431,425,366,361,152,80,20000,201704,114.42955274945815,22.59455367014864,1
1957,1781,1772,1687,1951,2171,1981,2293,2481,1990,230000,201705,114.42955274945815,22.59455367014864,1
1480,1274,1106,1031,1170,1288,1162,1323,1335,1055,-100,201706,114.42955274945815,22.59455367014864,1
1004,767,440,376,390,406,343,354,189,121,0,201707,114.42955274945815,22.59455367014864,1
1090,822,453,415,492,521,415,455,142,72,20000,201708,114.42955274945815,22.59455367014864,1
1210,1052,788,727,795,868,646,869,582,472,10000,201709,114.42955274945815,22.59455367014864,1
1300,1013,548,496,540,584,476,503,155,83,70000,201710,114.42955274945815,22.59455367014864,1
1204,972,534,454,445,486,415,437,162,94,10000,201711,114.42955274945815,22.59455367014864,1
1366,1064,579,509,505,494,415,436,128,63,10000,201712,114.42955274945815,22.59455367014864,1
1308,1047,546,466,438,438,392,385,171,110,30000,201801,114.42955274945815,22.59455367014864,1
1222,953,540,499,527,538,453,468,168,99,40000,201802,114.42955274945815,22.59455367014864,1
1087,864,511,470,492,515,433,463,147,76,30000,201803,114.42955274945815,22.59455367014864,1
1387,1098,748,714,820,864,736,798,290,146,150000,201804,114.42955274945815,22.59455367014864,1
1047,758,336,274,269,286,225,234,73,35,0,201805,114.42955274945815,22.59455367014864,1
1220,1047,592,517,557,590,519,550,284,185,10000,201806,114.42955274945815,22.59455367014864,1
1055,749,455,378,375,402,317,327,123,61,0,201807,114.42955274945815,22.59455367014864,1
1095,878,484,440,468,505,404,453,214,133,20000,201808,114.42955274945815,22.59455367014864,1
1034,907,436,360,333,356,292,295,103,69,0,201809,114.42955274945815,22.59455367014864,1
1489,1516,1744,1593,1640,1671,1821,1695,1482,1220,110000,201810,114.42955274945815,22.59455367014864,1
1449,1432,1548,1526,1646,1741,1564,1710,1529,1142,100000,201811,114.42955274945815,22.59455367014864,1
1151,1057,1080,1202,1271,1329,1081,1346,1070,792,100000,201812,114.42955274945815,22.59455367014864,1
1467,1370,1458,1503,1683,1705,1555,1739,1532,1185,290000,201901,114.42955274945815,22.59455367014864,1
1107,952,922,849,912,952,829,919,637,443,20000,201902,114.42955274945815,22.59455367014864,4
1547,1405,1353,1407,1605,1744,1598,1787,1550,1163,510000,201903,114.42955274945815,22.59455367014864,4
1434,1479,1696,1763,1951,2178,1908,2215,2193,1346,200000,201904,114.42955274945815,22.59455367014864,4
1355,1422,1652,1709,1911,2041,1797,2021,1742,1190,110000,201905,114.42955274945815,22.59455367014864,4
1346,1453,1643,1956,2101,2276,1744,2278,1644,941,170000,201906,114.42955274945815,22.59455367014864,4
1608,1763,1937,2160,2326,2644,2034,2587,2517,1751,340000,201907,114.42955274945815,22.59455367014864,4
1409,1539,1758,1900,2191,2446,1902,2520,2687,1811,240000,201908,114.42955274945815,22.59455367014864,4
1701,1841,2149,2386,2597,2767,2196,2693,2784,2042,60000,201909,114.42955274945815,22.59455367014864,4
1789,1800,1991,2090,2324,2561,2064,2629,2684,1945,100000,201910,114.42955274945815,22.59455367014864,4
1848,1893,2167,2304,2561,2693,2284,2738,2728,2033,260000,201911,114.42955274945815,22.59455367014864,4
1461,1519,1714,1884,2024,2081,1719,2080,1981,1529,40000,201912,114.42955274945815,22.59455367014864,4
2542,2718,3141,2676,2885,2849,3123,2769,2513,2242,0,202001,114.42955274945815,22.59455367014864,4
2128,2252,2445,2257,2398,2545,2700,2612,2685,2285,110000,202002,114.42955274945815,22.59455367014864,4
1879,1920,2182,2090,2314,2524,2424,2584,2728,2441,30000,202003,114.42955274945815,22.59455367014864,4
2007,2144,2525,2191,2541,2717,2637,2799,2511,1906,10000,202004,114.42955274945815,22.59455367014864,4
1933,2169,2462,2562,2668,2950,2439,3036,2940,2249,80000,202005,114.42955274945815,22.59455367014864,4
2612,3029,3423,2808,2875,3116,3262,3206,3061,2326,30000,202006,114.42955274945815,22.59455367014864,4
2945,3270,3609,3010,2995,3139,3509,3408,2929,2396,10000,202007,114.42955274945815,22.59455367014864,4
2752,3156,3508,2857,2844,3278,3240,3136,2894,2204,20000,202008,114.42955274945815,22.59455367014864,4
2156,2313,2643,2159,2401,2609,2802,2839,2674,2052,30000,202009,114.42955274945815,22.59455367014864,5
2238,2465,2760,2665,2758,3024,2731,3079,2778,2162,20000,202010,114.42955274945815,22.59455367014864,5
2215,2490,2623,2765,2960,3129,2427,3071,2629,2192,130000,202011,114.42955274945815,22.59455367014864,5
2315,2491,2679,2740,2993,3068,2833,3074,2799,2301,50000,202012,114.42955274945815,22.59455367014864,5
2236,2545,2881,2648,2682,2836,3080,2867,2439,2013,0,202101,114.42955274945815,22.59455367014864,5
2379,2607,3055,2730,2722,2842,3048,3010,2769,2264,40000,202102,114.42955274945815,22.59455367014864,5
1902,1920,2152,2011,2246,2457,2400,2518,2638,2174,30000,202103,114.42955274945815,22.59455367014864,5
2103,2273,2663,2584,2769,2929,2705,2945,2788,2231,10000,202104,114.42955274945815,22.59455367014864,5
2260,2577,2988,2874,2983,3202,2911,3263,2967,2219,40000,202105,114.42955274945815,22.59455367014864,5
2750,3148,3642,2898,3066,3271,3489,3266,3062,2422,20000,202106,114.42955274945815,22.59455367014864,5
2937,3365,3896,3064,3129,3482,3664,3547,2989,2176,40000,202107,114.42955274945815,22.59455367014864,5
2032,2242,2569,2446,2461,2790,2528,2801,2575,1957,30000,202108,114.42955274945815,22.59455367014864,5
1905,2136,2542,2562,2654,2950,2335,2836,2178,1499,50000,202109,114.42955274945815,22.59455367014864,5
2014,1832,1703,1693,1999,2183,2173,2222,1673,1276,270000,202110,114.42955274945815,22.59455367014864,5
1277,1241,1497,1477,1598,1694,1461,1639,1587,1127,150000,202111,114.42955274945815,22.59455367014864,5
1338,1281,1378,1296,1492,1537,1385,1440,1632,1143,80000,202112,114.42955274945815,22.59455367014864,5
